0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.15173280616522e-12 	 -1.76335575694051e+00   2.42705098310000e+00 	-2.00367564514863e-10	 -6.84205437587696e-09	-1.15112197344349e-18		1.00000000000000e+00
6.00000000000000e-02    	-4.45774412489319e-11 	 -1.76335575827216e+00   2.42705098310000e+00 	-3.95969042484059e-09	 -1.16491664786046e-07	-2.85759399974068e-16		1.00000000000001e+00
9.00000000000000e-02    	-3.91113856385000e-10 	 -1.76335576771771e+00   2.42705098310000e+00 	-2.33703868128499e-08	 -6.11183408928432e-07	-6.67545088513760e-15		1.00000000000019e+00
1.20000000000000e-01    	-1.84034370882047e-09 	 -1.76335580338134e+00   2.42705098310000e+00 	-8.25560361408928e-08	 -1.95338605957811e-06	-5.65535423077222e-14		1.00000000000191e+00
1.50000000000000e-01    	-6.10235704921726e-09 	 -1.76335589906466e+00   2.42705098310000e+00 	-2.17841153838558e-07	 -4.70904673999271e-06	-2.60264785140963e-13		1.00000000001111e+00
1.80000000000000e-01    	-1.61234070411323e-08 	 -1.76335610545600e+00   2.42705098309998e+00 	-4.74470518966925e-07	 -9.41076036963935e-06	-7.47286511961669e-13		1.00000000004439e+00
2.10000000000000e-01    	-3.62606635528493e-08 	 -1.76335648646624e+00   2.42705098309995e+00 	-8.99862066570637e-07	 -1.63737910348362e-05	-1.25904887396914e-12		1.00000000013446e+00
2.40000000000000e-01    	-7.22071030920329e-08 	 -1.76335710957762e+00   2.42705098309992e+00 	-1.53379882791005e-06	 -2.54847241205669e-05	-1.07277227044510e-13		1.00000000032591e+00
2.70000000000000e-01    	-1.30585892421013e-07 	 -1.76335802975043e+00   2.42705098310001e+00 	-2.39636930799590e-06	 -3.59878509023775e-05	7.46145904591999e-12		1.00000000065043e+00
3.00000000000000e-01    	-2.18163279693573e-07 	 -1.76335926723956e+00   2.42705098310052e+00 	-3.47481092688027e-06	 -4.62976694359085e-05	3.06628484725240e-11		1.00000000107777e+00
3.30000000000000e-01    	-3.40667669141243e-07 	 -1.76336078054457e+00   2.42705098310213e+00 	-4.71066087227488e-06	 -5.38667534752778e-05	8.23773984784269e-11		1.00000000146191e+00
3.60000000000000e-01    	-5.01246935644052e-07 	 -1.76336243657434e+00   2.42705098310586e+00 	-5.98874716293604e-06	 -5.51364881662869e-05	1.73239732694967e-10		1.00000000153795e+00
3.90000000000000e-01    	-6.98642312414160e-07 	 -1.76336398087312e+00   2.42705098311287e+00 	-7.12955073397681e-06	 -4.55937763940220e-05	2.97687999025542e-10		1.00000000106481e+00
4.20000000000000e-01    	-9.25201539093317e-07 	 -1.76336501135063e+00   2.42705098312363e+00 	-7.88634612277332e-06	 -1.99499548268539e-05	4.10837396603267e-10		1.00000000023010e+00
4.50000000000000e-01    	-1.16489308376938e-06 	 -1.76336495931628e+00   2.42705098313631e+00 	-7.94830788272514e-06	 2.75508159937259e-05	3.99123513474815e-10		1.00000000041111e+00
4.80000000000000e-01    	-1.39151468338136e-06 	 -1.76336308168009e+00   2.42705098314428e+00 	-6.95048213396285e-06	 1.02696975962475e-04	5.37341335904410e-11		1.00000000529749e+00
5.10000000000000e-01    	-1.56731155085776e-06 	 -1.76335846791410e+00   2.42705098313310e+00 	-4.49119126163390e-06	 2.10763547772198e-04	-9.37487203503811e-10		1.00000002222072e+00
5.40000000000000e-01    	-1.64223120176303e-06 	 -1.76335006475107e+00   2.42705098307772e+00 	-1.57070047613770e-07	 3.55880996522794e-04	-2.95922013893486e-09		1.00000006332565e+00
5.70000000000000e-01    	-1.55404157910910e-06 	 -1.76333672064230e+00   2.42705098294151e+00 	6.44449606166589e-06	 5.40356138758884e-04	-6.37876805881016e-09		1.00000014601313e+00
6.00000000000000e-01    	-1.22952468478981e-06 	 -1.76331725073696e+00   2.42705098267899e+00 	1.56462868085433e-05	 7.63991551232501e-04	-1.13851615220834e-08		1.00000029196391e+00
6.30000000000000e-01    	-5.86925534813146e-07 	 -1.76329052164144e+00   2.42705098224446e+00 	2.76769484806441e-05	 1.02345682576430e-03	-1.77630370277235e-08		1.00000052411481e+00
6.60000000000000e-01    	4.60219048425142e-07 	 -1.76325555355098e+00   2.42705098160799e+00 	4.26137661410557e-05	 1.31176882351986e-03	-2.46330987016424e-08		1.00000086127632e+00
6.90000000000000e-01    	1.99783076602913e-06 	 -1.76321163561900e+00   2.42705098077896e+00 	6.03358067894478e-05	 1.61793824505106e-03	-3.02208688948773e-08		1.00000131068143e+00
7.20000000000000e-01    	4.10469351341250e-06 	 -1.76315844875695e+00   2.42705097983510e+00 	8.04818144478965e-05	 1.92683599555933e-03	-3.17413609335044e-08		1.00000185958541e+00
7.50000000000000e-01    	6.84473109733020e-06 	 -1.76309618856218e+00   2.42705097895192e+00 	1.02418201144205e-04	 2.21932486813855e-03	-2.54991707288854e-08		1.00000246794313e+00
7.80000000000000e-01    	1.02585500699402e-05 	 -1.76302567987569e+00   2.42705097842487e+00 	1.25223058965490e-04	 2.47269013249623e-03	-7.29113501019963e-09		1.00000306493396e+00
8.10000000000000e-01    	1.43548169915028e-05 	 -1.76294847368911e+00   2.42705097867416e+00 	1.47692013684926e-04	 2.66138711457746e-03	2.68450432362479e-08		1.00000355239084e+00
8.40000000000000e-01    	1.91022006405040e-05 	 -1.76286691684910e+00   2.42705098022230e+00 	1.68370672794958e-04	 2.75810545698876e-03	7.95689509871701e-08		1.00000381773991e+00
8.70000000000000e-01    	2.44227221260339e-05 	 -1.76278418531966e+00   2.42705098363657e+00 	1.85616225286824e-04	 2.73512936768009e-03	1.50995962949075e-07		1.00000375768597e+00
9.00000000000000e-01    	3.01873856444272e-05 	 -1.76270427270246e+00   2.42705098943450e+00 	1.97687460349061e-04	 2.56595188766644e-03	2.37517639907969e-07		1.00000331158926e+00
9.30000000000000e-01    	3.62148807038571e-05 	 -1.76263192728842e+00   2.42705099795889e+00 	2.02858381376665e-04	 2.22708025458035e-03	3.31014900444728e-07		1.00000250051592e+00
9.60000000000000e-01    	4.22739369684839e-05 	 -1.76257253309336e+00   2.42705100923978e+00 	1.99546271943283e-04	 1.69995007849610e-03	4.18835176036082e-07		1.00000146482351e+00
9.90000000000000e-01    	4.80895801497249e-05 	 -1.76253193304831e+00   2.42705102287150e+00 	1.86441323427676e-04	 9.72849534090395e-04	4.84867770777868e-07		1.00000049059829e+00
1.02000000000000e+00    	5.33531123087914e-05 	 -1.76251619567286e+00   2.42705103794120e+00 	1.62622673394893e-04	 4.27422825422209e-05	5.11918713868316e-07		1.00000001413665e+00
1.05000000000000e+00    	5.77351800421556e-05 	 -1.76253133002248e+00   2.42705105304812e+00 	1.27645775369422e-04	 -1.08312959280142e-03	4.85356309711887e-07		1.00000059473152e+00
1.08000000000000e+00    	6.09008784559324e-05 	 -1.76258295730867e+00   2.42705106644753e+00 	8.15889875139273e-05	 -2.38598286025570e-03	3.97693239135689e-07		1.00000284978150e+00
1.11000000000000e+00    	6.25255568389743e-05 	 -1.76267595115650e+00   2.42705107633826e+00 	2.50532023888315e-05	 -3.83468579132127e-03	2.53437188585834e-07		1.00000735269439e+00
1.14000000000000e+00    	6.23099257749362e-05 	 -1.76281406178193e+00   2.42705108128805e+00 	-4.08833270111365e-05	 -5.38550936782456e-03	7.32475892373019e-08		1.00001450258614e+00
1.17000000000000e+00    	5.99932701866245e-05 	 -1.76299954222331e+00   2.42705108075900e+00 	-1.14743333238171e-04	 -6.98252124816198e-03	-1.03739163922091e-07		1.00002438408722e+00
1.20000000000000e+00    	5.53640569292306e-05 	 -1.76323279692870e+00   2.42705107566115e+00 	-1.94741638530987e-04	 -8.55868107441960e-03	-2.20533204860560e-07		1.00003664380166e+00
1.23000000000000e+00    	4.82679367200765e-05 	 -1.76351207428202e+00   2.42705106883186e+00 	-2.78862673383511e-04	 -1.00376642077347e-02	-2.06709548197574e-07		1.00005041496276e+00
1.26000000000000e+00    	3.86139612524687e-05 	 -1.76383322488082e+00   2.42705106532095e+00 	-3.64897062697231e-04	 -1.13364048419531e-02	1.30693445098502e-08		1.00006432154367e+00
1.29000000000000e+00    	2.63805948402033e-05 	 -1.76418954644767e+00   2.42705107236326e+00 	-4.50415361173278e-04	 -1.23683103091425e-02	5.06881126847259e-07		1.00007658605437e+00
