0.00000000000000e+00    	0.00000000000000e+00 	 4.75528258150000e+00  	1.54508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	8.66907176996081e-13 	 4.75528258150178e+00   1.54508497190000e+00 	1.44730342433706e-10	 2.58068353127765e-10	-5.57629528722175e-21		1.00000000000000e+00
6.00000000000000e-02    	2.77399248502839e-11 	 4.75528258151909e+00   1.54508497190000e+00 	2.30378094676116e-09	 3.17773337421145e-10	-4.34967719978415e-19		1.00000000000000e+00
9.00000000000000e-02    	2.07087833349381e-10 	 4.75528258135548e+00   1.54508497190000e+00 	1.13277261622665e-08	 -1.76300424033487e-08	2.54904325257059e-17		1.00000000000000e+00
1.20000000000000e-01    	8.43060016667858e-10 	 4.75528257969081e+00   1.54508497190000e+00 	3.39039812395244e-08	 -1.14810055357110e-07	6.92070015628318e-16		1.00000000000001e+00
1.50000000000000e-01    	2.43996063462736e-09 	 4.75528257244475e+00   1.54508497190000e+00 	7.62251024934950e-08	 -4.16755363198379e-07	6.87773429818042e-15		1.00000000000009e+00
1.80000000000000e-01    	5.64227723397251e-09 	 4.75528255065793e+00   1.54508497190000e+00 	1.40880405782815e-07	 -1.12391379004839e-06	4.07781958204004e-14		1.00000000000064e+00
2.10000000000000e-01    	1.10745651165998e-08 	 4.75528249825370e+00   1.54508497190000e+00 	2.23361093887795e-07	 -2.50852098470641e-06	1.72219194175579e-13		1.00000000000317e+00
2.40000000000000e-01    	1.90765199253109e-08 	 4.75528239012804e+00   1.54508497190001e+00 	3.08651128886589e-07	 -4.89563640156425e-06	5.67288558476862e-13		1.00000000001203e+00
2.70000000000000e-01    	2.93434573695506e-08 	 4.75528219105396e+00   1.54508497190004e+00 	3.68416574250361e-07	 -8.62786513054574e-06	1.53622469109690e-12		1.00000000003729e+00
3.00000000000000e-01    	4.04978260846594e-08 	 4.75528185587498e+00   1.54508497190012e+00 	3.59299744053105e-07	 -1.40150744819275e-05	3.53025739046013e-12		1.00000000009828e+00
3.30000000000000e-01    	4.96318649602215e-08 	 4.75528133139545e+00   1.54508497190027e+00 	2.22769456882679e-07	 -2.12722181603720e-05	7.00769002670350e-12		1.00000000022628e+00
3.60000000000000e-01    	5.18736419548243e-08 	 4.75528056025658e+00   1.54508497190055e+00 	-1.13122900580959e-07	 -3.04500551321081e-05	1.20847475051113e-11		1.00000000046361e+00
3.90000000000000e-01    	4.00371609675186e-08 	 4.75527948692156e+00   1.54508497190100e+00 	-7.29873977999942e-07	 -4.13649506905684e-05	1.79321746993885e-11		1.00000000085580e+00
4.20000000000000e-01    	4.42091241750677e-09 	 4.75527806569160e+00   1.54508497190161e+00 	-1.71251157555879e-06	 -5.35349430150730e-05	2.19902760702408e-11		1.00000000143446e+00
4.50000000000000e-01    	-6.71825882435008e-08 	 4.75527627045017e+00   1.54508497190226e+00 	-3.14158860542863e-06	 -6.61297418331927e-05	1.92455076641724e-11		1.00000000219151e+00
4.80000000000000e-01    	-1.89211454095092e-07 	 4.75527410560328e+00   1.54508497190262e+00 	-5.08354426202471e-06	 -7.79422198710905e-05	1.99971947347896e-12		1.00000000305042e+00
5.10000000000000e-01    	-3.77752025202827e-07 	 4.75527161746576e+00   1.54508497190213e+00 	-7.57997834435215e-06	 -8.73882233979570e-05	-3.93062721924451e-11		1.00000000384708e+00
5.40000000000000e-01    	-6.49627130958312e-07 	 4.75526890515810e+00   1.54508497189993e+00 	-1.06365525426072e-05	 -9.25401679828811e-05	-1.13674946809294e-10		1.00000000433841e+00
5.70000000000000e-01    	-1.02115626185377e-06 	 4.75526612994150e+00   1.54508497189494e+00 	-1.42123668310983e-05	 -9.11979458875490e-05	-2.25261672690622e-10		1.00000000425953e+00
6.00000000000000e-01    	-1.50661582146517e-06 	 4.75526352184917e+00   1.54508497188610e+00 	-1.82107498262930e-05	 -8.09982414402989e-05	-3.67475672435766e-10		1.00000000344617e+00
6.30000000000000e-01    	-2.11645651468871e-06 	 4.75526138247945e+00   1.54508497187281e+00 	-2.24724406373257e-05	 -5.95605587250863e-05	-5.16519627428017e-10		1.00000000202624e+00
6.60000000000000e-01    	-2.85536410209863e-06 	 4.75526008291220e+00   1.54508497185550e+00 	-2.67721191977992e-05	 -2.46652737271023e-05	-6.26292811802560e-10		1.00000000066256e+00
6.90000000000000e-01    	-3.72027734129810e-06 	 4.75526005589585e+00   1.54508497183632e+00 	-3.08191561221650e-05	 2.55439825022938e-05	-6.27305394429821e-10		1.00000000080116e+00
7.20000000000000e-01    	-4.69850090156487e-06 	 4.75526178172603e+00   1.54508497181982e+00 	-3.42632966128611e-05	 9.23441203557499e-05	-4.32504708259572e-10		1.00000000485070e+00
