0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e-01  	-5.87785252290000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.21594324481869e-13 	 -8.09016994368468e-01   -5.87785252290000e-01 	-5.63042098707485e-11	 2.56463699950673e-10	-1.40108790394639e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.27875350061920e-11 	 -8.09016994320305e-01   -5.87785252290000e-01 	-1.14526494848416e-09	 4.14956513761280e-09	-3.27690606903115e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.14320649657293e-10 	 -8.09016993993923e-01   -5.87785252290000e-01 	-6.89233443668914e-09	 2.07439742208992e-08	-7.20651387866451e-17		1.00000000000000e+00
1.20000000000000e-01    	-5.45619109602268e-10 	 -8.09016992817322e-01   -5.87785252290000e-01 	-2.47053712297777e-08	 6.31876042283257e-08	-5.71698396567055e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.83005276684771e-09 	 -8.09016989808528e-01   -5.87785252290000e-01 	-6.59671067020446e-08	 1.44876621035271e-07	-2.43051290801530e-15		1.00000000000001e+00
1.80000000000000e-01    	-4.88252706937848e-09 	 -8.09016983646176e-01   -5.87785252290000e-01 	-1.45158479870167e-07	 2.74036725175674e-07	-6.21955693120746e-15		1.00000000000005e+00
2.10000000000000e-01    	-1.10754855222565e-08 	 -8.09016972918627e-01   -5.87785252290000e-01 	-2.77883730706036e-07	 4.47362734524291e-07	-7.99193065455164e-15		1.00000000000014e+00
2.40000000000000e-01    	-2.22302859194706e-08 	 -8.09016956568022e-01   -5.87785252290000e-01 	-4.77897850067103e-07	 6.43530136865524e-07	8.92895237322142e-15		1.00000000000032e+00
2.70000000000000e-01    	-4.05071350130418e-08 	 -8.09016934519513e-01   -5.87785252289999e-01 	-7.53364469854053e-07	 8.17494548596382e-07	8.18338734473830e-14		1.00000000000062e+00
3.00000000000000e-01    	-6.81753711407768e-08 	 -8.09016908457950e-01   -5.87785252289994e-01 	-1.10268671217395e-06	 8.96516411374527e-07	2.62683829777445e-13		1.00000000000101e+00
3.30000000000000e-01    	-1.07257597838330e-07 	 -8.09016882686883e-01   -5.87785252289982e-01 	-1.51034472072212e-06	 7.78783020219701e-07	5.75008238888445e-13		1.00000000000144e+00
3.60000000000000e-01    	-1.59055160273845e-07 	 -8.09016864980689e-01   -5.87785252289959e-01 	-1.94323276219157e-06	 3.35348615259726e-07	9.06378214382393e-13		1.00000000000194e+00
3.90000000000000e-01    	-2.23577651636831e-07 	 -8.09016867322248e-01   -5.87785252289931e-01 	-2.34800911934114e-06	 -5.84117287153579e-07	8.19385155604112e-13		1.00000000000293e+00
4.20000000000000e-01    	-2.98914302878260e-07 	 -8.09016906408214e-01   -5.87785252289924e-01 	-2.64994925531233e-06	 -2.14157982036249e-06	-7.05233547462712e-13		1.00000000000580e+00
4.50000000000000e-01    	-3.80598926653285e-07 	 -8.09017003803191e-01   -5.87785252290006e-01 	-2.75372558583394e-06	 -4.49703766829477e-06	-5.52835625742700e-12		1.00000000001390e+00
4.80000000000000e-01    	-4.61031241920450e-07 	 -8.09017185634132e-01   -5.87785252290317e-01 	-2.54642744371485e-06	 -7.79159040900637e-06	-1.64881217464737e-11		1.00000000003360e+00
5.10000000000000e-01    	-5.29024687179892e-07 	 -8.09017481737428e-01   -5.87785252291093e-01 	-1.90298737310675e-06	 -1.21280609158342e-05	-3.72327212258894e-11		1.00000000007536e+00
5.40000000000000e-01    	-5.69553217766827e-07 	 -8.09017924202920e-01   -5.87785252292687e-01 	-6.94002601683154e-07	 -1.75503973236468e-05	-7.15593616867672e-11		1.00000000015425e+00
5.70000000000000e-01    	-5.63766331183174e-07 	 -8.09018545300188e-01   -5.87785252295550e-01 	1.20425617097112e-06	 -2.40233602758431e-05	-1.22125454422300e-10		1.00000000028929e+00
6.00000000000000e-01    	-4.89332274102631e-07 	 -8.09019374820877e-01   -5.87785252300174e-01 	3.89806020240859e-06	 -3.14142002888387e-05	-1.88543624198800e-10		1.00000000050102e+00
6.30000000000000e-01    	-3.21154051406972e-07 	 -8.09020436923680e-01   -5.87785252306966e-01 	7.46327070038120e-06	 -3.94781254902432e-05	-2.65102807296986e-10		1.00000000080711e+00
6.60000000000000e-01    	-3.24819027626651e-08 	 -8.09021746622524e-01   -5.87785252316053e-01 	1.19320032815204e-05	 -4.78493354916175e-05	-3.38638313726522e-10		1.00000000121597e+00
6.90000000000000e-01    	4.03579812885581e-07 	 -8.09023306109843e-01   -5.87785252327039e-01 	1.72798329794631e-05	 -5.60392432986044e-05	-3.87335096804314e-10		1.00000000171949e+00
7.20000000000000e-01    	1.01220262070121e-06 	 -8.09025101151503e-01   -5.87785252338748e-01 	2.34145557645542e-05	 -6.34432222781447e-05	-3.81395555712852e-10		1.00000000228664e+00
7.50000000000000e-01    	1.81466324603293e-06 	 -8.09027097824199e-01   -5.87785252349032e-01 	3.01675552583897e-05	 -6.93568060170224e-05	-2.86434491610949e-10		1.00000000286022e+00
7.80000000000000e-01    	2.82596578781655e-06 	 -8.09029239886497e-01   -5.87785252354717e-01 	3.72887889542000e-05	 -7.30017506436102e-05	-7.01000447352759e-11		1.00000000335985e+00
8.10000000000000e-01    	4.05237931751276e-06 	 -8.09031447078050e-01   -5.87785252351810e-01 	4.44463024991776e-05	 -7.35617651780941e-05	2.88264105797206e-10		1.00000000369340e+00
8.40000000000000e-01    	5.48903824540209e-06 	 -8.09033614625922e-01   -5.87785252336015e-01 	5.12310033789935e-05	 -7.02270562525884e-05	7.86045328315394e-10		1.00000000377823e+00
8.70000000000000e-01    	7.11777123139046e-06 	 -8.09035614201169e-01   -5.87785252303610e-01 	5.71671811421281e-05	 -6.22461554223321e-05	1.38605981745677e-09		1.00000000357134e+00
9.00000000000000e-01    	8.90533463000062e-06 	 -8.09037296512896e-01   -5.87785252252611e-01 	6.17289592098202e-05	 -4.89828405624285e-05	2.00861978695979e-09		1.00000000310489e+00
9.30000000000000e-01    	1.08022269041457e-05 	 -8.09038495652265e-01   -5.87785252184088e-01 	6.43625168225479e-05	 -2.99753696136453e-05	2.53054994895159e-09		1.00000000252053e+00
9.60000000000000e-01    	1.27422500387016e-05 	 -8.09039035207828e-01   -5.87785252103354e-01 	6.45135460980905e-05	 -4.99475675079565e-06	2.79448931033529e-09		1.00000000209347e+00
9.90000000000000e-01    	1.46429622187549e-05 	 -8.09038736069907e-01   -5.87785252020703e-01 	6.16590288221143e-05	 2.59015235618392e-05	2.63063763656994e-09		1.00000000223636e+00
1.02000000000000e+00    	1.64071330347709e-05 	 -8.09037425730277e-01   -5.87785251951296e-01 	5.53420526317054e-05	 6.23241870414738e-05	1.89095316127172e-09		1.00000000347352e+00
1.05000000000000e+00    	1.79252690410455e-05 	 -8.09034948769965e-01   -5.87785251913868e-01 	4.52080594343243e-05	 1.03518892567867e-04	4.92863094730912e-10		1.00000000637996e+00
1.08000000000000e+00    	1.90792251018758e-05 	 -8.09031178118735e-01   -5.87785251928061e-01 	3.10406521821217e-05	 1.48348592777618e-04	-1.53375236009588e-09		1.00000001148541e+00
1.11000000000000e+00    	1.97468577188575e-05 	 -8.09026026571591e-01   -5.87785252010405e-01 	1.27948993075816e-05	 1.95294500766895e-04	-4.00553786413256e-09		1.00000001915183e+00
1.14000000000000e+00    	1.98076130966120e-05 	 -8.09019457966943e-01   -5.87785252169297e-01 	-9.37401431079263e-06	 2.42477997583474e-04	-6.56173472800297e-09		1.00000002944173e+00
1.17000000000000e+00    	1.91488781584845e-05 	 -8.09011497374274e-01   -5.87785252399660e-01 	-3.50889228976137e-05	 2.87704912868385e-04	-8.66849381483898e-09		1.00000004200267e+00
1.20000000000000e+00    	1.76728604444725e-05 	 -8.09002239611696e-01   -5.87785252678273e-01 	-6.37376011417413e-05	 3.28532550868417e-04	-9.66012433812804e-09		1.00000005599806e+00
1.23000000000000e+00    	1.53037063208522e-05 	 -8.08991855420161e-01   -5.87785252960937e-01 	-9.44702195103210e-05	 3.62358647993550e-04	-8.82085136191371e-09		1.00000007011420e+00
1.26000000000000e+00    	1.19945196846413e-05 	 -8.08980594664286e-01   -5.87785253182671e-01 	-1.26208716831778e-04	 3.86530187948382e-04	-5.50319569944497e-09		1.00000008266711e+00
1.29000000000000e+00    	7.73390864282012e-06 	 -8.08968786011159e-01   -5.87785253261856e-01 	-1.57669004068439e-04	 3.98468726080216e-04	7.29769364613216e-10		1.00000009181842e+00
1.32000000000000e+00    	2.55166842251411e-06 	 -8.08956832657475e-01   -5.87785253108754e-01 	-1.87396353413314e-04	 3.95807651515457e-04	9.95979332250509e-09		1.00000009589054e+00
1.35000000000000e+00    	-3.47679253710655e-06 	 -8.08945203829439e-01   -5.87785252638037e-01 	-2.13813695584692e-04	 3.76535712368200e-04	2.17947547087298e-08		1.00000009374772e+00
1.38000000000000e+00    	-1.02276579430273e-05 	 -8.08934421964405e-01   -5.87785251784120e-01 	-2.35281868751188e-04	 3.39140214010508e-04	3.53070615583893e-08		1.00000008518682e+00
1.41000000000000e+00    	-1.75278759035008e-05 	 -8.08925045691538e-01   -5.87785250517100e-01 	-2.50170162215530e-04	 2.82742637585211e-04	4.90576121318140e-08		1.00000007126425e+00
1.44000000000000e+00    	-2.51565734041318e-05 	 -8.08917648952528e-01   -5.87785248856447e-01 	-2.56934807762982e-04	 2.07219072756627e-04	6.12246273151046e-08		1.00000005447762e+00
1.47000000000000e+00    	-3.28489080740385e-05 	 -8.08912796832428e-01   -5.87785246879185e-01 	-2.54202425487601e-04	 1.13297861257428e-04	6.98412605990081e-08		1.00000003872764e+00
1.50000000000000e+00    	-4.03024537873684e-05 	 -8.08911018893970e-01   -5.87785244719483e-01 	-2.40854865306895e-04	 2.62723772622989e-06	7.31257637750335e-08		1.00000002900899e+00
1.53000000000000e+00    	-4.71861028267653e-05 	 -8.08912781014233e-01   -5.87785242557402e-01 	-2.16111437735646e-04	 -1.22193454317786e-04	6.98659827810753e-08		1.00000003081770e+00
1.56000000000000e+00    	-5.31513423161610e-05 	 -8.08918456898408e-01   -5.87785240596010e-01 	-1.79604234671730e-04	 -2.57624206716664e-04	5.97999679546551e-08		1.00000004931396e+00
1.59000000000000e+00    	-5.78456315743826e-05 	 -8.08928300579992e-01   -5.87785239028013e-01 	-1.31442136894351e-04	 -3.99240131714951e-04	4.39208926178299e-08		1.00000008833486e+00
1.62000000000000e+00    	-6.09274760540873e-05 	 -8.08942421299847e-01   -5.87785237995321e-01 	-7.22592178997816e-05	 -5.41834394976129e-04	2.46314027478458e-08		1.00000014940294e+00
1.65000000000000e+00    	-6.20826694412169e-05 	 -8.08960762179402e-01   -5.87785237547074e-01 	-3.24360293923386e-06	 -6.79567981895270e-04	5.68294917945435e-09		1.00000023091155e+00
1.68000000000000e+00    	-6.10410655359491e-05 	 -8.08983084059929e-01   -5.87785237603246e-01 	7.38565650027993e-05	 -8.06163700849797e-04	-8.13940186816801e-09		1.00000032767730e+00
