0.00000000000000e+00    	0.00000000000000e+00 	 -5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	2.99733797818431e-13 	 -5.87785252290292e-01   8.09016994370000e-01 	5.27479884350999e-11	 -4.22730421520348e-11	-2.47031241428555e-21		1.00000000000000e+00
6.00000000000000e-02    	1.21772423926040e-11 	 -5.87785252293126e-01   8.09016994370000e-01 	1.09755583664672e-09	 -5.20530528421036e-11	-1.47520371584131e-19		1.00000000000000e+00
9.00000000000000e-02    	1.10438396596391e-10 	 -5.87785252266327e-01   8.09016994370000e-01 	6.70280603404865e-09	 2.88789974615344e-09	5.83644782815891e-18		1.00000000000000e+00
1.20000000000000e-01    	5.32680555761168e-10 	 -5.87785251993645e-01   8.09016994370000e-01 	2.42837698245368e-08	 1.88065306396206e-08	1.16405270574548e-16		1.00000000000000e+00
1.50000000000000e-01    	1.80157261338917e-09 	 -5.87785250806700e-01   8.09016994370000e-01 	6.53916599641410e-08	 6.82668653977375e-08	7.78267734683025e-16		1.00000000000000e+00
1.80000000000000e-01    	4.83991627739981e-09 	 -5.87785247237895e-01   8.09016994370000e-01 	1.44925243555789e-07	 1.84103382311896e-07	2.54464809771035e-15		1.00000000000003e+00
2.10000000000000e-01    	1.10451680312854e-08 	 -5.87785238653790e-01   8.09016994370000e-01 	2.79219869403422e-07	 4.10909802500417e-07	2.25289482799373e-15		1.00000000000012e+00
2.40000000000000e-01    	2.22907027475953e-08 	 -5.87785220942200e-01   8.09016994370000e-01 	4.83099956225946e-07	 8.01932656761125e-07	-2.13033039343486e-14		1.00000000000044e+00
2.70000000000000e-01    	4.08256541276304e-08 	 -5.87785188332752e-01   8.09016994369998e-01 	7.66111467113854e-07	 1.41329247705724e-06	-1.42255155811422e-13		1.00000000000129e+00
3.00000000000000e-01    	6.90534869747925e-08 	 -5.87785133428569e-01   8.09016994369988e-01 	1.12826964406379e-06	 2.29574701473285e-06	-5.51772798876023e-13		1.00000000000327e+00
3.30000000000000e-01    	1.09181030396901e-07 	 -5.87785047515924e-01   8.09016994369958e-01 	1.55575381705385e-06	 3.48450640148824e-06	-1.65041801481419e-12		1.00000000000728e+00
3.60000000000000e-01    	1.62743721134086e-07 	 -5.87784921199159e-01   8.09016994369876e-01 	2.01704624051233e-06	 4.98788445664053e-06	-4.14842011188574e-12		1.00000000001447e+00
3.90000000000000e-01    	2.30028216017895e-07 	 -5.87784745381103e-01   8.09016994369684e-01 	2.46003840670713e-06	 6.77579977389097e-06	-9.12818809059477e-12		1.00000000002598e+00
4.20000000000000e-01    	3.09429095067020e-07 	 -5.87784512576130e-01   8.09016994369289e-01 	2.81061141402267e-06	 8.76930335857176e-06	-1.80016593671013e-11		1.00000000004240e+00
4.50000000000000e-01    	3.96790756100816e-07 	 -5.87784218506322e-01   8.09016994368550e-01 	2.97313492205207e-06	 1.08323887415076e-05	-3.22916016775765e-11		1.00000000006309e+00
4.80000000000000e-01    	4.84797454915072e-07 	 -5.87783863893509e-01   8.09016994367285e-01 	2.83322334875682e-06	 1.27673230734400e-05	-5.31960303865375e-11		1.00000000008552e+00
5.10000000000000e-01    	5.62482517202044e-07 	 -5.87783456324343e-01   8.09016994365289e-01 	2.26294278854403e-06	 1.43146172749960e-05	-8.09680492653205e-11		1.00000000010501e+00
5.40000000000000e-01    	6.14930966678441e-07 	 -5.87783012035152e-01   8.09016994362371e-01 	1.12848521259146e-06	 1.51585303296988e-05	-1.14256400339101e-10		1.00000000011553e+00
5.70000000000000e-01    	6.23247373527307e-07 	 -5.87782557440957e-01   8.09016994358412e-01 	-6.99871907719768e-07	 1.49386848885746e-05	-1.49683451949751e-10		1.00000000011183e+00
6.00000000000000e-01    	5.64852164516910e-07 	 -5.87782130221573e-01   8.09016994353421e-01 	-3.33590993888076e-06	 1.32679731700112e-05	-1.82047086702503e-10		1.00000000009358e+00
6.30000000000000e-01    	4.14154883447641e-07 	 -5.87781779779055e-01   8.09016994347578e-01 	-6.86430950895630e-06	 9.75647480619039e-06	-2.05567814051598e-10		1.00000000007115e+00
6.60000000000000e-01    	1.43632309766417e-07 	 -5.87781566896405e-01   8.09016994341214e-01 	-1.13269624936857e-05	 4.04061837181307e-06	-2.16509096190695e-10		1.00000000007231e+00
6.90000000000000e-01    	-2.74686265913822e-07 	 -5.87781562457935e-01   8.09016994334693e-01 	-1.67096805612477e-05	 -4.18367353879648e-06	-2.17241897844897e-10		1.00000000014836e+00
7.20000000000000e-01    	-8.67353728477700e-07 	 -5.87781845136504e-01   8.09016994328151e-01 	-2.29303275730317e-05	 -1.51255766324696e-05	-2.21405620077623e-10		1.00000000037729e+00
7.50000000000000e-01    	-1.65731853893883e-06 	 -5.87782498010626e-01   8.09016994321078e-01 	-2.98294468014206e-05	 -2.88638118409264e-05	-2.59290781849389e-10		1.00000000086146e+00
7.80000000000000e-01    	-2.66150755226382e-06 	 -5.87783604142731e-01   8.09016994311752e-01 	-3.71644303550892e-05	 -4.53133637877626e-05	-3.82044631526581e-10		1.00000000171725e+00
8.10000000000000e-01    	-3.88829912370049e-06 	 -5.87785241225345e-01   8.09016994296580e-01 	-4.46081823778361e-05	 -6.41970625255068e-05	-6.62935652921627e-10		1.00000000305558e+00
