0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.21231223255566e-14 	 -1.76335575690348e+00   2.42705098310000e+00 	4.45969293383126e-13	 -5.87561419440558e-10	-1.53336236089197e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.11940929696552e-12 	 -1.76335575701783e+00   2.42705098310000e+00 	-1.43233780940055e-10	 -1.00037216850409e-08	-3.31267537211783e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.97405210323900e-11 	 -1.76335575782897e+00   2.42705098310000e+00 	-1.46554652798438e-09	 -5.24853743983080e-08	-6.30616183281071e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.28788973845137e-10 	 -1.76335576089159e+00   2.42705098310000e+00 	-6.84730323507688e-09	 -1.67747018675224e-07	-3.69295810245441e-16		1.00000000000001e+00
1.50000000000000e-01    	-5.24221599523203e-10 	 -1.76335576910839e+00   2.42705098310000e+00 	-2.16865733420505e-08	 -4.04389332137379e-07	-5.30369282887508e-16		1.00000000000008e+00
1.80000000000000e-01    	-1.60500131847772e-09 	 -1.76335578683224e+00   2.42705098310000e+00 	-5.41090544821895e-08	 -8.08148807675986e-07	4.78354727076366e-15		1.00000000000033e+00
2.10000000000000e-01    	-4.05103906459400e-09 	 -1.76335581955148e+00   2.42705098310000e+00 	-1.14607547168524e-07	 -1.40609854314418e-06	3.81798038715761e-14		1.00000000000099e+00
2.40000000000000e-01    	-8.88103174080431e-09 	 -1.76335587306113e+00   2.42705098310000e+00 	-2.15059065008652e-07	 -2.18849874868904e-06	1.62008646933250e-13		1.00000000000242e+00
2.70000000000000e-01    	-1.74715879765203e-08 	 -1.76335595208089e+00   2.42705098310001e+00 	-3.67135407228610e-07	 -3.09045268357110e-06	5.04385515212050e-13		1.00000000000484e+00
3.00000000000000e-01    	-3.15205635170272e-08 	 -1.76335605835010e+00   2.42705098310004e+00 	-5.80193413090574e-07	 -3.97580559940877e-06	1.26741398998635e-12		1.00000000000807e+00
3.30000000000000e-01    	-5.29411446169120e-08 	 -1.76335618830493e+00   2.42705098310009e+00 	-8.58798854019900e-07	 -4.62579872738851e-06	2.68117330028116e-12		1.00000000001107e+00
3.60000000000000e-01    	-8.36787546237304e-08 	 -1.76335633051625e+00   2.42705098310021e+00 	-1.20009727123267e-06	 -4.73483962839526e-06	4.86272928362435e-12		1.00000000001193e+00
3.90000000000000e-01    	-1.25449983654165e-07 	 -1.76335646313288e+00   2.42705098310039e+00 	-1.59129075277940e-06	 -3.91537253749146e-06	7.55911343028734e-12		1.00000000000893e+00
4.20000000000000e-01    	-1.79410974599377e-07 	 -1.76335655162578e+00   2.42705098310065e+00 	-2.00750720981101e-06	 -1.71324251699248e-06	9.80629741343667e-12		1.00000000000348e+00
4.50000000000000e-01    	-2.45771444092908e-07 	 -1.76335654715939e+00   2.42705098310096e+00 	-2.41035483733058e-06	 2.36582365175452e-06	9.62110775969711e-12		1.00000000000570e+00
4.80000000000000e-01    	-3.23379098154243e-07 	 -1.76335638592183e+00   2.42705098310118e+00 	-2.74743715520991e-06	 8.81890302410501e-06	3.94159290782276e-12		1.00000000004266e+00
5.10000000000000e-01    	-4.09306905078905e-07 	 -1.76335598972250e+00   2.42705098310110e+00 	-2.95306280461531e-06	 1.80989948559833e-05	-1.08923361056977e-11		1.00000000016815e+00
5.40000000000000e-01    	-4.98481805699906e-07 	 -1.76335526811251e+00   2.42705098310040e+00 	-2.95032009313048e-06	 3.05608311485346e-05	-3.78199922429922e-11		1.00000000047133e+00
5.70000000000000e-01    	-5.83397317367832e-07 	 -1.76335412220176e+00   2.42705098309871e+00 	-2.65460156400373e-06	 4.64025693106083e-05	-7.67153754248328e-11		1.00000000108012e+00
6.00000000000000e-01    	-6.53953560696719e-07 	 -1.76335245023787e+00   2.42705098309574e+00 	-1.97856243010079e-06	 6.56073520990595e-05	-1.21084137963152e-10		1.00000000215412e+00
6.30000000000000e-01    	-6.97466079672990e-07 	 -1.76335015488376e+00   2.42705098309155e+00 	-8.38383700313175e-07	 8.78893110618103e-05	-1.54255496691664e-10		1.00000000386262e+00
6.60000000000000e-01    	-6.98879181402171e-07 	 -1.76334715198732e+00   2.42705098308690e+00 	8.38907393353568e-07	 1.12648916526487e-04	-1.45976032512226e-10		1.00000000634524e+00
6.90000000000000e-01    	-6.41210344960697e-07 	 -1.76334338048867e+00   2.42705098308366e+00 	3.10742301003919e-06	 1.38942592728828e-04	-5.07142386575054e-11		1.00000000965735e+00
7.20000000000000e-01    	-5.06239731235666e-07 	 -1.76333881296682e+00   2.42705098308531e+00 	5.99417501289241e-06	 1.65471190778338e-04	1.90822101219527e-10		1.00000001370832e+00
