0.00000000000000e+00    	0.00000000000000e+00 	 1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.51010449951328e-12 	 1.76335575693164e+00   -2.42705098310000e+00 	-2.53571770941211e-10	 5.34535498142344e-09	3.60298868307464e-19		1.00000000000000e+00
6.00000000000000e-02    	-4.97155461949439e-11 	 1.76335575797200e+00   -2.42705098310000e+00 	-4.17533190335357e-09	 9.10091131583756e-08	1.14136677943941e-16		1.00000000000000e+00
9.00000000000000e-02    	-3.81671280480135e-10 	 1.76335576535134e+00   -2.42705098310000e+00 	-2.12341806135115e-08	 4.77487038515483e-07	3.38258575325855e-15		1.00000000000011e+00
1.20000000000000e-01    	-1.59857169018735e-09 	 1.76335579321355e+00   -2.42705098310000e+00 	-6.58293867577692e-08	 1.52608285320942e-06	3.69059009150582e-14		1.00000000000117e+00
1.50000000000000e-01    	-4.76658053032201e-09 	 1.76335586796614e+00   -2.42705098310000e+00 	-1.53817193855188e-07	 3.67894268354762e-06	2.28312535260543e-13		1.00000000000678e+00
1.80000000000000e-01    	-1.13854262975611e-08 	 1.76335602920937e+00   -2.42705098309998e+00 	-2.97246425183570e-07	 7.35215602793860e-06	9.70915095931560e-13		1.00000000002707e+00
2.10000000000000e-01    	-2.31792258646743e-08 	 1.76335632687358e+00   -2.42705098309993e+00 	-4.97887314090232e-07	 1.27920221741712e-05	3.14209601858442e-12		1.00000000008194e+00
2.40000000000000e-01    	-4.16846894641841e-08 	 1.76335681367924e+00   -2.42705098309976e+00 	-7.40339309332050e-07	 1.99099345426533e-05	8.20684155349601e-12		1.00000000019848e+00
2.70000000000000e-01    	-6.76376485368334e-08 	 1.76335753256395e+00   -2.42705098309939e+00 	-9.85638600928014e-07	 2.81154944189270e-05	1.79177540142565e-11		1.00000000039573e+00
3.00000000000000e-01    	-1.00187456610323e-07 	 1.76335849935176e+00   -2.42705098309863e+00 	-1.16633655762208e-06	 3.61700302928881e-05	3.33583360127787e-11		1.00000000065482e+00
3.30000000000000e-01    	-1.35997511974452e-07 	 1.76335968162052e+00   -2.42705098309734e+00 	-1.18397462808987e-06	 4.20833773747642e-05	5.34228005245670e-11		1.00000000088621e+00
3.60000000000000e-01    	-1.68316004929043e-07 	 1.76336097539356e+00   -2.42705098309543e+00 	-9.09737992824083e-07	 4.30754018991321e-05	7.35527734909598e-11		1.00000000092816e+00
3.90000000000000e-01    	-1.86121204178311e-07 	 1.76336218187959e+00   -2.42705098309300e+00 	-1.88840279445977e-07	 3.56203197459000e-05	8.65433794319595e-11		1.00000000063442e+00
4.20000000000000e-01    	-1.73457887773264e-07 	 1.76336298695090e+00   -2.42705098309035e+00 	1.15110161251802e-06	 1.55864929317433e-05	8.81325029040893e-11		1.00000000012213e+00
4.50000000000000e-01    	-1.09084468164377e-07 	 1.76336294632821e+00   -2.42705098308772e+00 	3.28776748612440e-06	 -2.15226275179076e-05	9.03372393317300e-11		1.00000000023702e+00
4.80000000000000e-01    	3.34564306595519e-08 	 1.76336147948979e+00   -2.42705098308443e+00 	6.38829300347533e-06	 -8.02289913497380e-05	1.44484896491963e-10		1.00000000323875e+00
5.10000000000000e-01    	2.85247116298788e-07 	 1.76335787511177e+00   -2.42705098307734e+00 	1.05905583308871e-05	 -1.64653401058921e-04	3.73176847416641e-10		1.00000001361145e+00
5.40000000000000e-01    	6.80810661956754e-07 	 1.76335131036427e+00   -2.42705098305805e+00 	1.59825142952031e-05	 -2.78022496309373e-04	1.00606917299021e-09		1.00000003877597e+00
5.70000000000000e-01    	1.25629064276007e-06 	 1.76334088564194e+00   -2.42705098300932e+00 	2.25806483097754e-05	 -4.22138312187471e-04	2.40909781812939e-09		1.00000008935532e+00
