0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.53634124645223e-13 	 9.51056516299142e-01   3.09016994370000e-01 	-9.17236214859116e-11	 -1.24159088095583e-10	-7.40730431959032e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.70414685005808e-11 	 9.51056516290817e-01   3.09016994370000e-01 	-1.39280081909998e-09	 -1.52883709689937e-10	-1.24678774047124e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.22129163304715e-10 	 9.51056516369528e-01   3.09016994370000e-01 	-6.50796587773904e-09	 8.48197781508121e-09	1.14662805381660e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.75534139495301e-10 	 9.51056517170417e-01   3.09016994370000e-01 	-1.83778067370887e-08	 5.52361905728406e-08	3.73596407144945e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.30852888140512e-09 	 9.51056520656564e-01   3.09016994370000e-01 	-3.85041242141155e-08	 2.00504915444139e-07	4.27342146599039e-15		1.00000000000002e+00
1.80000000000000e-01    	-2.85023918234243e-09 	 9.51056531138411e-01   3.09016994370000e-01 	-6.48899325257709e-08	 5.40725535568567e-07	2.84024686776617e-14		1.00000000000015e+00
2.10000000000000e-01    	-5.19151460779641e-09 	 9.51056556350580e-01   3.09016994370002e-01 	-8.99899128622633e-08	 1.20687333338397e-06	1.32532313069985e-13		1.00000000000073e+00
2.40000000000000e-01    	-8.09147723329223e-09 	 9.51056608370872e-01   3.09016994370011e-01 	-9.89926452329883e-08	 2.35533778170736e-06	4.79101642278088e-13		1.00000000000278e+00
2.70000000000000e-01    	-1.07415065686187e-08 	 9.51056704147341e-01   3.09016994370037e-01 	-6.87516427449940e-08	 4.15094987760433e-06	1.42265686201194e-12		1.00000000000862e+00
3.00000000000000e-01    	-1.15104808655340e-08 	 9.51056865405228e-01   3.09016994370108e-01 	3.23527442107720e-08	 6.74279015516497e-06	3.60231428331876e-12		1.00000000002273e+00
3.30000000000000e-01    	-7.70266350609977e-09 	 9.51057117737508e-01   3.09016994370275e-01 	2.43402696445124e-07	 1.02342749309174e-05	7.97288561078061e-12		1.00000000005240e+00
3.60000000000000e-01    	4.63513132088291e-09 	 9.51057488740076e-01   3.09016994370620e-01 	6.08655596647498e-07	 1.46498239641640e-05	1.56779349879855e-11		1.00000000010749e+00
3.90000000000000e-01    	3.08182284335767e-08 	 9.51058005132193e-01   3.09016994371259e-01 	1.17396203206859e-06	 1.99010866800404e-05	2.76663270254731e-11		1.00000000019872e+00
4.20000000000000e-01    	7.75030534581332e-08 	 9.51058688899892e-01   3.09016994372324e-01 	1.98199400600649e-06	 2.57561834592913e-05	4.40097984243081e-11		1.00000000033365e+00
4.50000000000000e-01    	1.52507836726704e-07 	 9.51059552607888e-01   3.09016994373927e-01 	3.06651532397347e-06	 3.18156512496800e-05	6.30083757959407e-11		1.00000000051082e+00
4.80000000000000e-01    	2.64451341261188e-07 	 9.51060594136206e-01   3.09016994376089e-01 	4.44604795037059e-06	 3.74987318182607e-05	8.03632597962648e-11		1.00000000071296e+00
5.10000000000000e-01    	4.22198161271665e-07 	 9.51061791202335e-01   3.09016994378661e-01 	6.11739482552855e-06	 4.20432873268034e-05	8.89081218020490e-11		1.00000000090253e+00
5.40000000000000e-01    	6.34114254430091e-07 	 9.51063096119179e-01   3.09016994381244e-01 	8.04956154526203e-06	 4.45219727518054e-05	7.95398085701353e-11		1.00000000102350e+00
5.70000000000000e-01    	9.07153462838020e-07 	 9.51064431304589e-01   3.09016994383170e-01 	1.01786677091526e-05	 4.38763602901630e-05	4.39779101999015e-11		1.00000000101437e+00
6.00000000000000e-01    	1.24581372780484e-06 	 9.51065686092081e-01   3.09016994383592e-01 	1.24044465778476e-05	 3.89695403678434e-05	-2.02828656263403e-11		1.00000000083625e+00
6.30000000000000e-01    	1.65101921852519e-06 	 9.51066715388260e-01   3.09016994381761e-01 	1.45888942940912e-05	 2.86563793750205e-05	-1.03029755550276e-10		1.00000000051701e+00
6.60000000000000e-01    	2.11900028590485e-06 	 9.51067340676410e-01   3.09016994377524e-01 	1.65575457430340e-05	 1.18691741123898e-05	-1.73431086114362e-10		1.00000000020751e+00
6.90000000000000e-01    	2.64025563669636e-06 	 9.51067353776095e-01   3.09016994372051e-01 	1.81037251279955e-05	 -1.22850024611814e-05	-1.73160647113196e-10		1.00000000023933e+00
7.20000000000000e-01    	3.19868913131410e-06 	 9.51066523636845e-01   3.09016994368720e-01 	1.89959512080708e-05	 -4.44203228156682e-05	-1.33502683853834e-11		1.00000000116701e+00
7.50000000000000e-01    	3.77101609695483e-06 	 9.51064606274163e-01   3.09016994373995e-01 	1.89884790692990e-05	 -8.47678147070730e-05	4.21459389848026e-10		1.00000000377307e+00
7.80000000000000e-01    	4.32653029213687e-06 	 9.51061357755513e-01   3.09016994398045e-01 	1.78347443173987e-05	 -1.33077657575623e-04	1.25960871256307e-09		1.00000000901387e+00
8.10000000000000e-01    	4.82731232698665e-06 	 9.51056549922333e-01   3.09016994454785e-01 	1.53032555419236e-05	 -1.88535772868900e-04	2.61750120950279e-09		1.00000001788996e+00
8.40000000000000e-01    	5.22894352992738e-06 	 9.51049988303630e-01   3.09016994561018e-01 	1.11952711862671e-05	 -2.49702389791054e-04	4.56477568975048e-09		1.00000003123831e+00
8.70000000000000e-01    	5.48176647221269e-06 	 9.51041531451122e-01   3.09016994734431e-01 	5.36341109784958e-06	 -3.14479861819676e-04	7.08379661342073e-09		1.00000004946317e+00
9.00000000000000e-01    	5.53270551128496e-06 	 9.51031110719979e-01   3.09016994990381e-01 	-2.26979748573328e-06	 -3.80116103112674e-04	1.00312432972212e-08		1.00000007224670e+00
9.30000000000000e-01    	5.32762898976789e-06 	 9.51018749347895e-01   3.09016995337695e-01 	-1.16945463018620e-05	 -4.43248616113660e-04	1.31124229845489e-08		1.00000009830304e+00
9.60000000000000e-01    	4.81420053914149e-06 	 9.51004579562807e-01   3.09016995774034e-01 	-2.27987085918794e-05	 -4.99992230278003e-04	1.58801965818979e-08		1.00000012525600e+00
9.90000000000000e-01    	3.94513181994483e-06 	 9.50988856388702e-01   3.09016996281735e-01 	-3.53563062793700e-05	 -5.46071434217701e-04	1.77691799994333e-08		1.00000014972203e+00
