0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.99380110816565e-13 	 3.09016994365855e-01   9.51056516300000e-01 	-1.15929486283259e-10	 -6.82373422069695e-10	-2.37973046564247e-21		1.00000000000000e+00
6.00000000000000e-02    	-2.15843569218237e-11 	 3.09016994246522e-01   9.51056516300000e-01 	-1.76605600936317e-09	 -9.94982482345824e-09	-1.82968129403936e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.55131049563357e-10 	 3.09016993517255e-01   9.51056516300000e-01 	-8.28225920835297e-09	 -4.43050771314873e-08	-7.00170392400726e-17		1.00000000000000e+00
1.20000000000000e-01    	-6.06004875346287e-10 	 3.09016991192233e-01   9.51056516300000e-01 	-2.34910613103426e-08	 -1.17675794230872e-07	-8.31306576148981e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.67399349914838e-09 	 3.09016986092013e-01   9.51056516300000e-01 	-4.94958212647686e-08	 -2.26393801732892e-07	-5.10539632859408e-15		1.00000000000003e+00
1.80000000000000e-01    	-3.66387989702929e-09 	 3.09016977610455e-01   9.51056516300000e-01 	-8.40807992684679e-08	 -3.33320064099769e-07	-1.99407304452524e-14		1.00000000000006e+00
2.10000000000000e-01    	-6.71632876315743e-09 	 3.09016966939603e-01   9.51056516299999e-01 	-1.18106925402344e-07	 -3.53615632851799e-07	-5.35651797813883e-14		1.00000000000007e+00
2.40000000000000e-01    	-1.05655611096797e-08 	 3.09016958664982e-01   9.51056516299996e-01 	-1.33303552892924e-07	 -1.44686959236234e-07	-9.49610742788182e-14		1.00000000000002e+00
2.70000000000000e-01    	-1.42417711505283e-08 	 3.09016962570565e-01   9.51056516299994e-01 	-1.00857419806484e-07	 4.97383043135881e-07	-6.04546589104697e-14		1.00000000000013e+00
3.00000000000000e-01    	-1.57477450050962e-08 	 3.09016995429565e-01   9.51056516299996e-01 	1.88417894476254e-08	 1.83306095958574e-06	2.99812194597747e-13		1.00000000000168e+00
3.30000000000000e-01    	-1.17488266406345e-08 	 3.09017082510984e-01   9.51056516300020e-01 	2.75018842932815e-07	 4.16505378938968e-06	1.51543950905284e-12		1.00000000000871e+00
3.60000000000000e-01    	2.67780985060020e-09 	 3.09017258508231e-01   9.51056516300104e-01 	7.23724428027923e-07	 7.81410597852324e-06	4.46339005961694e-12		1.00000000003079e+00
3.90000000000000e-01    	3.41855582078646e-08 	 3.09017567599335e-01   9.51056516300316e-01 	1.42340882248368e-06	 1.30854878279511e-05	1.02710298423042e-11		1.00000000008663e+00
4.20000000000000e-01    	9.11447401190156e-08 	 3.09018062380595e-01   9.51056516300758e-01 	2.42897916824703e-06	 2.02277474073962e-05	1.99011106852889e-11		1.00000000020753e+00
4.50000000000000e-01    	1.83431242814010e-07 	 3.09018801477217e-01   9.51056516301549e-01 	3.78462046410470e-06	 2.93862530370163e-05	3.32808715925464e-11		1.00000000043894e+00
4.80000000000000e-01    	3.21986471328686e-07 	 3.09019845723308e-01   9.51056516302769e-01 	5.51581293639026e-06	 4.05548998179917e-05	4.79333057783082e-11		1.00000000083756e+00
5.10000000000000e-01    	5.18132710616737e-07 	 3.09021252915368e-01   9.51056516304373e-01 	7.62111303871557e-06	 5.35300182300919e-05	5.72565966101874e-11		1.00000000146177e+00
5.40000000000000e-01    	7.82646677392733e-07 	 3.09023071271458e-01   9.51056516306030e-01 	1.00643707247206e-05	 6.78709403600502e-05	4.88572319644984e-11		1.00000000235388e+00
5.70000000000000e-01    	1.12461532206242e-06 	 3.09025331864514e-01   9.51056516306938e-01 	1.27681217412801e-05	 8.28717977612243e-05	3.61209289035310e-12		1.00000000351538e+00
6.00000000000000e-01    	1.55012050821112e-06 	 3.09028040433088e-01   9.51056516305627e-01 	1.56089121410452e-05	 9.75489092653246e-05	-1.03683682275876e-10		1.00000000487971e+00
6.30000000000000e-01    	2.06082152349503e-06 	 3.09031169095986e-01   9.51056516299814e-01 	1.84152769116532e-05	 1.10647552601759e-04	-3.01250387606952e-10		1.00000000629100e+00
6.60000000000000e-01    	2.65252479134850e-06 	 3.09034648598297e-01   9.51056516286393e-01 	2.09690022379158e-05	 1.20671008200154e-04	-6.14339445154520e-10		1.00000000750060e+00
6.90000000000000e-01    	3.31384693571586e-06 	 3.09038361785470e-01   9.51056516261655e-01 	2.30101514003059e-05	 1.25933548067340e-04	-1.05652170008245e-09		1.00000000819436e+00
7.20000000000000e-01    	4.02508883248512e-06 	 3.09042139030749e-01   9.51056516221784e-01 	2.42461313521731e-05	 1.24637570785555e-04	-1.61943925754346e-09		1.00000000806120e+00
7.50000000000000e-01    	4.75744296420541e-06 	 3.09045756322849e-01   9.51056516163666e-01 	2.43648283919262e-05	 1.14973429719831e-04	-2.26335612482672e-09		1.00000000690627e+00
7.80000000000000e-01    	5.47265307908361e-06 	 3.09048936651104e-01   9.51056516085925e-01 	2.30515590951828e-05	 9.52387569093053e-05	-2.91184855557409e-09		1.00000000480090e+00
8.10000000000000e-01    	6.12323306472134e-06 	 3.09051355203245e-01   9.51056515990007e-01 	2.00092829239633e-05	 6.39723539364762e-05	-3.45448277611244e-09		1.00000000224642e+00
8.40000000000000e-01    	6.65333084316284e-06 	 3.09052648718567e-01   9.51056515881020e-01 	1.49812252833187e-05	 2.00961144845041e-05	-3.76097335480441e-09		1.00000000031415e+00
8.70000000000000e-01    	7.00029336444865e-06 	 3.09052429121902e-01   9.51056515767950e-01 	7.77478617261035e-06	 -3.69429266675766e-05	-3.70883728293370e-09		1.00000000071261e+00
9.00000000000000e-01    	7.09695148105065e-06 	 3.09050301310264e-01   9.51056515662850e-01 	-1.71461744406012e-06	 -1.07039350447151e-04	-3.22390276668010e-09		1.00000000573018e+00
9.30000000000000e-01    	6.87460034671673e-06 	 3.09045884686048e-01   9.51056515578661e-01 	-1.34812866987419e-05	 -1.89314438165192e-04	-2.32944006804138e-09		1.00000001801085e+00
9.60000000000000e-01    	6.26660430634809e-06 	 3.09038837742439e-01   9.51056515525539e-01 	-2.73901385462157e-05	 -2.82029182982580e-04	-1.19573061458200e-09		1.00000004014534e+00
9.90000000000000e-01    	5.21250777517769e-06 	 3.09028884724627e-01   9.51056515505821e-01 	-4.31623286870163e-05	 -3.82534338774198e-04	-1.78452291604309e-10		1.00000007409775e+00
1.02000000000000e+00    	3.66248833135215e-06 	 3.09015843131748e-01   9.51056515508180e-01 	-6.03670386176302e-05	 -4.87265539564022e-04	1.67623361416870e-10		1.00000012053594e+00
1.05000000000000e+00    	1.58194815182193e-06 	 3.08999650606960e-01   9.51056515501903e-01 	-7.84206454076323e-05	 -5.91789863498408e-04	-8.87556031768729e-10		1.00000017818250e+00
1.08000000000000e+00    	-1.04399225336290e-06 	 3.08980389603565e-01   9.51056515432560e-01 	-9.65941878632239e-05	 -6.90908014829168e-04	-4.17914107768038e-09		1.00000024334213e+00
1.11000000000000e+00    	-4.20635603496587e-06 	 3.08958308128871e-01   9.51056515220512e-01 	-1.14029671765503e-04	 -7.78813629403939e-04	-1.05293701950591e-08		1.00000030977667e+00
1.14000000000000e+00    	-7.86879589230854e-06 	 3.08933834867052e-01   9.51056514763573e-01 	-1.29765342375840e-04	 -8.49308179393112e-04	-2.05905151136952e-08		1.00000036908165e+00
1.17000000000000e+00    	-1.19649693628566e-05 	 3.08907587076485e-01   9.51056513944734e-01 	-1.42769617641527e-04	 -8.96066695802563e-04	-3.46692067719422e-08		1.00000041165926e+00
