0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.50208540377410e-13 	 5.87785252286661e-01   8.09016994370000e-01 	-1.07623675587922e-10	 -5.43197862748105e-10	-7.57374980763654e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.99186487193333e-11 	 5.87785252196780e-01   8.09016994370000e-01 	-1.62464269790901e-09	 -7.28736726036097e-09	-1.19897862719974e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.41999056812133e-10 	 5.87785251697002e-01   8.09016994370000e-01 	-7.54032271414082e-09	 -2.89496954870225e-08	-4.59798114483716e-17		1.00000000000000e+00
1.20000000000000e-01    	-5.49579605344439e-10 	 5.87785250313687e-01   8.09016994370000e-01 	-2.11197821329079e-08	 -6.43981214249364e-08	-4.96554410232659e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.50141524823111e-09 	 5.87785247939749e-01   8.09016994370000e-01 	-4.37793660460242e-08	 -8.78986611443415e-08	-2.50453198927626e-15		1.00000000000000e+00
1.80000000000000e-01    	-3.24075710430945e-09 	 5.87785245781246e-01   8.09016994370000e-01 	-7.26568038674412e-08	 -3.56324223082822e-08	-6.22392940963599e-15		1.00000000000000e+00
2.10000000000000e-01    	-5.83068618577793e-09 	 5.87785247658611e-01   8.09016994370000e-01 	-9.82302559947981e-08	 2.04067805490599e-07	1.14642419655588e-15		1.00000000000003e+00
2.40000000000000e-01    	-8.92349977844370e-09 	 5.87785261516730e-01   8.09016994370001e-01 	-1.02366471654961e-07	 7.94537757016926e-07	8.13237552741102e-14		1.00000000000032e+00
2.70000000000000e-01    	-1.14826541566966e-08 	 5.87785300937658e-01   8.09016994370007e-01 	-5.71687907619716e-08	 1.94689168392852e-06	4.18476609230252e-13		1.00000000000190e+00
3.00000000000000e-01    	-1.14862926644851e-08 	 5.87785386406149e-01   8.09016994370033e-01 	7.50499993585605e-08	 3.90731327965623e-06	1.42933578147558e-12		1.00000000000764e+00
3.30000000000000e-01    	-5.65002135355796e-09 	 5.87785546056850e-01   8.09016994370107e-01 	3.40424789827107e-07	 6.93523346699460e-06	3.87538904419033e-12		1.00000000002411e+00
