0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.12756660812861e-12 	 3.09016994414994e-01   -9.51056516300000e-01 	-1.18601786989440e-09	 7.53253078621352e-09	9.19278655800891e-19		1.00000000000000e+00
6.00000000000000e-02    	-2.24318090852252e-10 	 3.09016995829561e-01   -9.51056516300000e-01 	-1.85042324834171e-08	 1.21875834955127e-07	3.83002501094582e-16		1.00000000000001e+00
9.00000000000000e-02    	-1.64625017735953e-09 	 3.09017005415658e-01   -9.51056516300000e-01 	-8.90890630134645e-08	 6.09266087748000e-07	1.31489145843009e-14		1.00000000000019e+00
1.20000000000000e-01    	-6.58128037308763e-09 	 3.09017039973321e-01   -9.51056516299998e-01 	-2.60512739516618e-07	 1.85586759857779e-06	1.57300023969630e-13		1.00000000000176e+00
1.50000000000000e-01    	-1.86698947243937e-08 	 3.09017128343882e-01   -9.51056516299983e-01 	-5.70021540651821e-07	 4.25513670613066e-06	1.03618922985103e-12		1.00000000000922e+00
1.80000000000000e-01    	-4.21942855115571e-08 	 3.09017309336895e-01   -9.51056516299910e-01 	-1.01855861819197e-06	 8.04867042614412e-06	4.60882730281994e-12		1.00000000003291e+00
2.10000000000000e-01    	-8.05729835032171e-08 	 3.09017624413358e-01   -9.51056516299636e-01 	-1.54304426266068e-06	 1.31393959237885e-05	1.54073171952100e-11		1.00000000008751e+00
2.40000000000000e-01    	-1.34047343917280e-07 	 3.09018104643671e-01   -9.51056516298836e-01 	-1.99091065768297e-06	 1.89009982060797e-05	4.11526782110817e-11		1.00000000018061e+00
2.70000000000000e-01    	-1.96689977932753e-07 	 3.09018752226338e-01   -9.51056516296925e-01 	-2.10104911942642e-06	 2.40104887219214e-05	9.09545729146698e-11		1.00000000029046e+00
3.00000000000000e-01    	-2.52987415477076e-07 	 3.09019517676243e-01   -9.51056516293090e-01 	-1.49509064804542e-06	 2.63314496439148e-05	1.69186630036326e-10		1.00000000034779e+00
3.30000000000000e-01    	-2.74358347300451e-07 	 3.09020274595106e-01   -9.51056516286590e-01 	3.17694659579070e-07	 2.28735775727068e-05	2.64832231392376e-10		1.00000000026165e+00
3.60000000000000e-01    	-2.16053236996291e-07 	 3.09020794644980e-01   -9.51056516277392e-01 	3.91959065449038e-06	 9.84970904252541e-06	3.40247171816419e-10		1.00000000005619e+00
3.90000000000000e-01    	-1.49310670294235e-08 	 3.09020725885003e-01   -9.51056516267033e-01 	9.94671832793333e-06	 -1.71552614818527e-05	3.29514995716648e-10		1.00000000019662e+00
4.20000000000000e-01    	4.11382742935797e-07 	 3.09019577937342e-01   -9.51056516259198e-01 	1.90348817851559e-05	 -6.28978819399627e-05	1.63032691033510e-10		1.00000000215924e+00
4.50000000000000e-01    	1.16349054895648e-06 	 3.09016717469798e-01   -9.51056516258897e-01 	3.17509956500268e-05	 -1.32076500329230e-04	-1.61617902791561e-10		1.00000000922616e+00
4.80000000000000e-01    	2.35698542753500e-06 	 3.09011377187346e-01   -9.51056516268624e-01 	4.85136113597659e-05	 -2.28833776107231e-04	-4.46059988073917e-10		1.00000002735923e+00
5.10000000000000e-01    	4.11672568443243e-06 	 3.09002680902765e-01   -9.51056516279492e-01 	6.95074080532420e-05	 -3.56187455193513e-04	-9.22209960674855e-11		1.00000006585039e+00
5.40000000000000e-01    	6.56852717939145e-06 	 3.08989686320732e-01   -9.51056516255673e-01 	9.45976342163445e-05	 -5.15425465243071e-04	2.13939455200920e-09		1.00000013730605e+00
5.70000000000000e-01    	9.82837270489665e-06 	 3.08971445958996e-01   -9.51056516111591e-01 	1.23251330765235e-04	 -7.05509649210146e-04	8.35889918835262e-09		1.00000025646734e+00
6.00000000000000e-01    	1.39894515018447e-05 	 3.08947085206337e-01   -9.51056515683487e-01 	1.54472708434543e-04	 -9.22538272395649e-04	2.16755962371678e-08		1.00000043746925e+00
6.30000000000000e-01    	1.91075673259758e-05 	 3.08915894963538e-01   -9.51056514699995e-01 	1.86760271234569e-04	 -1.15932016906705e-03	4.61174625014344e-08		1.00000068945109e+00
6.60000000000000e-01    	2.51856801102280e-05 	 3.08877434730486e-01   -9.51056512759581e-01 	2.18093137027064e-04	 -1.40511256605400e-03	8.62389336956636e-08		1.00000101095246e+00
6.90000000000000e-01    	3.21585624518166e-05 	 3.08831640501382e-01   -9.51056509325248e-01 	2.45953436422545e-04	 -1.64556997157298e-03	1.46358164122397e-07		1.00000138419586e+00
7.20000000000000e-01    	3.98787434523706e-05 	 3.08778930526356e-01   -9.51056503747482e-01 	2.67390563190073e-04	 -1.86294303019830e-03	2.29451272185447e-07		1.00000177102568e+00
7.50000000000000e-01    	4.81050606890823e-05 	 3.08720301003942e-01   -9.51056495323807e-01 	2.79131267108073e-04	 -2.03655415906886e-03	3.35853247837756e-07		1.00000211273138e+00
7.80000000000000e-01    	5.64952240679718e-05 	 3.08657403186079e-01   -9.51056483396801e-01 	2.77736995073940e-04	 -2.14356158857214e-03	4.62052575903235e-07		1.00000233599444e+00
8.10000000000000e-01    	6.46037877274165e-05 	 3.08592593288182e-01   -9.51056467481894e-01 	2.59806431045463e-04	 -2.16000585405888e-03	5.99985492459177e-07		1.00000236655972e+00
8.40000000000000e-01    	7.18868024722018e-05 	 3.08528947059193e-01   -9.51056447403047e-01 	2.22216917429740e-04	 -2.06211373181137e-03	7.37294110364446e-07		1.00000215084466e+00
8.70000000000000e-01    	7.77141602180852e-05 	 3.08470231908721e-01   -9.51056423400820e-01 	1.62393599224275e-04	 -1.82781512287333e-03	8.58968876863649e-07		1.00000168363885e+00
9.00000000000000e-01    	8.13902327178119e-05 	 3.08420831106316e-01   -9.51056396167003e-01 	7.85901710160047e-05	 -1.43840957363836e-03	9.50620452998853e-07		1.00000103759917e+00
9.30000000000000e-01    	8.21828551541003e-05 	 3.08385616724695e-01   -9.51056366757013e-01 	-2.98393172242138e-05	 -8.80302104340777e-04	1.00331374446293e-06		1.00000038791152e+00
9.60000000000000e-01    	7.93600386083069e-05 	 3.08369770625189e-01   -9.51056336339361e-01 	-1.62201231523259e-04	 -1.46713877119867e-04	1.01947582600271e-06		1.00000002391762e+00
