0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e-01  	9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-6.99380103850514e-12 	 3.09016994328554e-01   9.51056516300000e-01 	-1.15929484224396e-09	 -6.82373422634380e-09	-2.37973046918135e-19		1.00000000000000e+00
6.00000000000000e-02    	-2.15843538823002e-10 	 3.09016993135217e-01   9.51056516300000e-01 	-1.76605557227869e-08	 -9.94982494767988e-08	-1.82968132983706e-16		1.00000000000001e+00
9.00000000000000e-02    	-1.55130955316903e-09 	 3.09016985842550e-01   9.51056516300000e-01 	-8.28225055596862e-08	 -4.43050796904829e-07	-7.00170454851926e-15		1.00000000000010e+00
1.20000000000000e-01    	-6.06003928111613e-09 	 3.09016962592323e-01   9.51056516299999e-01 	-2.34910003793997e-07	 -1.17675813045526e-06	-8.31306783932977e-14		1.00000000000072e+00
1.50000000000000e-01    	-1.67398860934806e-08 	 3.09016911590106e-01   9.51056516299992e-01 	-4.94955961304589e-07	 -2.26393874019876e-06	-5.10539899268111e-13		1.00000000000269e+00
1.80000000000000e-01    	-3.66386435056736e-08 	 3.09016826774496e-01   9.51056516299958e-01 	-8.40803114428421e-07	 -3.33320219139574e-06	-1.99407478092333e-12		1.00000000000591e+00
2.10000000000000e-01    	-6.71629647720893e-08 	 3.09016720065936e-01   9.51056516299853e-01 	-1.18106369119435e-06	 -3.53615725995699e-06	-5.35652411149649e-12		1.00000000000695e+00
2.40000000000000e-01    	-1.05655174872952e-07 	 3.09016637319781e-01   9.51056516299626e-01 	-1.33303396986306e-06	 -1.44686324581582e-06	-9.49611520916206e-12		1.00000000000194e+00
2.70000000000000e-01    	-1.42417158807725e-07 	 3.09016676376086e-01   9.51056516299353e-01 	-1.00856016315863e-06	 4.97385898360491e-06	-6.04543058520386e-12		1.00000000001288e+00
3.00000000000000e-01    	-1.57474923205574e-07 	 3.09017004967509e-01   9.51056516299580e-01 	1.88576966226486e-07	 1.83306781220242e-05	2.99814568158101e-11		1.00000000016802e+00
3.30000000000000e-01    	-1.17473411124209e-07 	 3.09017875784312e-01   9.51056516301995e-01 	2.75098418143452e-06	 4.16506367477864e-05	1.51544666074339e-10		1.00000000087117e+00
3.60000000000000e-01    	2.68414510963263e-08 	 3.09019635758989e-01   9.51056516310395e-01 	7.24001129875878e-06	 7.81410729475892e-05	4.46340211282006e-10		1.00000000307922e+00
3.90000000000000e-01    	3.42065805304093e-07 	 3.09022726664923e-01   9.51056516331639e-01 	1.42417983482853e-05	 1.30854430692488e-04	1.02710346528187e-09		1.00000000866286e+00
4.20000000000000e-01    	9.12029912451056e-07 	 3.09027674447058e-01   9.51056516375876e-01 	2.43081429182512e-05	 2.02275692387492e-04	1.99010832430287e-09		1.00000002075317e+00
4.50000000000000e-01    	1.83571969958831e-06 	 3.09035065319847e-01   9.51056516454873e-01 	3.78848322766244e-05	 2.93857734926532e-04	3.32808505271987e-09		1.00000004389381e+00
4.80000000000000e-01    	3.22290995392496e-06 	 3.09045507557687e-01   9.51056516576972e-01 	5.52315587255002e-05	 4.05538393697236e-04	4.79337198853241e-09		1.00000008375595e+00
