0.00000000000000e+00    	0.00000000000000e+00 	 -2.16311896060000e+00  	6.65739561410000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.57126460500280e-13 	 -2.16311896058201e+00   6.65739561410000e+00 	3.15843626774456e-11	 3.01242523024540e-09	-1.71176478593303e-19		1.00000000000000e+00
6.00000000000000e-02    	1.01402783942686e-11 	 -2.16311896001629e+00   6.65739561410000e+00 	1.01263622008463e-09	 4.87408342822495e-08	-3.15453924345130e-18		1.00000000000000e+00
9.00000000000000e-02    	1.14311134316875e-10 	 -2.16311895618260e+00   6.65739561410000e+00 	7.56115373464583e-09	 2.43658930211373e-07	9.68120679966663e-16		1.00000000000003e+00
1.20000000000000e-01    	6.29608994211225e-10 	 -2.16311894236223e+00   6.65739561410000e+00 	3.09774839638017e-08	 7.42202217933250e-07	1.93127470602677e-14		1.00000000000028e+00
1.50000000000000e-01    	2.33600288781434e-09 	 -2.16311890702091e+00   6.65739561410000e+00 	9.09872118113017e-08	 1.70172211259191e-06	1.62771061583933e-13		1.00000000000145e+00
1.80000000000000e-01    	6.73409569827524e-09 	 -2.16311883463786e+00   6.65739561410001e+00 	2.15744335677714e-07	 3.21883753348758e-06	8.46201041065287e-13		1.00000000000520e+00
2.10000000000000e-01    	1.62728968883535e-08 	 -2.16311870863201e+00   6.65739561410007e+00 	4.39808977108670e-07	 5.25472535547672e-06	3.16960028301232e-12		1.00000000001390e+00
2.40000000000000e-01    	3.44854039922708e-08 	 -2.16311851657772e+00   6.65739561410024e+00 	8.00031790403111e-07	 7.55890740241115e-06	9.27189890884721e-12		1.00000000002889e+00
2.70000000000000e-01    	6.59711437552120e-08 	 -2.16311825759587e+00   6.65739561410069e+00 	1.32951552182062e-06	 9.60229312855407e-06	2.21456387674151e-11		1.00000000004699e+00
3.00000000000000e-01    	1.16173558646218e-07 	 -2.16311795147664e+00   6.65739561410166e+00 	2.05006426371684e-06	 1.05304885245784e-05	4.41342036481481e-11		1.00000000005755e+00
3.30000000000000e-01    	1.90915841430973e-07 	 -2.16311764876922e+00   6.65739561410342e+00 	2.96375293552807e-06	 9.14761519792352e-06	7.34455280368226e-11		1.00000000004623e+00
3.60000000000000e-01    	2.95680670150655e-07 	 -2.16311744079048e+00   6.65739561410603e+00 	4.04443300664879e-06	 3.93910485759142e-06	9.88227436159987e-11		1.00000000001594e+00
3.90000000000000e-01    	4.34645825692061e-07 	 -2.16311746828925e+00   6.65739561410905e+00 	5.23011590794666e-06	 -6.86077500343483e-06	9.41511951353591e-11		1.00000000003721e+00
4.20000000000000e-01    	6.09516880521104e-07 	 -2.16311792738051e+00   6.65739561411096e+00 	6.41722612064700e-06	 -2.51543946218744e-05	1.70175166242031e-11		1.00000000033696e+00
4.50000000000000e-01    	8.18227590481320e-07 	 -2.16311907135571e+00   6.65739561410884e+00 	7.45767976293268e-06	 -5.28210092903675e-05	-1.82646426726403e-10		1.00000000142284e+00
4.80000000000000e-01    	1.05360561304234e-06 	 -2.16312120709295e+00   6.65739561409844e+00 	8.15961719877607e-06	 -9.15178861582072e-05	-5.36839943741602e-10		1.00000000422105e+00
5.10000000000000e-01    	1.30212302935460e-06 	 -2.16312468503910e+00   6.65739561407538e+00 	8.29240462720886e-06	 -1.42452726390225e-04	-1.01136819160085e-09		1.00000001018077e+00
5.40000000000000e-01    	1.54286547347828e-06 	 -2.16312988210933e+00   6.65739561403819e+00 	7.59623457688565e-06	 -2.06141762876079e-04	-1.43515778095144e-09		1.00000002127606e+00
5.70000000000000e-01    	1.74685866189188e-06 	 -2.16313717733219e+00   6.65739561399360e+00 	5.79632239211654e-06	 -2.82171210354559e-04	-1.41559734787164e-09		1.00000003982709e+00
6.00000000000000e-01    	1.87688576821299e-06 	 -2.16314692063664e+00   6.65739561396450e+00 	2.62134460630406e-06	 -3.68982076863430e-04	-2.59554060312812e-10		1.00000006807732e+00
6.30000000000000e-01    	1.88791331298884e-06 	 -2.16315939579751e+00   6.65739561399965e+00 	-2.17457394060803e-06	 -4.63699461191180e-04	3.06965271548356e-09		1.00000010751095e+00
6.60000000000000e-01    	1.72821780890208e-06 	 -2.16317477918924e+00   6.65739561418385e+00 	-8.78731826991563e-06	 -5.62027172726086e-04	9.92283851228849e-09		1.00000015797587e+00
6.90000000000000e-01    	1.34127173835191e-06 	 -2.16319309659952e+00   6.65739561464558e+00 	-1.73369269976124e-05	 -6.58226709218979e-04	2.18292613229750e-08		1.00000021678146e+00
7.20000000000000e-01    	6.68407274727864e-07 	 -2.16321418087936e+00   6.65739561555876e+00 	-2.78418495502534e-05	 -7.45196296296377e-04	4.02358611182710e-08		1.00000027804631e+00
7.50000000000000e-01    	-3.47768845585004e-07 	 -2.16323763360882e+00   6.65739561713492e+00 	-4.01948819624534e-05	 -8.14660908437732e-04	6.61313423857981e-08		1.00000033264396e+00
7.80000000000000e-01    	-1.75928444997945e-06 	 -2.16326279419735e+00   6.65739561960286e+00 	-5.41424490437515e-05	 -8.57478130318906e-04	9.96049446948949e-08		1.00000036910001e+00
8.10000000000000e-01    	-3.60816152708755e-06 	 -2.16328871987934e+00   6.65739562317530e+00 	-6.92689846897002e-05	 -8.64057648370517e-04	1.39434139252565e-07		1.00000037569685e+00
8.40000000000000e-01    	-5.92140641590084e-06 	 -2.16331417988431e+00   6.65739562800513e+00 	-8.49882329526496e-05	 -8.24884436117810e-04	1.82833511680967e-07		1.00000034382862e+00
8.70000000000000e-01    	-8.70586613568608e-06 	 -2.16333766664400e+00   6.65739563413849e+00 	-1.00543335867097e-04	 -7.31127731782411e-04	2.25515425410488e-07		1.00000027232835e+00
9.00000000000000e-01    	-1.19432422574821e-05 	 -2.16335742624408e+00   6.65739564147607e+00 	-1.15017549689050e-04	 -5.75310169032265e-04	2.62198689491919e-07		1.00000017210543e+00
9.30000000000000e-01    	-1.55856070380746e-05 	 -2.16337150945187e+00   6.65739564975753e+00 	-1.27357273454279e-04	 -3.52004402754213e-04	2.87645293892169e-07		1.00000007006353e+00
9.60000000000000e-01    	-1.95518121187949e-05 	 -2.16337784358098e+00   6.65739565858477e+00 	-1.36408700499629e-04	 -5.85187615373550e-05	2.98205931050284e-07		1.00000001101593e+00
9.90000000000000e-01    	-2.37252102278359e-05 	 -2.16337432423318e+00   6.65739566749760e+00 	-1.40968734259997e-04	 3.04470680586654e-04	2.93721738816406e-07		1.00000005628733e+00
1.02000000000000e+00    	-2.79531152107075e-05 	 -2.16335892464290e+00   6.65739567610815e+00 	-1.39849789915557e-04	 7.32386282203208e-04	2.79483491975091e-07		1.00000027797382e+00
