0.00000000000000e+00    	0.00000000000000e+00 	 2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.14105543148249e-13 	 2.85316954890461e+00   -9.27050983120000e-01 	-3.60727383395357e-11	 8.09595771708288e-10	1.36618075542800e-20		1.00000000000000e+00
6.00000000000000e-02    	-7.16419903748646e-12 	 2.85316954908534e+00   -9.27050983120000e-01 	-6.05422873861021e-10	 1.66505422166887e-08	6.15878490825224e-18		1.00000000000000e+00
9.00000000000000e-02    	-5.58476809645241e-11 	 2.85316955056860e+00   -9.27050983120000e-01 	-3.13499495799074e-09	 1.00929358705384e-07	2.35161004756321e-16		1.00000000000001e+00
1.20000000000000e-01    	-2.37415317266670e-10 	 2.85316955690522e+00   -9.27050983120000e-01 	-9.89418337927167e-09	 3.63691919221185e-07	3.13698049437096e-15		1.00000000000007e+00
1.50000000000000e-01    	-7.18581244281268e-10 	 2.85316957586093e+00   -9.27050983120000e-01 	-2.35513486808052e-08	 9.75198233625981e-07	2.30328608500538e-14		1.00000000000048e+00
1.80000000000000e-01    	-1.74323649111371e-09 	 2.85316962107874e+00   -9.27050983119998e-01 	-4.64401797001416e-08	 2.15356120865284e-06	1.14329809994608e-13		1.00000000000232e+00
2.10000000000000e-01    	-3.60858584103020e-09 	 2.85316971312218e+00   -9.27050983119991e-01 	-7.96102366610078e-08	 4.13589802446898e-06	4.28451197401925e-13		1.00000000000856e+00
2.40000000000000e-01    	-6.61087023240447e-09 	 2.85316987942069e+00   -9.27050983119967e-01 	-1.21769028594080e-07	 7.13437962320581e-06	1.29442859433325e-12		1.00000000002546e+00
2.70000000000000e-01    	-1.09593532032872e-08 	 2.85317015270886e+00   -9.27050983119902e-01 	-1.68247754830861e-07	 1.12804789852567e-05	3.28613085183732e-12		1.00000000006364e+00
3.00000000000000e-01    	-1.66614525389749e-08 	 2.85317056767712e+00   -9.27050983119750e-01 	-2.10136749375336e-07	 1.65624502665240e-05	7.20083220107334e-12		1.00000000013718e+00
3.30000000000000e-01    	-2.33863275159539e-08 	 2.85317115572421e+00   -9.27050983119442e-01 	-2.33737556702835e-07	 2.27624651262701e-05	1.38544470071388e-11		1.00000000025909e+00
3.60000000000000e-01    	-3.03184740365516e-08 	 2.85317193790970e+00   -9.27050983118887e-01 	-2.20465037021716e-07	 2.94007559025071e-05	2.36318950391803e-11		1.00000000043223e+00
3.90000000000000e-01    	-3.60164944978367e-08 	 2.85317291643225e+00   -9.27050983117999e-01 	-1.47304676419819e-07	 3.56944632532614e-05	3.58440912622050e-11		1.00000000063706e+00
4.20000000000000e-01    	-3.82947701446278e-08 	 2.85317406518725e+00   -9.27050983116735e-01 	1.21113921179238e-08	 4.05385915128378e-05	4.81380027836316e-11		1.00000000082169e+00
4.50000000000000e-01    	-3.41469081735583e-08 	 2.85317532016705e+00   -9.27050983115151e-01 	2.85798254812432e-07	 4.25155147546591e-05	5.64432746644629e-11		1.00000000090383e+00
4.80000000000000e-01    	-1.97293179570235e-08 	 2.85317657063754e+00   -9.27050983113436e-01 	7.01128378984663e-07	 3.99378735988834e-05	5.61311726759098e-11		1.00000000079776e+00
5.10000000000000e-01    	9.57899333834066e-09 	 2.85317765213900e+00   -9.27050983111893e-01 	1.28206202473810e-06	 3.09275275819010e-05	4.50878252863687e-11		1.00000000047908e+00
5.40000000000000e-01    	5.90282225578942e-08 	 2.85317834240027e+00   -9.27050983110785e-01 	2.04605283024067e-06	 1.35305955987057e-05	2.91416580043547e-11		1.00000000009363e+00
5.70000000000000e-01    	1.34254254102826e-07 	 2.85317836121301e+00   -9.27050983109988e-01 	3.00082245425434e-06	 -1.41343179141669e-05	2.96598198624151e-11		1.00000000010439e+00
