0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e+00  	3.09016994370000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.02632536127355e-14 	 -9.51056516300148e+00   3.09016994370000e+00 	-3.41530515515253e-12	 -2.59768503760645e-10	-4.24259918315794e-22		1.00000000000000e+00
6.00000000000000e-02    	-6.79300265241493e-13 	 -9.51056516305947e+00   3.09016994370000e+00 	-5.74459389176119e-11	 -5.34252597117849e-09	-1.90888639685936e-19		1.00000000000000e+00
9.00000000000000e-02    	-5.30458007870446e-12 	 -9.51056516353539e+00   3.09016994370000e+00 	-2.98068898073183e-10	 -3.23843939752164e-08	-7.28062668123491e-18		1.00000000000000e+00
1.20000000000000e-01    	-2.25877865172249e-11 	 -9.51056516556857e+00   3.09016994370000e+00 	-9.42569025069711e-10	 -1.16694909029770e-07	-9.70482875955125e-17		1.00000000000001e+00
1.50000000000000e-01    	-6.84780230909986e-11 	 -9.51056517165074e+00   3.09016994370000e+00 	-2.24810343447414e-09	 -3.12904031787460e-07	-7.12155761572701e-16		1.00000000000005e+00
1.80000000000000e-01    	-1.66401101515162e-10 	 -9.51056518615941e+00   3.09016994370000e+00 	-4.44240508815598e-09	 -6.90995890053187e-07	-3.53330166857757e-15		1.00000000000024e+00
2.10000000000000e-01    	-3.45064579556141e-10 	 -9.51056521569265e+00   3.09016994370000e+00 	-7.63357098687904e-09	 -1.32705234361797e-06	-1.32354972782935e-14		1.00000000000088e+00
2.40000000000000e-01    	-6.33365835338626e-10 	 -9.51056526905151e+00   3.09016994370000e+00 	-1.17090586110115e-08	 -2.28915092722374e-06	-3.99710469614499e-14		1.00000000000262e+00
2.70000000000000e-01    	-1.05226254481064e-09 	 -9.51056535673928e+00   3.09016994370000e+00 	-1.62364215721424e-08	 -3.61947624039504e-06	-1.01433588870122e-13		1.00000000000655e+00
3.00000000000000e-01    	-1.60386443492352e-09 	 -9.51056548988680e+00   3.09016994369999e+00 	-2.03796968914706e-08	 -5.31425939406677e-06	-2.22177807439408e-13		1.00000000001412e+00
3.30000000000000e-01    	-2.25842801425796e-09 	 -9.51056567856870e+00   3.09016994369998e+00 	-2.28454990709998e-08	 -7.30360748251175e-06	-4.27276111766522e-13		1.00000000002667e+00
3.60000000000000e-01    	-2.94034261285666e-09 	 -9.51056592954221e+00   3.09016994369997e+00 	-2.18716374121904e-08	 -9.43358129427122e-06	-7.28423746840421e-13		1.00000000004450e+00
3.90000000000000e-01    	-3.51454421518746e-09 	 -9.51056624351276e+00   3.09016994369994e+00 	-1.52684188325767e-08	 -1.14529910985102e-05	-1.10410035141316e-12		1.00000000006559e+00
4.20000000000000e-01    	-3.77504208682776e-09 	 -9.51056661210439e+00   3.09016994369990e+00 	-5.18843572269907e-10	 -1.30072858635472e-05	-1.48141709809574e-12		1.00000000008459e+00
4.50000000000000e-01    	-3.43735695762399e-09 	 -9.51056701477945e+00   3.09016994369985e+00 	2.50610642684655e-08	 -1.36416031360408e-05	-1.73459030458400e-12		1.00000000009305e+00
4.80000000000000e-01    	-2.13662473941791e-09 	 -9.51056741600757e+00   3.09016994369980e+00 	6.41060644536963e-08	 -1.28145324901533e-05	-1.72089760209571e-12		1.00000000008211e+00
5.10000000000000e-01    	5.67091504509320e-10 	 -9.51056776301979e+00   3.09016994369975e+00 	1.18939399521693e-07	 -9.92344755807094e-06	-1.37574967710592e-12		1.00000000004924e+00
5.40000000000000e-01    	5.17510598401949e-09 	 -9.51056798449757e+00   3.09016994369972e+00 	1.91278965492753e-07	 -4.34141714029624e-06	-8.80378826289753e-13		1.00000000000944e+00
5.70000000000000e-01    	1.22273512645109e-08 	 -9.51056799053231e+00   3.09016994369969e+00 	2.81930184505223e-07	 4.53523565410883e-06	-8.96311297246428e-13		1.00000000001032e+00
6.00000000000000e-01    	2.22704594895001e-08 	 -9.51056767414879e+00   3.09016994369964e+00 	3.90485972603203e-07	 1.72306362683363e-05	-2.83104757713432e-12		1.00000000014852e+00
6.30000000000000e-01    	3.58172126500592e-08 	 -9.51056691461389e+00   3.09016994369948e+00 	5.15054875488929e-07	 3.41271837050970e-05	-9.06428331795137e-12		1.00000000058246e+00
6.60000000000000e-01    	5.32985181901185e-08 	 -9.51056558265331e+00   3.09016994369902e+00 	6.52037977462640e-07	 5.54012099612320e-05	-2.30330632306005e-11		1.00000000153486e+00
6.90000000000000e-01    	7.50096696109143e-08 	 -9.51056354757672e+00   3.09016994369798e+00 	7.95974168492677e-07	 8.09608726389152e-05	-4.90601531367734e-11		1.00000000327765e+00
7.20000000000000e-01    	1.01053224753618e-07 	 -9.51056068617223e+00   3.09016994369591e+00 	9.39472457706742e-07	 1.10391138371396e-04	-9.18257112237060e-11		1.00000000609354e+00
7.50000000000000e-01    	1.31281389178587e-07 	 -9.51055689308206e+00   3.09016994369226e+00 	1.07324975559381e-06	 1.42910894091658e-04	-1.55437506107751e-10		1.00000001021234e+00
7.80000000000000e-01    	1.65241349871987e-07 	 -9.51055209222121e+00   3.09016994368635e+00 	1.18629298017240e-06	 1.77347084973518e-04	-2.42150960916783e-10		1.00000001572670e+00
8.10000000000000e-01    	2.02127579452633e-07 	 -9.51054624866054e+00   3.09016994367751e+00 	1.26616489444556e-06	 2.12130301035002e-04	-3.50917145432663e-10		1.00000002250043e+00
8.40000000000000e-01    	2.40745708993245e-07 	 -9.51053938027410e+00   3.09016994366513e+00 	1.29947245915665e-06	 2.45315417279216e-04	-4.76071415747324e-10		1.00000003009067e+00
8.70000000000000e-01    	2.79493086315237e-07 	 -9.51053156835901e+00   3.09016994364889e+00 	1.27251281953091e-06	 2.74629754012670e-04	-6.06583334114656e-10		1.00000003771156e+00
