0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e+00  	-8.09016994370000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.34942266310048e-14 	 5.87785252290305e+00   -8.09016994370000e+00 	-7.30442422191781e-12	 5.14536357734024e-10	1.00767911958744e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.43288550521487e-12 	 5.87785252300319e+00   -8.09016994370000e+00 	-1.20371597075055e-10	 8.76040929427740e-09	3.18350617122081e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.10075551636344e-11 	 5.87785252371352e+00   -8.09016994370000e+00 	-6.12638371358041e-10	 4.59622304648252e-08	9.41505583008216e-18		1.00000000000000e+00
1.20000000000000e-01    	-4.61331630020207e-11 	 5.87785252639549e+00   -8.09016994370000e+00 	-1.90076739376814e-09	 1.46898582849182e-07	1.02544964995281e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.37649714407595e-10 	 5.87785253359107e+00   -8.09016994370000e+00 	-4.44505724233364e-09	 3.54129807807305e-07	6.33395524914363e-16		1.00000000000006e+00
1.80000000000000e-01    	-3.29020702210329e-10 	 5.87785254911211e+00   -8.09016994370000e+00 	-8.59799680286538e-09	 7.07708031602183e-07	2.68961550558065e-15		1.00000000000025e+00
2.10000000000000e-01    	-6.70362058793955e-10 	 5.87785257776484e+00   -8.09016994370000e+00 	-1.44176820565383e-08	 1.23134155323797e-06	8.69147336226139e-15		1.00000000000076e+00
2.40000000000000e-01    	-1.20662189886636e-09 	 5.87785262462404e+00   -8.09016994370000e+00 	-2.14685917636401e-08	 1.91650105851172e-06	2.26663645148144e-14		1.00000000000184e+00
2.70000000000000e-01    	-1.95992081221245e-09 	 5.87785269382282e+00   -8.09016994370000e+00 	-2.86361241534643e-08	 2.70635546682676e-06	4.94023833442894e-14		1.00000000000366e+00
3.00000000000000e-01    	-2.90688460207244e-09 	 5.87785278688435e+00   -8.09016994370000e+00 	-3.39828867984599e-08	 3.48167206300386e-06	9.17908028537051e-14		1.00000000000606e+00
3.30000000000000e-01    	-3.95263277252493e-09 	 5.87785290068773e+00   -8.09016994370000e+00 	-3.46737304511667e-08	 4.05088077787921e-06	1.46636466097446e-13		1.00000000000821e+00
3.60000000000000e-01    	-4.90384748922919e-09 	 5.87785302522430e+00   -8.09016994370000e+00 	-2.69928626630874e-08	 4.14637048300338e-06	2.01233729120130e-13		1.00000000000860e+00
3.90000000000000e-01    	-5.44396166175091e-09 	 5.87785314135873e+00   -8.09016994370000e+00 	-6.47024986071120e-09	 3.42875438086241e-06	2.35745638236088e-13		1.00000000000588e+00
