0.00000000000000e+00    	0.00000000000000e+00 	 -8.09016994370000e+00  	5.87785252290000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.11587722512094e-14 	 -8.09016994370238e+00   5.87785252290000e+00 	-5.25572053678224e-12	 -4.07076155954472e-10	-8.59949706578927e-22		1.00000000000000e+00
6.00000000000000e-02    	-1.04839061774501e-12 	 -8.09016994378551e+00   5.87785252290000e+00 	-8.87805285931061e-11	 -7.41435184122982e-09	-3.05266397725624e-19		1.00000000000000e+00
9.00000000000000e-02    	-8.21438693477342e-12 	 -8.09016994440916e+00   5.87785252290000e+00 	-4.62468226243476e-10	 -4.11892579970284e-08	-9.90808042895708e-18		1.00000000000000e+00
1.20000000000000e-01    	-3.50905675695026e-11 	 -8.09016994688807e+00   5.87785252290000e+00 	-1.46799930427800e-09	 -1.38579299631495e-07	-1.16850794564071e-16		1.00000000000001e+00
1.50000000000000e-01    	-1.06718050092345e-10 	 -8.09016995386859e+00   5.87785252290000e+00 	-3.51475740587357e-09	 -3.50680442334953e-07	-7.75589723124100e-16		1.00000000000006e+00
1.80000000000000e-01    	-2.60156804796183e-10 	 -8.09016996965615e+00   5.87785252290000e+00 	-6.97373359587134e-09	 -7.35342168487951e-07	-3.52593508183586e-15		1.00000000000027e+00
2.10000000000000e-01    	-5.41305562984091e-10 	 -8.09017000024632e+00   5.87785252290000e+00 	-1.20378618876083e-08	 -1.34502726978903e-06	-1.21904995679544e-14		1.00000000000090e+00
2.40000000000000e-01    	-9.97216221068514e-10 	 -8.09017005293408e+00   5.87785252290000e+00 	-1.85642573618251e-08	 -2.21104209975027e-06	-3.40875157331791e-14		1.00000000000244e+00
2.70000000000000e-01    	-1.66364151158003e-09 	 -8.09017013541421e+00   5.87785252290000e+00 	-2.59176503070946e-08	 -3.32568654996271e-06	-8.00759911648129e-14		1.00000000000553e+00
3.00000000000000e-01    	-2.54817113202487e-09 	 -8.09017025433935e+00   5.87785252290000e+00 	-3.28365193366034e-08	 -4.62429485337630e-06	-1.61784517444256e-13		1.00000000001069e+00
3.30000000000000e-01    	-3.60996599867629e-09 	 -8.09017041336527e+00   5.87785252289999e+00 	-3.73437125655883e-08	 -5.96940779163992e-06	-2.84860032122341e-13		1.00000000001782e+00
3.60000000000000e-01    	-4.73773217558411e-09 	 -8.09017061078261e+00   5.87785252289998e+00 	-3.67215397564043e-08	 -7.13940323316467e-06	-4.39136783172793e-13		1.00000000002549e+00
3.90000000000000e-01    	-5.72812229603547e-09 	 -8.09017083690218e+00   5.87785252289996e+00 	-2.75674370020742e-08	 -7.82379670923911e-06	-5.90402742586868e-13		1.00000000003061e+00
4.20000000000000e-01    	-6.26715361138354e-09 	 -8.09017107142370e+00   5.87785252289995e+00 	-5.94058044409093e-09	 -7.62710248648130e-06	-6.83179611580045e-13		1.00000000002909e+00
4.50000000000000e-01    	-5.91743900911712e-09 	 -8.09017128106655e+00   5.87785252289993e+00 	3.23973003007811e-08	 -6.08262865527920e-06	-6.67842247497760e-13		1.00000000001850e+00
4.80000000000000e-01    	-4.11400724670580e-09 	 -8.09017141777313e+00   5.87785252289991e+00 	9.16515741634755e-08	 -2.67689216169093e-06	-5.65904215983861e-13		1.00000000000359e+00
5.10000000000000e-01    	-1.71227877326808e-10 	 -8.09017141780321e+00   5.87785252289989e+00 	1.75587503725036e-07	 3.11547984644397e-06	-5.81740211984759e-13		1.00000000000487e+00
5.40000000000000e-01    	6.69713783269401e-09 	 -8.09017120202097e+00   5.87785252289987e+00 	2.87066307416332e-07	 1.17873971108684e-05	-1.25577472352489e-12		1.00000000006951e+00
5.70000000000000e-01    	1.73434410568699e-08 	 -8.09017067763103e+00   5.87785252289980e+00 	4.27550976956202e-07	 2.37474598756131e-05	-3.63381024921968e-12		1.00000000028206e+00
6.00000000000000e-01    	3.26367588662485e-08 	 -8.09016974154778e+00   5.87785252289962e+00 	5.96613335728431e-07	 3.92634577563254e-05	-9.40333484354206e-12		1.00000000077099e+00
6.30000000000000e-01    	5.33991731667702e-08 	 -8.09016828548533e+00   5.87785252289918e+00 	7.91477425294253e-07	 5.84048240578759e-05	-2.09271640778028e-11		1.00000000170587e+00
