0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.66090237380200e-12 	 9.51056516297425e-01   3.09016994370000e-01 	-2.75170864426678e-10	 -3.72477264329514e-10	-6.66657388901438e-21		1.00000000000000e+00
6.00000000000000e-02    	-5.11244055175731e-11 	 9.51056516272452e-01   3.09016994370000e-01 	-4.17840246063652e-09	 -4.58651123978784e-10	-1.12210896648928e-18		1.00000000000000e+00
9.00000000000000e-02    	-3.66387489494836e-10 	 9.51056516508584e-01   3.09016994370000e-01 	-1.95238974866705e-08	 2.54459339475523e-08	1.03196527524341e-16		1.00000000000000e+00
1.20000000000000e-01    	-1.42660234450599e-09 	 9.51056518911251e-01   3.09016994370000e-01 	-5.51334115341549e-08	 1.65708579798354e-07	3.36236787140408e-15		1.00000000000002e+00
1.50000000000000e-01    	-3.92558522613029e-09 	 9.51056529369693e-01   3.09016994370000e-01 	-1.15512253522020e-07	 6.01514807689374e-07	3.84607980848012e-14		1.00000000000019e+00
1.80000000000000e-01    	-8.55070432551151e-09 	 9.51056560815238e-01   3.09016994370004e-01 	-1.94668921432260e-07	 1.62217690257170e-06	2.55622275318374e-13		1.00000000000133e+00
2.10000000000000e-01    	-1.55744636132970e-08 	 9.51056636451762e-01   3.09016994370023e-01 	-2.69965357646824e-07	 3.62062103857782e-06	1.19279122876026e-12		1.00000000000659e+00
2.40000000000000e-01    	-2.42740700592248e-08 	 9.51056792512693e-01   3.09016994370097e-01 	-2.96961233152587e-07	 7.06601619743010e-06	4.31191681448010e-12		1.00000000002501e+00
2.70000000000000e-01    	-3.22232132792903e-08 	 9.51057079842235e-01   3.09016994370334e-01 	-2.06203065955515e-07	 1.24528560049966e-05	1.28039191343773e-11		1.00000000007756e+00
3.00000000000000e-01    	-3.45274780047043e-08 	 9.51057563616164e-01   3.09016994370975e-01 	9.71949415798756e-08	 2.02283822081337e-05	3.24208487093313e-11		1.00000000020460e+00
3.30000000000000e-01    	-2.30975578516841e-08 	 9.51058320613445e-01   3.09016994372476e-01 	7.30522545352319e-07	 3.07028423894229e-05	7.17560117070751e-11		1.00000000047160e+00
3.60000000000000e-01    	1.39297324416249e-08 	 9.51059433621726e-01   3.09016994375581e-01 	1.82660981104755e-06	 4.39494917390176e-05	1.41101473645335e-10		1.00000000096745e+00
3.90000000000000e-01    	9.25058254928733e-08 	 9.51060982798579e-01   3.09016994381330e-01 	3.52306966355376e-06	 5.97032711329495e-05	2.48996986873285e-10		1.00000000178845e+00
