0.00000000000000e+00    	0.00000000000000e+00 	 9.51056516300000e-01  	-3.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.70103204789449e-12 	 9.51056516305851e-01   -3.09016994370000e-01 	-2.83187773787738e-10	 1.02691271471669e-09	4.26159121556549e-20		1.00000000000000e+00
6.00000000000000e-02    	-5.36667742749364e-11 	 9.51056516535086e-01   -3.09016994370000e-01 	-4.43150600772958e-09	 2.11199887182753e-08	2.29457358868687e-17		1.00000000000000e+00
9.00000000000000e-02    	-3.94869845964375e-10 	 9.51056518416490e-01   -3.09016994370000e-01 	-2.14038830429666e-08	 1.28021473341129e-07	9.57879785762235e-16		1.00000000000001e+00
1.20000000000000e-01    	-1.58297738794207e-09 	 9.51056526454033e-01   -3.09016994370000e-01 	-6.28144479345853e-08	 4.61316484743835e-07	1.35184428675402e-14		1.00000000000011e+00
1.50000000000000e-01    	-4.50460990638250e-09 	 9.51056550497960e-01   -3.09016994369999e-01 	-1.38033286524699e-07	 1.23696740961465e-06	1.03389404569456e-13		1.00000000000077e+00
1.80000000000000e-01    	-1.02175117041458e-08 	 9.51056607853431e-01   -3.09016994369990e-01 	-2.48001190956120e-07	 2.73163468021227e-06	5.30153344211360e-13		1.00000000000376e+00
2.10000000000000e-01    	-1.95978974095176e-08 	 9.51056724603807e-01   -3.09016994369956e-01 	-3.78576286613456e-07	 5.24608453827613e-06	2.04298958309869e-12		1.00000000001383e+00
2.40000000000000e-01    	-3.27929368510315e-08 	 9.51056935541339e-01   -3.09016994369841e-01 	-4.94361381119427e-07	 9.04944108312392e-06	6.33196165615232e-12		1.00000000004107e+00
2.70000000000000e-01    	-4.85077269501535e-08 	 9.51057282187518e-01   -3.09016994369518e-01 	-5.34007378853971e-07	 1.43084691261989e-05	1.64777492562754e-11		1.00000000010251e+00
3.00000000000000e-01    	-6.31855092247193e-08 	 9.51057808544707e-01   -3.09016994368748e-01 	-4.07942386654214e-07	 2.10082706127032e-05	3.70338322448109e-11		1.00000000022076e+00
3.30000000000000e-01    	-7.01665199113728e-08 	 9.51058554439991e-01   -3.09016994367139e-01 	6.63277055403071e-10	 2.88725461772299e-05	7.32303406096839e-11		1.00000000041681e+00
3.60000000000000e-01    	-5.89319571873063e-08 	 9.51059546585983e-01   -3.09016994364158e-01 	8.31113821810336e-07	 3.72927450756338e-05	1.28880537173053e-10		1.00000000069572e+00
3.90000000000000e-01    	-1.45526287926921e-08 	 9.51060787771594e-01   -3.09016994359218e-01 	2.23630821504345e-06	 4.52758686812953e-05	2.03060489571286e-10		1.00000000102745e+00
4.20000000000000e-01    	8.25351129345250e-08 	 9.51062244885253e-01   -3.09016994351878e-01 	4.36984681565247e-06	 5.14203197398439e-05	2.86573576702499e-10		1.00000000133157e+00
4.50000000000000e-01    	2.56311877931704e-07 	 9.51063836738652e-01   -3.09016994342118e-01 	7.36960010709171e-06	 5.39279713981365e-05	3.60457068942025e-10		1.00000000148127e+00
4.80000000000000e-01    	5.34422134345433e-07 	 9.51065422875745e-01   -3.09016994330597e-01 	1.13386091519053e-05	 5.06585957404374e-05	3.99944104780525e-10		1.00000000134743e+00
5.10000000000000e-01    	9.46823078846116e-07 	 9.51066794696188e-01   -3.09016994318649e-01 	1.63245491915659e-05	 3.92300303579265e-05	3.87759514832119e-10		1.00000000090274e+00
5.40000000000000e-01    	1.52381466073478e-06 	 9.51067670274826e-01   -3.09016994307713e-01 	2.22992844358427e-05	 1.71641196408485e-05	3.39737938460301e-10		1.00000000039593e+00
5.70000000000000e-01    	2.29347908012545e-06 	 9.51067694204771e-01   -3.09016994297791e-01 	2.91402442045180e-05	 -1.79252583173176e-05	3.43016278776570e-10		1.00000000058523e+00
6.00000000000000e-01    	3.27861157998098e-06 	 9.51066443622850e-01   -3.09016994284625e-01 	3.66154361328934e-05	 -6.81096413036203e-05	6.02425676686930e-10		1.00000000298981e+00
6.30000000000000e-01    	4.49327850521304e-06 	 9.51063441292394e-01   -3.09016994255479e-01 	4.43738691319763e-05	 -1.34900227791310e-04	1.48482301619386e-09		1.00000001008356e+00
6.60000000000000e-01    	5.93918951596500e-06 	 9.51058176226964e-01   -3.09016994183816e-01 	5.19429867069369e-05	 -2.18993601388301e-04	3.54535423842051e-09		1.00000002532814e+00
6.90000000000000e-01    	7.60211477762495e-06 	 9.51050131855504e-01   -3.09016994023696e-01 	5.87344206397297e-05	 -3.20026325675691e-04	7.51605509330757e-09		1.00000005293329e+00
7.20000000000000e-01    	9.44861162210523e-06 	 9.51038821178110e-01   -3.09016993705333e-01 	6.40589850960850e-05	 -4.36357602599068e-04	1.42380264889019e-08		1.00000009725575e+00
