0.00000000000000e+00    	0.00000000000000e+00 	 1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.45519857969636e-13 	 1.76335575691215e+00   -2.42705098310000e+00 	-6.01102742685760e-11	 2.05261631254595e-09	1.03600977596777e-19		1.00000000000000e+00
6.00000000000000e-02    	-1.33732416725821e-11 	 1.76335575731165e+00   -2.42705098310000e+00 	-1.18790855194003e-09	 3.49474993650263e-08	2.57183459349783e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.17334542082638e-10 	 1.76335576014531e+00   -2.42705098310000e+00 	-7.01115525205976e-09	 1.83355020530752e-07	6.00790571349938e-16		1.00000000000002e+00
1.20000000000000e-01    	-5.52108418824420e-10 	 1.76335577084440e+00   -2.42705098310000e+00 	-2.47672112893516e-08	 5.86015794011068e-07	5.08981857564576e-15		1.00000000000017e+00
1.50000000000000e-01    	-1.83074643524328e-09 	 1.76335579954940e+00   -2.42705098310000e+00 	-6.53546728295996e-08	 1.41271387253856e-06	2.34238282225380e-14		1.00000000000100e+00
1.80000000000000e-01    	-4.83721619002659e-09 	 1.76335586146679e+00   -2.42705098310000e+00 	-1.42350444880234e-07	 2.82322747184604e-06	6.72557758943495e-14		1.00000000000400e+00
2.10000000000000e-01    	-1.08789133024784e-08 	 1.76335597576982e+00   -2.42705098310000e+00 	-2.69986727631201e-07	 4.91213525091919e-06	1.13314416025719e-13		1.00000000001210e+00
2.40000000000000e-01    	-2.16642233582750e-08 	 1.76335616270313e+00   -2.42705098309999e+00 	-4.60207692765175e-07	 7.64541195877693e-06	9.65541741851276e-15		1.00000000002933e+00
2.70000000000000e-01    	-3.91808446063715e-08 	 1.76335643875474e+00   -2.42705098310000e+00 	-7.19046342266810e-07	 1.07963442616431e-05	-6.71528205187083e-13		1.00000000005854e+00
3.00000000000000e-01    	-6.54594269575215e-08 	 1.76335681000104e+00   -2.42705098310005e+00 	-1.04266724357546e-06	 1.38892822651463e-05	-2.75964314041222e-12		1.00000000009700e+00
3.30000000000000e-01    	-1.02218723892423e-07 	 1.76335726399189e+00   -2.42705098310019e+00 	-1.41350052284009e-06	 1.61600024514089e-05	-7.41392452633889e-12		1.00000000013157e+00
3.60000000000000e-01    	-1.50401999793911e-07 	 1.76335776080019e+00   -2.42705098310053e+00 	-1.79693869119414e-06	 1.65409313690690e-05	-1.55914775479719e-11		1.00000000013842e+00
3.90000000000000e-01    	-2.09628797197391e-07 	 1.76335822408989e+00   -2.42705098310116e+00 	-2.13907552802750e-06	 1.36781601593401e-05	-2.67917477460089e-11		1.00000000009583e+00
4.20000000000000e-01    	-2.77600157131661e-07 	 1.76335853323534e+00   -2.42705098310213e+00 	-2.36593373040760e-06	 5.98511963783515e-06	-3.69751920641392e-11		1.00000000002071e+00
4.50000000000000e-01    	-3.49507814280646e-07 	 1.76335851763181e+00   -2.42705098310327e+00 	-2.38455708229954e-06	 -8.26490740846212e-06	-3.59212526317870e-11		1.00000000003700e+00
4.80000000000000e-01    	-4.17507664192233e-07 	 1.76335795435569e+00   -2.42705098310399e+00 	-2.08623787632912e-06	 -3.08084257868592e-05	-4.83725106412207e-12		1.00000000047676e+00
5.10000000000000e-01    	-4.70323986512865e-07 	 1.76335657025242e+00   -2.42705098310298e+00 	-1.35201713483301e-06	 -6.32279436437450e-05	8.43704254284531e-11		1.00000000199980e+00
5.40000000000000e-01    	-4.93052754945367e-07 	 1.76335404934480e+00   -2.42705098309800e+00 	-6.04400292740306e-08	 -1.06762658572917e-04	2.66322859243207e-10		1.00000000569913e+00
5.70000000000000e-01    	-4.67229298878590e-07 	 1.76335004616808e+00   -2.42705098308574e+00 	1.90262258632215e-06	 -1.62104760078371e-04	5.74078347996565e-10		1.00000001314079e+00
6.00000000000000e-01    	-3.71217188204168e-07 	 1.76334420526066e+00   -2.42705098306211e+00 	4.63245851929622e-06	 -2.29195273187530e-04	1.02465220426525e-09		1.00000002627597e+00
6.30000000000000e-01    	-1.80961222286305e-07 	 1.76333618658838e+00   -2.42705098302300e+00 	8.19286575219760e-06	 -3.07035433037278e-04	1.59866499301886e-09		1.00000004716894e+00
6.60000000000000e-01    	1.28872279783683e-07 	 1.76332569618108e+00   -2.42705098296572e+00 	1.26031212491596e-05	 -3.93530721220415e-04	2.21698015116973e-09		1.00000007751263e+00
6.90000000000000e-01    	5.83369903222182e-07 	 1.76331252074245e+00   -2.42705098289111e+00 	1.78254946692652e-05	 -4.85384747086690e-04	2.71988290201253e-09		1.00000011795804e+00
7.20000000000000e-01    	1.20549245811169e-06 	 1.76329656449287e+00   -2.42705098280616e+00 	2.37543840257008e-05	 -5.78059015624874e-04	2.85668743149042e-09		1.00000016735823e+00
7.50000000000000e-01    	2.01390932419823e-06 	 1.76327788605601e+00   -2.42705098272668e+00 	3.02082484559863e-05	 -6.65812252086667e-04	2.29473052516669e-09		1.00000022210922e+00
7.80000000000000e-01    	3.02064771685444e-06 	 1.76325673284060e+00   -2.42705098267926e+00 	3.69255317817408e-05	 -7.41829392455134e-04	6.55603267480522e-10		1.00000027583713e+00
8.10000000000000e-01    	4.22869352927611e-06 	 1.76323357013246e+00   -2.42705098270172e+00 	4.35656799773494e-05	 -7.98445717188946e-04	-2.41746096890954e-09		1.00000031970671e+00
8.40000000000000e-01    	5.62971049422018e-06 	 1.76320910202829e+00   -2.42705098284112e+00 	4.97161317596015e-05	 -8.27466098795744e-04	-7.16397813902109e-09		1.00000034358586e+00
8.70000000000000e-01    	7.20206561518065e-06 	 1.76318428143436e+00   -2.42705098314851e+00 	5.49057929820305e-05	 -8.20573216481543e-04	-1.35944024171840e-08		1.00000033817747e+00
9.00000000000000e-01    	8.90935688582147e-06 	 1.76316030663323e+00   -2.42705098367051e+00 	5.86250018064800e-05	 -7.69812185875567e-04	-2.13838678185067e-08		1.00000029802380e+00
9.30000000000000e-01    	1.06996306595572e-05 	 1.76313860239403e+00   -2.42705098443796e+00 	6.03513883944488e-05	 -6.68132723115935e-04	-2.98012988841185e-08		1.00000022502179e+00
9.60000000000000e-01    	1.25054485451730e-05 	 1.76312078425750e+00   -2.42705098545358e+00 	5.95803931944595e-05	 -5.09964097942340e-04	-3.77073540607332e-08		1.00000013180659e+00
9.90000000000000e-01    	1.42449175371741e-05 	 1.76310860544700e+00   -2.42705098668082e+00 	5.58586175344944e-05	 -2.91793119470409e-04	-4.36513336118704e-08		1.00000004413170e+00
1.02000000000000e+00    	1.58237351648230e-05 	 1.76310388680968e+00   -2.42705098803748e+00 	4.88177362303264e-05	 -1.27116107780103e-05	-4.60851862935569e-08		1.00000000127238e+00
1.05000000000000e+00    	1.71382295573855e-05 	 1.76310843123590e+00   -2.42705098939745e+00 	3.82064956801870e-05	 3.25102407311865e-04	-4.36919773275905e-08		1.00000005357566e+00
1.08000000000000e+00    	1.80793006735584e-05 	 1.76312392508980e+00   -2.42705099060364e+00 	2.39184178856491e-05	 7.16006019991423e-04	-3.57986210398095e-08		1.00000025661832e+00
1.11000000000000e+00    	1.85371030545523e-05 	 1.76315183025161e+00   -2.42705099149394e+00 	6.01325088872597e-06	 1.15064981765591e-03	-2.28125742818807e-08		1.00000066201536e+00
1.14000000000000e+00    	1.84062615840427e-05 	 1.76319327136103e+00   -2.42705099193952e+00 	-1.52690908331480e-05	 1.61590431065967e-03	-6.59568896127357e-09		1.00000130568909e+00
1.17000000000000e+00    	1.75913869594067e-05 	 1.76324892369811e+00   -2.42705099189208e+00 	-3.95024709687696e-05	 2.09497950614637e-03	9.32726856471215e-09		1.00000219524738e+00
1.20000000000000e+00    	1.60126599781125e-05 	 1.76331890778099e+00   -2.42705099143371e+00 	-6.60758362594628e-05	 2.56775506009741e-03	1.98259269637459e-08		1.00000329886059e+00
1.23000000000000e+00    	1.36112810337167e-05 	 1.76340269714411e+00   -2.42705099081998e+00 	-9.42006319968627e-05	 3.01132896626908e-03	1.85633479173171e-08		1.00000453847765e+00
1.26000000000000e+00    	1.03546252683348e-05 	 1.76349904583868e+00   -2.42705099050549e+00 	-1.22922717868395e-04	 3.40078192761117e-03	-1.23580845268169e-09		1.00000579019709e+00
1.29000000000000e+00    	6.24099139840700e-06 	 1.76360594193507e+00   -2.42705099114132e+00 	-1.51137320791346e-04	 3.71014283036861e-03	-4.56894341198212e-08		1.00000689397739e+00
1.32000000000000e+00    	1.30386700506250e-06 	 1.76372059268616e+00   -2.42705099353606e+00 	-1.77606269360801e-04	 3.91352864652362e-03	-1.18956126999326e-07		1.00000767359579e+00
1.35000000000000e+00    	-4.38436110515143e-06 	 1.76383944602955e+00   -2.42705099857713e+00 	-2.00977954556705e-04	 3.98642022840396e-03	-2.21926899626767e-07		1.00000796593748e+00
1.38000000000000e+00    	-1.07093580770369e-05 	 1.76395825178366e+00   -2.42705100711593e+00 	-2.19811948056927e-04	 3.90702446577312e-03	-3.51168566818728e-07		1.00000765654948e+00
1.41000000000000e+00    	-1.75126405625598e-05 	 1.76407216426257e+00   -2.42705101982854e+00 	-2.32611654270571e-04	 3.65766378930405e-03	-4.98398968563926e-07		1.00000671628386e+00
1.44000000000000e+00    	-2.45905295187033e-05 	 1.76417588615324e+00   -2.42705103707200e+00 	-2.37869366078877e-04	 3.22612663612766e-03	-6.50745620088668e-07		1.00000523222398e+00
1.47000000000000e+00    	-3.16946970233108e-05 	 1.76426385143567e+00   -2.42705105876213e+00 	-2.34128218200411e-04	 2.60690779728411e-03	-7.91953049443550e-07		1.00000342538659e+00
1.50000000000000e+00    	-3.85348701087553e-05 	 1.76433044296682e+00   -2.42705108430247e+00 	-2.20064445759714e-04	 1.80226601340761e-03	-9.04562818135535e-07		1.00000164829462e+00
1.53000000000000e+00    	-4.47843236449975e-05 	 1.76437023819077e+00   -2.42705111259142e+00 	-1.94590890372911e-04	 8.23028133908799e-04	-9.72908636290822e-07		1.00000035762087e+00
1.56000000000000e+00    	-5.00887691290785e-05 	 1.76437827438638e+00   -2.42705114212724e+00 	-1.56978933614232e-04	 -3.10925169721497e-04	-9.86573240924311e-07		1.00000006065891e+00
1.59000000000000e+00    	-5.40790926847382e-05 	 1.76435032303335e+00   -2.42705117121738e+00 	-1.06991355478894e-04	 -1.57054768377859e-03	-9.43778872384475e-07		1.00000123903327e+00
1.62000000000000e+00    	-5.63880953340569e-05 	 1.76428316138289e+00   -2.42705119828044e+00 	-4.50136814943845e-05	 -2.91793235557715e-03	-8.54068204002550e-07		1.00000425816903e+00
1.65000000000000e+00    	-5.66709472127373e-05 	 1.76417482827111e+00   -2.42705122220971e+00 	2.78327099583329e-05	 -4.30705842679180e-03	-7.39613356358299e-07		1.00000927572073e+00
1.68000000000000e+00    	-5.46285193195660e-05 	 1.76402485070856e+00   -2.42705124274803e+00 	1.09615105025107e-04	 -5.68498785341412e-03	-6.34592236089084e-07		1.00001616542072e+00
1.71000000000000e+00    	-5.00321654427191e-05 	 1.76383442789546e+00   -2.42705126081051e+00 	1.97571081208028e-04	 -6.99349679605516e-03	-5.82300893698152e-07		1.00002447371657e+00
1.74000000000000e+00    	-4.27479810070771e-05 	 1.76360656009247e+00   -2.42705127868618e+00 	2.88163618441045e-04	 -8.17110596320728e-03	-6.30011768217842e-07		1.00003342444707e+00
1.77000000000000e+00    	-3.27581656243242e-05 	 1.76334611122936e+00   -2.42705130005632e+00 	3.77219546450540e-04	 -9.15545177905490e-03	-8.21999850860128e-07		1.00004198141505e+00
