0.00000000000000e+00    	0.00000000000000e+00 	 1.83697019870000e-16  	3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-7.29870716843922e-13 	 -1.37575553607952e-11   3.00000000000000e+00 	-1.21218787967911e-10	 -2.28492037188540e-09	1.97888926955884e-20		1.00000000000000e+00
6.00000000000000e-02    	-2.27499979491263e-11 	 -4.28827254500443e-10   3.00000000000000e+00 	-1.86919714111740e-09	 -3.52335477720837e-08	9.68055741921413e-18		1.00000000000000e+00
9.00000000000000e-02    	-1.65267651527938e-10 	 -3.11522442079280e-09   3.00000000000000e+00 	-8.88534519142488e-09	 -1.67485076152861e-07	3.44825063452859e-16		1.00000000000001e+00
1.20000000000000e-01    	-6.53373694019216e-10 	 -1.23158355779403e-08   3.00000000000000e+00 	-2.56062060259865e-08	 -4.82667813694089e-07	4.11738508907459e-15		1.00000000000012e+00
1.50000000000000e-01    	-1.83017496365970e-09 	 -3.44981791811348e-08   3.00000000000000e+00 	-5.50440088794868e-08	 -1.03756529339685e-06	2.65174805712065e-14		1.00000000000054e+00
1.80000000000000e-01    	-4.07452900882997e-09 	 -7.68038339843908e-08   3.00000000000000e+00 	-9.61024493695663e-08	 -1.81151948311550e-06	1.13394610393721e-13		1.00000000000165e+00
2.10000000000000e-01    	-7.63584038127140e-09 	 -1.43934406898960e-07   3.00000000000001e+00 	-1.40798285123047e-07	 -2.65405162308359e-06	3.57542704390597e-13		1.00000000000353e+00
2.40000000000000e-01    	-1.23892568986058e-08 	 -2.33536729463495e-07   3.00000000000003e+00 	-1.71804027958555e-07	 -3.23852845126169e-06	8.76072291670830e-13		1.00000000000526e+00
2.70000000000000e-01    	-1.75272552529184e-08 	 -3.30388658133066e-07   3.00000000000006e+00 	-1.60733139439281e-07	 -3.02983430131382e-06	1.69202338613853e-12		1.00000000000460e+00
3.00000000000000e-01    	-2.12158303613450e-08 	 -3.99918223128646e-07   3.00000000000013e+00 	-6.75545380301101e-08	 -1.27338680408721e-06	2.47633022971451e-12		1.00000000000081e+00
3.30000000000000e-01    	-2.02540912631115e-08 	 -3.81790337842078e-07   3.00000000000020e+00 	1.58550759387756e-07	 2.98852965604577e-06	2.18159137404432e-12		1.00000000000448e+00
3.60000000000000e-01    	-9.78390108274621e-09 	 -1.84445543084982e-07   3.00000000000023e+00 	5.76686544540123e-07	 1.08691723396901e-05	-1.25226179598751e-12		1.00000000005924e+00
3.90000000000000e-01    	1.68996437572456e-08 	 3.18444061575604e-07   3.00000000000007e+00 	1.25002265526114e-06	 2.35571305495957e-05	-1.07448225546666e-11		1.00000000027825e+00
4.20000000000000e-01    	6.83862703286024e-08 	 1.28863941863057e-06   2.99999999999949e+00 	2.23994298266100e-06	 4.22050959887340e-05	-2.89299367350715e-11		1.00000000089314e+00
4.50000000000000e-01    	1.54991329746887e-07 	 2.92025209405393e-06   2.99999999999824e+00 	3.59880001995620e-06	 6.77923403844404e-05	-5.54421254592604e-11		1.00000000230438e+00
4.80000000000000e-01    	2.88363054718326e-07 	 5.43223561880588e-06   2.99999999999616e+00 	5.36166827444062e-06	 1.00968698941581e-04	-8.22826625119715e-11		1.00000000511171e+00
5.10000000000000e-01    	4.80833881648872e-07 	 9.05604797851166e-06   2.99999999999352e+00 	7.53762752591800e-06	 1.41890632263536e-04	-8.74689947361875e-11		1.00000001009488e+00
5.40000000000000e-01    	7.44511195747133e-07 	 1.40184350795384e-05   2.99999999999155e+00 	1.01012242367320e-05	 1.90062183193844e-04	-2.80376194826806e-11		1.00000001811283e+00
5.70000000000000e-01    	1.09012372905362e-06 	 2.05196941404001e-05   2.99999999999317e+00 	1.29848491419610e-05	 2.44195147274665e-04	1.65511296969240e-10		1.00000002989994e+00
6.00000000000000e-01    	1.52566291469334e-06 	 2.87082167846658e-05   3.00000000000378e+00 	1.60728250270592e-05	 3.02103361715908e-04	5.90373457842473e-10		1.00000004576239e+00
6.30000000000000e-01    	2.05488265786738e-06 	 3.86525546594099e-05   3.00000000003208e+00 	1.91980135942646e-05	 3.60645563710659e-04	1.36494308212472e-09		1.00000006521689e+00
