0.00000000000000e+00    	0.00000000000000e+00 	 -2.93892626150000e+00  	4.04508497190000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	3.43267779494393e-13 	 -2.93892626150000e+00   4.04508497190000e+00 	5.45766541010403e-11	 4.79818267392985e-20	1.72812431513198e-30		1.00000000000000e+00
6.00000000000000e-02    	8.37447944270174e-12 	 -2.93892626150000e+00   4.04508497190000e+00 	6.08465983097020e-10	 8.16930493532875e-19	3.04321223930166e-28		1.00000000000000e+00
9.00000000000000e-02    	4.28095450978542e-11 	 -2.93892626150000e+00   4.04508497190000e+00 	1.67385616166577e-09	 4.28609512294263e-18	3.49262794434056e-27		1.00000000000000e+00
1.20000000000000e-01    	9.04405459238714e-11 	 -2.93892626150000e+00   4.04508497190000e+00 	7.49265544876914e-10	 1.36986671838954e-17	-1.20581269651527e-26		1.00000000000000e+00
1.50000000000000e-01    	-5.16285031590476e-13 	 -2.93892626150000e+00   4.04508497190000e+00 	-9.20897286103068e-09	 3.30235070155636e-17	-3.50680938970402e-25		1.00000000000000e+00
1.80000000000000e-01    	-6.81201798860477e-10 	 -2.93892626150000e+00   4.04508497190000e+00 	-4.13066636003042e-08	 6.59955781019316e-17	-2.59911370612393e-24		1.00000000000000e+00
2.10000000000000e-01    	-2.89659174970194e-09 	 -2.93892626150000e+00   4.04508497190000e+00 	-1.15387178522338e-07	 1.14825742158737e-16	-1.19837812194598e-23		1.00000000000001e+00
2.40000000000000e-01    	-8.28414744988810e-09 	 -2.93892626150000e+00   4.04508497190000e+00 	-2.57597737752685e-07	 1.78718624100995e-16	-4.11033494150427e-23		1.00000000000003e+00
2.70000000000000e-01    	-1.93406300422239e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	-4.98683267163992e-07	 2.52374586506802e-16	-1.13453759161330e-22		1.00000000000012e+00
3.00000000000000e-01    	-3.95179862004698e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	-8.70968647996163e-07	 3.24674869076001e-16	-2.62903132967351e-22		1.00000000000038e+00
3.30000000000000e-01    	-7.32100805830031e-08 	 -2.93892626150000e+00   4.04508497190000e+00 	-1.40412777966394e-06	 3.77755027507221e-16	-5.23559435651597e-22		1.00000000000099e+00
3.60000000000000e-01    	-1.25597117722112e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-2.11997842077196e-06	 3.86659498240796e-16	-9.05178844638543e-22		1.00000000000225e+00
3.90000000000000e-01    	-2.02323783543804e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-3.02667401702582e-06	 3.19739276223928e-16	-1.35424753377543e-21		1.00000000000458e+00
4.20000000000000e-01    	-3.09000026906594e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-4.11277651526762e-06	 1.39906535053778e-16	-1.71093788033260e-21		1.00000000000846e+00
4.50000000000000e-01    	-4.50529253201014e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-5.34177719561772e-06	 -1.93202921569947e-16	-1.68598090967856e-21		1.00000000001427e+00
4.80000000000000e-01    	-6.30286486721276e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-6.64767710166021e-06	 -7.20182471453988e-16	-8.95077452158669e-22		1.00000000002210e+00
5.10000000000000e-01    	-8.49187517900487e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	-7.93223821464935e-06	 -1.47802612413136e-15	1.00466982994808e-21		1.00000000003146e+00
5.40000000000000e-01    	-1.10470777267473e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-9.06446736885160e-06	 -2.49570308181825e-15	4.03912843064832e-21		1.00000000004108e+00
5.70000000000000e-01    	-1.38992514574835e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-9.88279645406915e-06	 -3.78939589820591e-15	7.49254783200138e-21		1.00000000004883e+00
6.00000000000000e-01    	-1.69267288124464e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-1.02002774585453e-05	 -5.35772770508139e-15	9.37316500275753e-21		1.00000000005202e+00
6.30000000000000e-01    	-1.99489545036033e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-9.81292548396154e-06	 -7.17735230358998e-15	5.87277702967052e-21		1.00000000004815e+00
6.60000000000000e-01    	-2.27230118486159e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-8.51112628037895e-06	 -9.19930766832979e-15	-9.00990231392275e-21		1.00000000003622e+00
6.90000000000000e-01    	-2.49439941674587e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-6.09378912137165e-06	 -1.13465347288216e-14	-4.34664792701399e-20		1.00000000001857e+00
7.20000000000000e-01    	-2.62499668204041e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	-2.38468515130679e-06	 -1.35129366854087e-14	-1.07280627454351e-19		1.00000000000284e+00
7.50000000000000e-01    	-2.62320625316603e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	2.74981871491344e-06	 -1.55642987139397e-14	-2.10485166097270e-19		1.00000000000378e+00
7.80000000000000e-01    	-2.44499843050985e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	9.38262353999432e-06	 -1.73413046258738e-14	-3.61270446292951e-19		1.00000000004402e+00
8.10000000000000e-01    	-2.04528669090932e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	1.75085137593824e-05	 -1.86647786359217e-14	-5.63355574727183e-19		1.00000000015327e+00
8.40000000000000e-01    	-1.38050845231780e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	2.70287822435081e-05	 -1.93431514120833e-14	-8.13288486426574e-19		1.00000000036528e+00
8.70000000000000e-01    	-4.11620759155137e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	3.77391583758660e-05	 -1.91820062571985e-14	-1.09837940383186e-18		1.00000000071212e+00
9.00000000000000e-01    	8.92607178542285e-07 	 -2.93892626150000e+00   4.04508497190000e+00 	4.93222904797957e-05	 -1.79954111936470e-14	-1.39612325156842e-18		1.00000000121634e+00
9.30000000000000e-01    	2.55215854618737e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	6.13459099157719e-05	 -1.56185945030048e-14	-1.67595547981728e-18		1.00000000188166e+00
9.60000000000000e-01    	4.57237546950240e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	7.32675980592113e-05	 -1.19213840775700e-14	-1.90395343418774e-18		1.00000000268407e+00
9.90000000000000e-01    	6.94081599459577e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	8.44467939016464e-05	 -6.82171398137268e-15	-2.05061898611918e-18		1.00000000356563e+00
1.02000000000000e+00    	9.62458397260359e-06 	 -2.93892626150000e+00   4.04508497190000e+00 	9.41643288299548e-05	 -2.98413604986026e-16	-2.10118842263287e-18		1.00000000443346e+00
1.05000000000000e+00    	1.25683569577350e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	1.01649370509061e-04	 7.59755659696624e-15	-2.06710649683539e-18		1.00000000516630e+00
1.08000000000000e+00    	1.56933271520121e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	1.06113218127805e-04	 1.67342674391730e-14	-1.99652659503127e-18		1.00000000563001e+00
1.11000000000000e+00    	1.88972469074154e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	1.06788938318445e-04	 2.68931877807681e-14	-1.98115240318611e-18		1.00000000570194e+00
1.14000000000000e+00    	2.20557332851625e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	1.02975388934510e-04	 3.77674750239334e-14	-2.15661917436568e-18		1.00000000530197e+00
1.17000000000000e+00    	2.50249363752539e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	9.40837718690405e-05	 4.89647733429149e-14	-2.69408738748905e-18		1.00000000442588e+00
1.20000000000000e+00    	2.76456149610720e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	7.96845114384723e-05	 6.00149233999317e-14	-3.78186443369365e-18		1.00000000317481e+00
1.23000000000000e+00    	2.97485928766627e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	5.95519953781847e-05	 7.03827678389277e-14	-5.59762933972799e-18		1.00000000177322e+00
1.26000000000000e+00    	3.11614929290602e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	3.37045623373521e-05	 7.94859138728235e-14	-8.27400821159879e-18		1.00000000056800e+00
1.29000000000000e+00    	3.17165660038915e-05 	 -2.93892626149999e+00   4.04508497190000e+00 	2.43709015617987e-06	 8.67170624487131e-14	-1.18624753631939e-17		1.00000000000297e+00
1.32000000000000e+00    	3.12593548432117e-05 	 -2.93892626149999e+00   4.04508497190000e+00 	-3.36563546155866e-05	 9.14715323949688e-14	-1.63024353604242e-17		1.00000000056637e+00
1.35000000000000e+00    	2.96578591637429e-05 	 -2.93892626149998e+00   4.04508497190000e+00 	-7.36720972487144e-05	 9.31764724443705e-14	-2.14032620367361e-17		1.00000000271379e+00
1.38000000000000e+00    	2.68118055457845e-05 	 -2.93892626149998e+00   4.04508497190000e+00 	-1.16400566729333e-04	 9.13227164032667e-14	-2.68466624604436e-17		1.00000000677455e+00
1.41000000000000e+00    	2.26615760259489e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-1.60345516114059e-04	 8.54971882250564e-14	-3.22147696752711e-17		1.00000001285534e+00
1.44000000000000e+00    	1.71963173945690e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-2.03759484769099e-04	 7.54145142971544e-14	-3.70457396879220e-17		1.00000002075896e+00
1.47000000000000e+00    	1.04607421023600e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-2.44695494804136e-04	 6.09456056352541e-14	-4.09137141525353e-17		1.00000002993794e+00
1.50000000000000e+00    	2.56014392839108e-06 	 -2.93892626149997e+00   4.04508497190000e+00 	-2.81074164237086e-04	 4.21422736505829e-14	-4.35244296463169e-17		1.00000003950134e+00
1.53000000000000e+00    	-6.33681129517684e-06 	 -2.93892626149997e+00   4.04508497190000e+00 	-3.10764575731261e-04	 1.92569492256521e-14	-4.48125897093665e-17		1.00000004828731e+00
1.56000000000000e+00    	-1.59978971322357e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-3.31676401648634e-04	 -7.24614495605097e-15	-4.50231796968766e-17		1.00000005500462e+00
1.59000000000000e+00    	-2.61300303955460e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-3.41859996384776e-04	 -3.66883063643132e-14	-4.47575538410250e-17		1.00000005843413e+00
1.62000000000000e+00    	-3.63850482148963e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-3.39610469497625e-04	 -6.81833915646707e-14	-4.49671665644158e-17		1.00000005766763e+00
1.65000000000000e+00    	-4.63686107182008e-05 	 -2.93892626149997e+00   4.04508497190000e+00 	-3.23571191077045e-04	 -1.00655936637723e-13	-4.68835471866870e-17		1.00000005234916e+00
1.68000000000000e+00    	-5.56521389815361e-05 	 -2.93892626149998e+00   4.04508497190000e+00 	-2.92831793822180e-04	 -1.32869011719358e-13	-5.18823546702667e-17		1.00000004287523e+00
1.71000000000000e+00    	-6.37875466120467e-05 	 -2.93892626149998e+00   4.04508497190000e+00 	-2.47015558235591e-04	 -1.63460300902116e-13	-6.12909141682738e-17		1.00000003050834e+00
1.74000000000000e+00    	-7.03243701586636e-05 	 -2.93892626149999e+00   4.04508497190000e+00 	-1.86351123789014e-04	 -1.90991309131993e-13	-7.61611272517770e-17		1.00000001736337e+00
1.77000000000000e+00    	-7.48287557899395e-05 	 -2.93892626149999e+00   4.04508497190000e+00 	-1.11723775087061e-04	 -2.14002273291634e-13	-9.70407773589568e-17		1.00000000624110e+00
1.80000000000000e+00    	-7.69036249068873e-05 	 -2.93892626150000e+00   4.04508497190000e+00 	-2.47021111854876e-05	 -2.31074928540044e-13	-1.23783784922986e-16		1.00000000030510e+00
1.83000000000000e+00    	-7.62092270473754e-05 	 -2.93892626150001e+00   4.04508497190000e+00 	7.24632914236279e-05	 -2.40897976940519e-13	-1.55441385069684e-16		1.00000000262546e+00
1.86000000000000e+00    	-7.24832015745130e-05 	 -2.93892626150002e+00   4.04508497190000e+00 	1.76871588968714e-04	 -2.42332667932330e-13	-1.90270308342002e-16		1.00000001564178e+00
1.89000000000000e+00    	-6.55592163350974e-05 	 -2.93892626150003e+00   4.04508497190000e+00 	2.85034912941392e-04	 -2.34479237111624e-13	-2.25880878362660e-16		1.00000004062245e+00
1.92000000000000e+00    	-5.53832366028002e-05 	 -2.93892626150003e+00   4.04508497190000e+00 	3.92972958330827e-04	 -2.16737578261178e-13	-2.59527817410767e-16		1.00000007721387e+00
1.95000000000000e+00    	-4.20265045258834e-05 	 -2.93892626150004e+00   4.04508497190000e+00 	4.96337301955216e-04	 -1.88861281257297e-13	-2.88521953809939e-16		1.00000012317535e+00
1.98000000000000e+00    	-2.56943795584481e-05 	 -2.93892626150004e+00   4.04508497190000e+00 	5.90562385010754e-04	 -1.50999325065447e-13	-3.10715687933361e-16		1.00000017438195e+00
2.01000000000000e+00    	-6.73030364067952e-06 	 -2.93892626150005e+00   4.04508497190000e+00 	6.71038686979947e-04	 -1.03723218932942e-13	-3.24992982245012e-16		1.00000022514643e+00
2.04000000000000e+00    	1.43856910705171e-05 	 -2.93892626150005e+00   4.04508497190000e+00 	7.33302319049348e-04	 -4.80413738417801e-14	-3.31681533752747e-16		1.00000026886611e+00
2.07000000000000e+00    	3.70443235160069e-05 	 -2.93892626150005e+00   4.04508497190000e+00 	7.73234135897709e-04	 1.46034158701492e-14	-3.32802687411910e-16		1.00000029894547e+00
2.10000000000000e+00    	6.05204244754129e-05 	 -2.93892626150005e+00   4.04508497190000e+00 	7.87260561297351e-04	 8.23602242810386e-14	-3.32086917085641e-16		1.00000030988955e+00
2.13000000000000e+00    	8.39922428192522e-05 	 -2.93892626150004e+00   4.04508497190000e+00 	7.72547693961305e-04	 1.53009132375101e-13	-3.34709542860532e-16		1.00000029841493e+00
2.16000000000000e+00    	1.06566364823032e-04 	 -2.93892626150004e+00   4.04508497190000e+00 	7.27179944828038e-04	 2.24026418509461e-13	-3.46741292598726e-16		1.00000026439530e+00
2.19000000000000e+00    	1.27307651192774e-04 	 -2.93892626150003e+00   4.04508497190000e+00 	6.50314484638740e-04	 2.92659797093010e-13	-3.74355166601244e-16		1.00000021145444e+00
2.22000000000000e+00    	1.45273339759886e-04 	 -2.93892626150002e+00   4.04508497190000e+00 	5.42303169455992e-04	 3.56023873637460e-13	-4.22879126269053e-16		1.00000014704635e+00
