0.00000000000000e+00    	0.00000000000000e+00 	 -5.66311896060000e+00  	4.11449676600000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.19499314062367e-13 	 -5.66311896059875e+00   4.11449676600000e+00 	-3.55669642030761e-11	 2.14524456152672e-10	-3.31797481930771e-21		1.00000000000000e+00
6.00000000000000e-02    	-5.99349379475729e-12 	 -5.66311896055494e+00   4.11449676600000e+00 	-4.63399375589557e-10	 3.90727821747773e-09	-8.21041364158326e-19		1.00000000000000e+00
9.00000000000000e-02    	-3.69630735662475e-11 	 -5.66311896022628e+00   4.11449676600000e+00 	-1.75824646070151e-09	 2.17062656589751e-08	-1.85247453932369e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.17381045883887e-10 	 -5.66311895891992e+00   4.11449676600000e+00 	-3.58049980742202e-09	 7.30296986508367e-08	-1.43987310065798e-16		1.00000000000000e+00
1.50000000000000e-01    	-2.36186401805702e-10 	 -5.66311895524127e+00   4.11449676600000e+00 	-3.74948902534467e-09	 1.84804564294225e-07	-5.39779544068334e-16		1.00000000000002e+00
1.80000000000000e-01    	-2.77722087089743e-10 	 -5.66311894692141e+00   4.11449676600000e+00 	2.65773377634979e-09	 3.87516875002935e-07	-7.54936479399201e-16		1.00000000000008e+00
2.10000000000000e-01    	7.05537642883052e-11 	 -5.66311893080074e+00   4.11449676600000e+00 	2.39117222352415e-08	 7.08813915914674e-07	2.98537676577384e-15		1.00000000000025e+00
2.40000000000000e-01    	1.42216251537410e-09 	 -5.66311890303490e+00   4.11449676600000e+00 	7.17898859564660e-08	 1.16519376387767e-06	2.40917299159528e-14		1.00000000000068e+00
2.70000000000000e-01    	4.79230289738493e-09 	 -5.66311885956881e+00   4.11449676600000e+00 	1.61175525623642e-07	 1.75259852565308e-06	9.58726974730367e-14		1.00000000000155e+00
3.00000000000000e-01    	1.16772384097863e-08 	 -5.66311879689663e+00   4.11449676600001e+00 	3.09032051727561e-07	 2.43695005479490e-06	2.82792075231794e-13		1.00000000000302e+00
3.30000000000000e-01    	2.40933960458654e-08 	 -5.66311871309181e+00   4.11449676600002e+00 	5.32747352393531e-07	 3.14580892512657e-06	6.84853920112120e-13		1.00000000000509e+00
3.60000000000000e-01    	4.45580178015887e-08 	 -5.66311860905516e+00   4.11449676600005e+00 	8.47908540375896e-07	 3.76238294989374e-06	1.42274193827031e-12		1.00000000000744e+00
3.90000000000000e-01    	7.59960081486227e-08 	 -5.66311848989275e+00   4.11449676600011e+00 	1.26563332160698e-06	 4.12305081297522e-06	2.59061665495728e-12		1.00000000000930e+00
4.20000000000000e-01    	1.21562348389652e-07 	 -5.66311836630259e+00   4.11449676600021e+00 	1.78964573301196e-06	 4.01939706523805e-06	4.17027835736274e-12		1.00000000000968e+00
4.50000000000000e-01    	1.84375888596019e-07 	 -5.66311825582310e+00   4.11449676600036e+00 	2.41333578168195e-06	 3.20548228197486e-06	5.91714884167337e-12		1.00000000000805e+00
4.80000000000000e-01    	2.67168114385451e-07 	 -5.66311818377994e+00   4.11449676600056e+00 	3.11707976865001e-06	 1.41070977439664e-06	7.25436092704096e-12		1.00000000000585e+00
5.10000000000000e-01    	3.71859119986256e-07 	 -5.66311818376324e+00   4.11449676600078e+00 	3.86611674316849e-06	 -1.64178169920321e-06	7.24062266299373e-12		1.00000000000882e+00
5.40000000000000e-01    	4.99081895533555e-07 	 -5.66311829747627e+00   4.11449676600097e+00 	4.60927363486080e-06	 -6.21174468884442e-06	4.70003942813764e-12		1.00000000002992e+00
5.70000000000000e-01    	6.47684480552934e-07 	 -5.66311857382057e+00   4.11449676600103e+00 	5.27880553103696e-06	 -1.25145013138129e-05	-1.39582616670726e-12		1.00000000009224e+00
6.00000000000000e-01    	8.14246846456065e-07 	 -5.66311906712037e+00   4.11449676600085e+00 	5.79156822516938e-06	 -2.06911690855070e-05	-1.12347603482633e-11		1.00000000023083e+00
6.30000000000000e-01    	9.92654869885544e-07 	 -5.66311983444028e+00   4.11449676600033e+00 	6.05166910695230e-06	 -3.07783367510582e-05	-2.31730633610181e-11		1.00000000049196e+00
6.60000000000000e-01    	1.17377683776600e-06 	 -5.66312093201246e+00   4.11449676599948e+00 	5.95465283791299e-06	 -4.26794077149285e-05	-3.25707517109114e-11		1.00000000092849e+00
6.90000000000000e-01    	1.34528809234575e-06 	 -5.66312241085913e+00   4.11449676599849e+00 	5.39317465074276e-06	 -5.61400222986370e-05	-3.07068331271265e-11		1.00000000159039e+00
7.20000000000000e-01    	1.49168634513528e-06 	 -5.66312431176969e+00   4.11449676599789e+00 	4.26400230912150e-06	 -7.07300180244581e-05	-4.14677304325048e-12		1.00000000251046e+00
7.50000000000000e-01    	1.59453371447424e-06 	 -5.66312665986435e+00   4.11449676599867e+00 	2.47607440332571e-06	 -8.58342724490459e-05	6.50030644542800e-11		1.00000000368683e+00
7.80000000000000e-01    	1.63295173146884e-06 	 -5.66312945904245e+00   4.11449676600242e+00 	-4.07651698753743e-08	 -1.00654488091450e-04	1.97556853238990e-10		1.00000000506566e+00
8.10000000000000e-01    	1.58438268684682e-06 	 -5.66313268666936e+00   4.11449676601136e+00 	-3.32683184026284e-06	 -1.14223526066412e-04	4.14201279091885e-10		1.00000000652904e+00
8.40000000000000e-01    	1.42561524075242e-06 	 -5.66313628889482e+00   4.11449676602827e+00 	-7.38401506260408e-06	 -1.25433287114460e-04	7.31027503701137e-10		1.00000000789402e+00
8.70000000000000e-01    	1.13405486739294e-06 	 -5.66314017701530e+00   4.11449676605629e+00 	-1.21681440687082e-05	 -1.33076399280264e-04	1.15416230846578e-09		1.00000000892870e+00
9.00000000000000e-01    	6.89201305499510e-07 	 -5.66314422528787e+00   4.11449676609850e+00 	-1.75829249159467e-05	 -1.35901133790454e-04	1.67449185686223e-09		1.00000000938914e+00
9.30000000000000e-01    	7.42767198900149e-08 	 -5.66314827057279e+00   4.11449676615746e+00 	-2.34760535875209e-05	 -1.32678076483393e-04	2.26388160835563e-09		1.00000000907730e+00
9.60000000000000e-01    	-7.22069166544708e-07 	 -5.66315211412390e+00   4.11449676623455e+00 	-2.96380571064541e-05	 -1.22276179871832e-04	2.87451063042198e-09		1.00000000791494e+00
9.90000000000000e-01    	-1.70406599929917e-06 	 -5.66315552576193e+00   4.11449676632951e+00 	-3.58043235440857e-05	 -1.03744963356010e-04	3.44283061452237e-09		1.00000000602248e+00
1.02000000000000e+00    	-2.86724279501465e-06 	 -5.66315825055699e+00   4.11449676644000e+00 	-4.16606532262341e-05	 -7.63988707079780e-05	3.89913967448409e-09		1.00000000378620e+00
1.05000000000000e+00    	-4.19706963971847e-06 	 -5.66316001801730e+00   4.11449676656172e+00 	-4.68525001404541e-05	 -3.98991879226757e-05	4.18281090991873e-09		1.00000000189355e+00
1.08000000000000e+00    	-5.66793194250850e-06 	 -5.66316055363663e+00   4.11449676668891e+00 	-5.09978794955332e-05	 5.67148021594905e-06	4.26191700487213e-09		1.00000000131647e+00
