0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e+00  	8.09016994370000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.16095119482647e-13 	 5.87785252289240e+00   8.09016994370000e+00 	-1.90389962825315e-11	 -1.23666914090446e-09	4.41280397346442e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.38714877375384e-12 	 5.87785252268777e+00   8.09016994370000e+00 	-2.70370315946611e-10	 -1.65907541595533e-08	5.94177758566774e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.28109604214952e-11 	 5.87785252154995e+00   8.09016994370000e+00 	-1.16388832522329e-09	 -6.59082027889583e-08	4.28338801533714e-18		1.00000000000000e+00
1.20000000000000e-01    	-8.23346767954214e-11 	 5.87785251840063e+00   8.09016994370000e+00 	-2.94843420558468e-09	 -1.46611712133317e-07	-2.94484204773221e-17		1.00000000000001e+00
1.50000000000000e-01    	-2.05352442113636e-10 	 5.87785251299602e+00   8.09016994370000e+00 	-5.26073974834701e-09	 -2.00114117606797e-07	-3.52186114341338e-16		1.00000000000002e+00
1.80000000000000e-01    	-3.89464132382079e-10 	 5.87785250808187e+00   8.09016994370000e+00 	-6.67283306386962e-09	 -8.11224259578147e-08	-1.15202706766006e-15		1.00000000000000e+00
2.10000000000000e-01    	-5.68567965504564e-10 	 5.87785251235596e+00   8.09016994370000e+00 	-4.31271933437983e-09	 4.64589976279464e-07	8.58730505157811e-16		1.00000000000011e+00
2.40000000000000e-01    	-5.65586309658254e-10 	 5.87785254390598e+00   8.09016994370000e+00 	6.36928684363922e-09	 1.80888054254249e-06	2.50551166495673e-14		1.00000000000164e+00
2.70000000000000e-01    	-4.11668441599858e-11 	 5.87785263365345e+00   8.09016994370000e+00 	3.16259347689609e-08	 4.43238141629820e-06	1.37294863425840e-13		1.00000000000982e+00
3.00000000000000e-01    	1.55464795299691e-09 	 5.87785282823487e+00   8.09016994370001e+00 	7.91836773789822e-08	 8.89556555150625e-06	5.04769502915925e-13		1.00000000003957e+00
3.30000000000000e-01    	5.01970473819684e-09 	 5.87785319170285e+00   8.09016994370003e+00 	1.57733355326005e-07	 1.57890657385991e-05	1.47208446927760e-12		1.00000000012466e+00
