0.00000000000000e+00    	0.00000000000000e+00 	 3.09016994370000e+00  	9.51056516300000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.48781674381622e-13 	 3.09016994369056e+00   9.51056516300000e+00 	-2.45602421252564e-11	 -1.55352259556284e-09	3.33136514665488e-21		1.00000000000000e+00
6.00000000000000e-02    	-4.49441930320115e-12 	 3.09016994341888e+00   9.51056516300000e+00 	-3.64374005548700e-10	 -2.26522270202551e-08	4.59103206734089e-19		1.00000000000000e+00
9.00000000000000e-02    	-3.15403611449733e-11 	 3.09016994175860e+00   9.51056516300000e+00 	-1.65708436479446e-09	 -1.00866967924355e-07	2.75193563587965e-18		1.00000000000001e+00
1.20000000000000e-01    	-1.19842780965850e-10 	 3.09016993646535e+00   9.51056516300000e+00 	-4.52470826847383e-09	 -2.67906100678810e-07	-4.40949685778731e-17		1.00000000000004e+00
1.50000000000000e-01    	-3.20071060304639e-10 	 3.09016992485396e+00   9.51056516300000e+00 	-9.06062636219794e-09	 -5.15418486665728e-07	-5.45061468939096e-16		1.00000000000013e+00
1.80000000000000e-01    	-6.70725859526714e-10 	 3.09016990554445e+00   9.51056516300000e+00 	-1.42666284274164e-08	 -7.58851697859788e-07	-2.85199008766747e-15		1.00000000000029e+00
2.10000000000000e-01    	-1.15727940034792e-09 	 3.09016988125071e+00   9.51056516300000e+00 	-1.75254468237638e-08	 -8.05057534507662e-07	-9.06849481630071e-15		1.00000000000032e+00
2.40000000000000e-01    	-1.65713433363564e-09 	 3.09016986241232e+00   9.51056516300000e+00 	-1.41973619789517e-08	 -3.29401105832072e-07	-1.77061168363657e-14		1.00000000000005e+00
2.70000000000000e-01    	-1.87539312947879e-09 	 3.09016987130394e+00   9.51056516300000e+00 	2.57612778794856e-09	 1.13236437024540e-06	-9.37239153395636e-15		1.00000000000064e+00
3.00000000000000e-01    	-1.27872903543231e-09 	 3.09016994611221e+00   9.51056516300000e+00 	4.17926276296045e-08	 4.17322891568886e-06	8.37109589877116e-14		1.00000000000871e+00
3.30000000000000e-01    	9.63585829430658e-10 	 3.09017014436569e+00   9.51056516300001e+00 	1.14185541018133e-07	 9.48234953287111e-06	4.26078694898295e-13		1.00000000004496e+00
3.60000000000000e-01    	6.02140106107503e-09 	 3.09017054504901e+00   9.51056516300003e+00 	2.31476226769810e-07	 1.77899495512849e-05	1.33581417864439e-12		1.00000000015827e+00
3.90000000000000e-01    	1.54178780435505e-08 	 3.09017124874000e+00   9.51056516300010e+00 	4.05290521339936e-07	 2.97910260421114e-05	3.32327876192875e-12		1.00000000044383e+00
4.20000000000000e-01    	3.10065984849099e-08 	 3.09017237518212e+00   9.51056516300025e+00 	6.45779258528425e-07	 4.60514442633670e-05	7.06729466087372e-12		1.00000000106058e+00
4.50000000000000e-01    	5.49036819998534e-08 	 3.09017405784488e+00   9.51056516300054e+00 	9.60012357516752e-07	 6.69021717734008e-05	1.32740864632276e-11		1.00000000223841e+00
4.80000000000000e-01    	8.93695177932487e-08 	 3.09017643522726e+00   9.51056516300107e+00 	1.35024419228133e-06	 9.23293314633809e-05	2.23726589652125e-11		1.00000000426326e+00
5.10000000000000e-01    	1.36638041584619e-07 	 3.09017963891337e+00   9.51056516300191e+00 	1.81217387973558e-06	 1.21869265439609e-04	3.40363519250289e-11		1.00000000742770e+00
5.40000000000000e-01    	1.98695556059382e-07 	 3.09018377868134e+00   9.51056516300312e+00 	2.33334752646382e-06	 1.54518752395300e-04	4.65867265716880e-11		1.00000001194074e+00
5.70000000000000e-01    	2.77015814512489e-07 	 3.09018892527652e+00   9.51056516300468e+00 	2.89186944171495e-06	 1.88670791359560e-04	5.64245495141914e-11		1.00000001780252e+00
6.00000000000000e-01    	3.72263329934468e-07 	 3.09019509176680e+00   9.51056516300643e+00 	3.45560357688265e-06	 2.22085874860469e-04	5.77222781987535e-11		1.00000002466704e+00
6.30000000000000e-01    	4.83982407007760e-07 	 3.09020221467886e+00   9.51056516300798e+00 	3.98205086125728e-06	 2.51907391082027e-04	4.26705335558943e-11		1.00000003173659e+00
6.60000000000000e-01    	6.10294842711030e-07 	 3.09021013634372e+00   9.51056516300874e+00 	4.41907681093981e-06	 2.74727734904180e-04	2.55983422120033e-12		1.00000003774743e+00
6.90000000000000e-01    	7.47634031592662e-07 	 3.09021859003796e+00   9.51056516300781e+00 	4.70663012775350e-06	 2.86708941883235e-04	-7.01339831764222e-11		1.00000004111208e+00
7.20000000000000e-01    	8.90546582401238e-07 	 3.09022718957208e+00   9.51056516300417e+00 	4.77953126090304e-06	 2.83758308772330e-04	-1.78720754400416e-10		1.00000004027081e+00
7.50000000000000e-01    	1.03159361328107e-06 	 3.09023542493595e+00   9.51056516299677e+00 	4.57131763805281e-06	 2.61755697554967e-04	-3.18711333397197e-10		1.00000003426847e+00
7.80000000000000e-01    	1.16138175923208e-06 	 3.09024266545268e+00   9.51056516298488e+00 	4.01901272003399e-06	 2.16825245034258e-04	-4.74438477406279e-10		1.00000002351467e+00
8.10000000000000e-01    	1.26874791957555e-06 	 3.09024817161420e+00   9.51056516296843e+00 	3.06854985828741e-06	 1.45640253795996e-04	-6.16972968976010e-10		1.00000001061025e+00
