0.00000000000000e+00    	0.00000000000000e+00 	 1.54508497190000e+00  	-4.75528258150000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.11921883271434e-13 	 1.54508497189688e+00   -4.75528258150000e+00 	1.83375421663912e-11	 -5.21886300062507e-10	-4.86088643907710e-22		1.00000000000000e+00
6.00000000000000e-02    	3.24909172593320e-12 	 1.54508497179888e+00   -4.75528258150000e+00 	2.58754113521167e-10	 -8.44408465935986e-09	4.18711547347515e-19		1.00000000000000e+00
9.00000000000000e-02    	2.17462080231593e-11 	 1.54508497113471e+00   -4.75528258150000e+00 	1.10449073662185e-09	 -4.22125856248780e-08	2.41852024795802e-17		1.00000000000000e+00
1.20000000000000e-01    	7.78550054042604e-11 	 1.54508496874040e+00   -4.75528258150000e+00 	2.76328718367927e-09	 -1.28582502563874e-07	3.59787503240508e-16		1.00000000000001e+00
1.50000000000000e-01    	1.91933815307121e-10 	 1.54508496261771e+00   -4.75528258150000e+00 	4.82563374432339e-09	 -2.94814120489188e-07	2.69405418781152e-15		1.00000000000004e+00
1.80000000000000e-01    	3.57257745393004e-10 	 1.54508495007774e+00   -4.75528258150000e+00 	5.82664291769431e-09	 -5.57646164950594e-07	1.30966579383944e-14		1.00000000000016e+00
2.10000000000000e-01    	5.02657242880026e-10 	 1.54508492824791e+00   -4.75528258150000e+00 	2.88497405788719e-09	 -9.10352782243762e-07	4.68876837923246e-14		1.00000000000041e+00
2.40000000000000e-01    	4.46374044398385e-10 	 1.54508489497554e+00   -4.75528258150000e+00 	-8.51039658857450e-09	 -1.30954001234957e-06	1.32581518425456e-13		1.00000000000086e+00
2.70000000000000e-01    	-1.53480733540683e-10 	 1.54508485010833e+00   -4.75528258149999e+00 	-3.45044464957587e-08	 -1.66354565055483e-06	3.08094618383548e-13		1.00000000000138e+00
3.00000000000000e-01    	-1.84487565885605e-09 	 1.54508479707482e+00   -4.75528258149998e+00 	-8.26264798151899e-08	 -1.82434992600486e-06	5.99894013620545e-13		1.00000000000167e+00
3.30000000000000e-01    	-5.41618897730636e-09 	 1.54508474463244e+00   -4.75528258149996e+00 	-1.61263308795074e-07	 -1.58477163902317e-06	9.78776190619626e-13		1.00000000000127e+00
3.60000000000000e-01    	-1.19105715583515e-08 	 1.54508470860146e+00   -4.75528258149992e+00 	-2.78857619418664e-07	 -6.82416331186351e-07	1.29816657919812e-12		1.00000000000027e+00
3.90000000000000e-01    	-2.26124817511843e-08 	 1.54508471336613e+00   -4.75528258149988e+00 	-4.42861822806074e-07	 1.18862617720701e-06	1.24304522494479e-12		1.00000000000080e+00
4.20000000000000e-01    	-3.89998648858908e-08 	 1.54508479290282e+00   -4.75528258149986e+00 	-6.58505877161410e-07	 4.35794131366769e-06	3.45536739706025e-13		1.00000000000971e+00
4.50000000000000e-01    	-6.26576067294240e-08 	 1.54508499109379e+00   -4.75528258149988e+00 	-9.27463873575444e-07	 9.15111324597343e-06	-1.85350336604543e-12		1.00000000004230e+00
4.80000000000000e-01    	-9.51507807799394e-08 	 1.54508536110532e+00   -4.75528258149998e+00 	-1.24652644482280e-06	 1.58552695299506e-05	-5.41391612347257e-12		1.00000000012647e+00
5.10000000000000e-01    	-1.37859680793620e-07 	 1.54508596365217e+00   -4.75528258150020e+00 	-1.60640218219603e-06	 2.46796510094034e-05	-9.32516551077051e-12		1.00000000030583e+00
5.40000000000000e-01    	-1.91782469010042e-07 	 1.54508686403491e+00   -4.75528258150051e+00 	-1.99077933085034e-06	 3.57136983358387e-05	-1.05795481043288e-11		1.00000000063972e+00
5.70000000000000e-01    	-2.57315211608416e-07 	 1.54508812792024e+00   -4.75528258150075e+00 	-2.37577752800681e-06	 4.88857183559722e-05	-3.13260018250212e-12		1.00000000119773e+00
6.00000000000000e-01    	-3.34022811334039e-07 	 1.54508981593306e+00   -4.75528258150052e+00 	-2.72990722725061e-06	 6.39255985248435e-05	2.29672120057419e-11		1.00000000204697e+00
6.30000000000000e-01    	-4.20417557903720e-07 	 1.54509197723634e+00   -4.75528258149905e+00 	-3.01463140876664e-06	 8.03352316016293e-05	8.18766326422941e-11		1.00000000323142e+00
6.60000000000000e-01    	-5.13764378339205e-07 	 1.54509464238491e+00   -4.75528258149510e+00 	-3.18559078717593e-06	 9.73702633208062e-05	1.91230953854965e-10		1.00000000474556e+00
6.90000000000000e-01    	-6.09933092448673e-07 	 1.54509781584329e+00   -4.75528258148688e+00 	-3.19451156537047e-06	 1.14036463363708e-04	3.70015162440080e-10		1.00000000650726e+00
7.20000000000000e-01    	-7.03317836097416e-07 	 1.54510146864899e+00   -4.75528258147204e+00 	-2.99176640796578e-06	 1.29103441386354e-04	6.34893786826526e-10		1.00000000833832e+00
7.50000000000000e-01    	-7.86842169765587e-07 	 1.54510553177235e+00   -4.75528258144783e+00 	-2.52950813962585e-06	 1.41137598613884e-04	9.95265088840809e-10		1.00000000996311e+00
7.80000000000000e-01    	-8.52065217132274e-07 	 1.54510989076534e+00   -4.75528258141139e+00 	-1.76524568950239e-06	 1.48555152271963e-04	1.44783028206007e-09		1.00000001103587e+00
8.10000000000000e-01    	-8.89399575494085e-07 	 1.54511438229896e+00   -4.75528258136023e+00 	-6.65687110743497e-07	 1.49694841957052e-04	1.97201231440015e-09		1.00000001120449e+00
8.40000000000000e-01    	-8.88445922970461e-07 	 1.54511879315716e+00   -4.75528258129275e+00 	7.89361171501280e-07	 1.42908585619360e-04	2.52797317121438e-09		1.00000001021174e+00
8.70000000000000e-01    	-8.38442532516251e-07 	 1.54512286218244e+00   -4.75528258120880e+00 	2.60327355209006e-06	 1.26666971678369e-04	3.05909333149460e-09		1.00000000802565e+00
9.00000000000000e-01    	-7.28820672221131e-07 	 1.54512628555471e+00   -4.75528258111010e+00 	4.75930796080969e-06	 9.96751347241202e-05	3.50043882580732e-09		1.00000000497889e+00
9.30000000000000e-01    	-5.49849532450523e-07 	 1.54512872563272e+00   -4.75528258100026e+00 	7.21797410072485e-06	 6.09933510968736e-05	3.79386188116008e-09		1.00000000188614e+00
9.60000000000000e-01    	-2.93347261894767e-07 	 1.54512982340196e+00   -4.75528258088427e+00 	9.91529390397520e-06	 1.01556924536482e-05	3.90898227462372e-09		1.00000000010073e+00
9.90000000000000e-01    	4.65717485316770e-08 	 1.54512921436149e+00   -4.75528258076731e+00 	1.27621555973812e-05	 -5.27206304464501e-05	3.86754160955195e-09		1.00000000147117e+00
1.02000000000000e+00    	4.72748761066383e-07 	 1.54512654745523e+00   -4.75528258065284e+00 	1.56449300025693e-05	 -1.26842946443230e-04	3.76682115588576e-09		1.00000000816695e+00
1.05000000000000e+00    	9.84271690790936e-07 	 1.54512150642155e+00   -4.75528258054003e+00 	1.84274795092393e-05	 -2.10675468581049e-04	3.79639025685297e-09		1.00000002236186e+00
1.08000000000000e+00    	1.57584841820952e-06 	 1.54511383271238e+00   -4.75528258042093e+00 	2.09546473962112e-05	 -3.01903430653925e-04	4.24187803121597e-09		1.00000004579239e+00
1.11000000000000e+00    	2.23730754701456e-06 	 1.54510334893302e+00   -4.75528258027771e+00 	2.30572670049938e-05	 -3.97435165007926e-04	5.47015492679956e-09		1.00000007924317e+00
1.14000000000000e+00    	2.95327210716409e-06 	 1.54508998158918e+00   -4.75528258008077e+00 	2.45586741878377e-05	 -4.93446848432338e-04	7.89252353210355e-09		1.00000012204645e+00
1.17000000000000e+00    	3.70305022507722e-06 	 1.54507378181282e+00   -4.75528257978822e+00 	2.52826388282309e-05	 -5.85472814015570e-04	1.19062255353521e-08		1.00000017170880e+00
1.20000000000000e+00    	4.46078305593374e-06 	 1.54505494268307e+00   -4.75528257934735e+00 	2.50625484448249e-05	 -6.68542156044297e-04	1.78194013058743e-08		1.00000022378835e+00
1.23000000000000e+00    	5.19588380610026e-06 	 1.54503381177262e+00   -4.75528257869860e+00 	2.37515768843411e-05	 -7.37359930543724e-04	2.57698570823312e-08		1.00000027213187e+00
1.26000000000000e+00    	5.87379195840068e-06 	 1.54501089763926e+00   -4.75528257778174e+00 	2.12334551079740e-05	 -7.86528684430948e-04	3.56525740739776e-08		1.00000030953907e+00
1.29000000000000e+00    	6.45705344612989e-06 	 1.54498686914915e+00   -4.75528257654396e+00 	1.74333350590445e-05	 -8.10803455996200e-04	4.70736592977219e-08		1.00000032885303e+00
1.32000000000000e+00    	6.90672036223151e-06 	 1.54496254676189e+00   -4.75528257494870e+00 	1.23281131206934e-05	 -8.05370913554679e-04	5.93482867721379e-08		1.00000032438709e+00
1.35000000000000e+00    	7.18404312544293e-06 	 1.54493888522135e+00   -4.75528257298369e+00 	5.95547363062193e-06	 -7.66141076840700e-04	7.15563352984918e-08		1.00000029350377e+00
1.38000000000000e+00    	7.25240471254838e-06 	 1.54491694747172e+00   -4.75528257066637e+00 	-1.57915395303913e-06	 -6.90038233618104e-04	8.26616980515148e-08		1.00000023807760e+00
1.41000000000000e+00    	7.07942210765806e-06 	 1.54489787004077e+00   -4.75528256804485e+00 	-1.00985365948442e-05	 -5.75276348919194e-04	9.16901844271961e-08		1.00000016552242e+00
1.44000000000000e+00    	6.63911663851721e-06 	 1.54488282058541e+00   -4.75528256519284e+00 	-1.93532164130916e-05	 -4.21603576485066e-04	9.79479512616852e-08		1.00000008906206e+00
1.47000000000000e+00    	5.91403496004494e-06 	 1.54487294875791e+00   -4.75528256219777e+00 	-2.90252996211407e-05	 -2.30500508319693e-04	1.01249624572257e-07		1.00000002698648e+00
1.50000000000000e+00    	4.89718889374250e-06 	 1.54486933200186e+00   -4.75528255914250e+00 	-3.87367711690075e-05	 -5.31759666698225e-06	1.02115317481229e-07		1.00000000076441e+00
1.53000000000000e+00    	3.59367773435834e-06 	 1.54487291830244e+00   -4.75528255608203e+00 	-4.80623146068475e-05	 2.48661222894745e-04	1.01891284406110e-07		1.00000003207120e+00
1.56000000000000e+00    	2.02186295368077e-06 	 1.54488446827064e+00   -4.75528255301841e+00 	-5.65462309651174e-05	 5.24239301822669e-04	1.02752176110025e-07		1.00000013901216e+00
1.59000000000000e+00    	2.13983359435232e-07 	 1.54490449921477e+00   -4.75528254987761e+00 	-6.37226569637113e-05	 8.12419931341765e-04	1.07554960201031e-07		1.00000033204331e+00
1.62000000000000e+00    	-1.78387180810589e-06 	 1.54493323402198e+00   -4.75528254649332e+00 	-6.91379324116068e-05	 1.10261462532023e-03	1.19535258511943e-07		1.00000061026935e+00
1.65000000000000e+00    	-3.91247572216012e-06 	 1.54497055772308e+00   -4.75528254260182e+00 	-7.23737117445685e-05	 1.38294653667076e-03	1.41864100897190e-07		1.00000095888909e+00
1.68000000000000e+00    	-6.10086236806603e-06 	 1.54501598453010e+00   -4.75528253785189e+00 	-7.30693007543800e-05	 1.64064393013698e-03	1.77113167570217e-07		1.00000134852492e+00
1.71000000000000e+00    	-8.26836492678823e-06 	 1.54506863791308e+00   -4.75528253183107e+00 	-7.09417560827213e-05	 1.86251391406201e-03	2.26704408184953e-07		1.00000173699392e+00
1.74000000000000e+00    	-1.03272077587131e-05 	 1.54512724591811e+00   -4.75528252410756e+00 	-6.58025175537107e-05	 2.03548199153649e-03	2.90439763113031e-07		1.00000207375635e+00
1.77000000000000e+00    	-1.21855341604672e-05 	 1.54519015342900e+00   -4.75528251428369e+00 	-5.75697289407957e-05	 2.14717865684247e-03	3.66213173035555e-07		1.00000230684264e+00
1.80000000000000e+00    	-1.37507338836601e-05 	 1.54525535245321e+00   -4.75528250205417e+00 	-4.62758895755197e-05	 2.18655046702952e-03	4.49996164807086e-07		1.00000239156944e+00
1.83000000000000e+00    	-1.49329314328323e-05 	 1.54532053078808e+00   -4.75528248725986e+00 	-3.20709918444262e-05	 2.14446998102905e-03	5.36158506422528e-07		1.00000229988752e+00
1.86000000000000e+00    	-1.56485078521436e-05 	 1.54538313862182e+00   -4.75528246992657e+00 	-1.52217491598834e-05	 2.01431687833864e-03	6.18138395782624e-07		1.00000202885023e+00
1.89000000000000e+00    	-1.58235518223807e-05 	 1.54544047177688e+00   -4.75528245027904e+00 	3.89218250298094e-06	 1.79250161185047e-03	6.89417547951316e-07		1.00000160653754e+00
1.92000000000000e+00    	-1.53971647616638e-05 	 1.54548976944515e+00   -4.75528242872242e+00 	2.47840092515873e-05	 1.47890323870737e-03	7.44693727519869e-07		1.00000109388420e+00
1.95000000000000e+00    	-1.43245719567281e-05 	 1.54552832343573e+00   -4.75528240578746e+00 	4.68668306840297e-05	 1.07719468310224e-03	7.81087332403087e-07		1.00000058127258e+00
1.98000000000000e+00    	-1.25800098225212e-05 	 1.54555359519342e+00   -4.75528238204161e+00 	6.94615280633174e-05	 5.95031633681607e-04	7.99180880757183e-07		1.00000017944408e+00
2.01000000000000e+00    	-1.01593615347369e-05 	 1.54556333619246e+00   -4.75528235797399e+00 	9.18057560373533e-05	 4.40855235584935e-05	8.03680778505134e-07		1.00000000518624e+00
2.04000000000000e+00    	-7.08249543800408e-06 	 1.54555570680008e+00   -4.75528233386865e+00 	1.13064978705862e-04	 -5.60093521352998e-04	8.03516399249392e-07		1.00000016324453e+00
2.07000000000000e+00    	-3.39522263127036e-06 	 1.54552938837443e+00   -4.75528230968480e+00 	1.32347115742251e-04	 -1.19839141585714e-03	8.11254102119178e-07		1.00000072682894e+00
2.10000000000000e+00    	8.29263525492746e-07 	 1.54548368323788e+00   -4.75528228496552e+00 	1.48722758997148e-04	 -1.84862291496264e-03	8.41798936384701e-07		1.00000171976145e+00
2.13000000000000e+00    	5.48966334899395e-06 	 1.54541859727119e+00   -4.75528225879503e+00 	1.61252936709956e-04	 -2.48619507185205e-03	9.10473537103216e-07		1.00000310357982e+00
2.16000000000000e+00    	1.04568130962750e-05 	 1.54533490021746e+00   -4.75528222982046e+00 	1.69025936826488e-04	 -3.08492594801332e-03	1.03068556381165e-06		1.00000477265808e+00
2.19000000000000e+00    	1.55751762032684e-05 	 1.54523415936848e+00   -4.75528219634597e+00 	1.71203719608669e-04	 -3.61799530973545e-03	1.21150177281188e-06		1.00000655957961e+00
2.22000000000000e+00    	2.06658613453377e-05 	 1.54511874311956e+00   -4.75528215649616e+00 	1.67077009441491e-04	 -4.05899668366081e-03	1.45551752087492e-06		1.00000825165142e+00
2.25000000000000e+00    	2.55313921295945e-05 	 1.54499179190070e+00   -4.75528210843390e+00 	1.56126409301156e-04	 -4.38305363341244e-03	1.75742706058219e-06		1.00000961772260e+00
2.28000000000000e+00    	2.99623462014709e-05 	 1.54485715519091e+00   -4.75528205060591e+00 	1.38085067463480e-04	 -4.56795778918373e-03	2.10365068504707e-06		1.00001044260061e+00
2.31000000000000e+00    	3.37458228803556e-05 	 1.54471929465666e+00   -4.75528198198060e+00 	1.12996842285007e-04	 -4.59528230385286e-03	2.47325731077735e-06		1.00001056464112e+00
2.34000000000000e+00    	3.66754997421702e-05 	 1.54458315487811e+00   -4.75528190223765e+00 	8.12628720813572e-05	 -4.45142226365533e-03	2.84024442709989e-06		1.00000991083683e+00
2.37000000000000e+00    	3.85628204758433e-05 	 1.54445400458333e+00   -4.75528181187058e+00 	4.36692441345298e-05	 -4.12851333152047e-03	3.17702194445725e-06		1.00000852323339e+00
2.40000000000000e+00    	3.92486467121237e-05 	 1.54433725274503e+00   -4.75528171217114e+00 	1.38926341480185e-06	 -3.62518166677576e-03	3.45872255201366e-06		1.00000657095642e+00
2.43000000000000e+00    	3.86145371319082e-05 	 1.54423824524650e+00   -4.75528160507899e+00 	-4.40442922659074e-05	 -2.94708199997019e-03	3.66776506707276e-06		1.00000434361340e+00
2.46000000000000e+00    	3.65927192206975e-05 	 1.54416204903428e+00   -4.75528149289945e+00 	-9.07986830130912e-05	 -2.10718663042263e-03	3.79796612258888e-06		1.00000222424469e+00
2.49000000000000e+00    	3.31738181010544e-05 	 1.54411323168421e+00   -4.75528137791383e+00 	-1.36830677883964e-04	 -1.12579596594298e-03	3.85746129643784e-06		1.00000064307683e+00
2.52000000000000e+00    	2.84115178744157e-05 	 1.54409564505819e+00   -4.75528126192854e+00 	-1.80000356866139e-04	 -3.02508650685103e-05	3.86977982813176e-06		1.00000001666511e+00
2.55000000000000e+00    	2.24235541402406e-05 	 1.54411222216898e+00   -4.75528114582546e+00 	-2.18200062022968e-04	 1.14566179363369e-03	3.87262107379472e-06		1.00000068008337e+00
2.58000000000000e+00    	1.53887553014603e-05 	 1.54416479645447e+00   -4.75528102918583e+00 	-2.49486604757587e-04	 2.36260656676568e-03	3.91418965340303e-06		1.00000282208036e+00
2.61000000000000e+00    	7.54023177328915e-06 	 1.54425395235947e+00   -4.75528091005824e+00 	-2.72203480149221e-04	 3.57688315441788e-03	4.04732365243800e-06		1.00000643408141e+00
2.64000000000000e+00    	-8.44790439576085e-07 	 1.54437891541711e+00   -4.75528078492854e+00 	-2.85080204679736e-04	 4.74186641376528e-03	4.32204329170808e-06		1.00001128322959e+00
2.67000000000000e+00    	-9.45763675803097e-06 	 1.54453748891617e+00   -4.75528064892517e+00 	-2.87298118374697e-04	 5.80966000535219e-03	4.77749309857890e-06		1.00001691721311e+00
2.70000000000000e+00    	-1.79722314955415e-05 	 1.54472604276288e+00   -4.75528049626040e+00 	-2.78515933899375e-04	 6.73290935390793e-03	5.43448496988497e-06		1.00002270457676e+00
2.73000000000000e+00    	-2.60592799612527e-05 	 1.54493955834226e+00   -4.75528032087018e+00 	-2.58853538651169e-04	 7.46670964389689e-03	6.28991878921547e-06		1.00002790900936e+00
2.76000000000000e+00    	-3.33993818711750e-05 	 1.54517173112161e+00   -4.75528011717854e+00 	-2.28838370352652e-04	 7.97053682942472e-03	7.31422805797437e-06		1.00003179043361e+00
2.79000000000000e+00    	-3.96940883167435e-05 	 1.54541513049577e+00   -4.75527988088238e+00 	-1.89324228330696e-04	 8.21012455157532e-03	8.45266555240128e-06		1.00003372046160e+00
2.82000000000000e+00    	-4.46742809346375e-05 	 1.54566141403838e+00   -4.75527960963559e+00 	-1.41396737016916e-04	 8.15920773106308e-03	9.63073646264152e-06		1.00003329582399e+00
2.85000000000000e+00    	-4.81057203891472e-05 	 1.54590159098329e+00   -4.75527930351107e+00 	-8.62820237910331e-05	 7.80105461796858e-03	1.07634640800594e-05		1.00003043154376e+00
2.88000000000000e+00    	-4.97921117348220e-05 	 1.54612632750339e+00   -4.75527896513880e+00 	-2.52749262671834e-05	 7.12971329214866e-03	1.17675221345051e-05		1.00002541647146e+00
2.91000000000000e+00    	-4.95764843892891e-05 	 1.54632628426445e+00   -4.75527859945569e+00 	4.03000199682877e-05	 6.15090597550723e-03	1.25746895563161e-05		1.00001891753433e+00
2.94000000000000e+00    	-4.73420019256496e-05 	 1.54649247489070e+00   -4.75527821305614e+00 	1.09087230814922e-04	 4.88251491224947e-03	1.31446793247635e-05		1.00001192544123e+00
2.97000000000000e+00    	-4.30134326619039e-05 	 1.54661663246744e+00   -4.75527781319329e+00 	1.79658385141731e-04	 3.35461678365686e-03	1.34752489002167e-05		1.00000564294032e+00
3.00000000000000e+00    	-3.65603833034555e-05 	 1.54669157010480e+00   -4.75527740654206e+00 	2.50438903324047e-04	 1.60903834141404e-03	1.36076699196472e-05		1.00000132595372e+00
3.03000000000000e+00    	-2.80030183837521e-05 	 1.54671152097474e+00   -4.75527699788633e+00 	3.19619111199292e-04	 -3.01576262415572e-04	1.36261300921570e-05		1.00000009664514e+00
3.06000000000000e+00    	-1.74203937038697e-05 	 1.54667244318088e+00   -4.75527658892407e+00 	3.85072725925082e-04	 -2.31517667976491e-03	1.36504207332130e-05		1.00000275425141e+00
3.09000000000000e+00    	-4.96079957170754e-06 	 1.54657227538156e+00   -4.75527617738983e+00 	4.44308231292585e-04	 -4.36216629049195e-03	1.38222390791838e-05		1.00000961300160e+00
