0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-3.18653849351214e-13 	 -9.27050983109225e-01   -2.85316954890000e+00 	-5.00165939549746e-11	 1.77400474753037e-09	-1.38113077818889e-19		1.00000000000000e+00
6.00000000000000e-02    	-7.15628720557742e-12 	 -9.27050982798986e-01   -2.85316954890000e+00 	-4.92936698700374e-10	 2.58671218553415e-08	-4.01147643294439e-17		1.00000000000000e+00
9.00000000000000e-02    	-3.04634610562966e-11 	 -9.27050980903071e-01   -2.85316954890000e+00 	-8.88333704855580e-10	 1.15182412253495e-07	-1.06938760945603e-15		1.00000000000001e+00
1.20000000000000e-01    	-2.63461197328418e-11 	 -9.27050974858578e-01   -2.85316954890000e+00 	2.30480762904311e-09	 3.05928407948572e-07	-1.02838760151799e-14		1.00000000000005e+00
1.50000000000000e-01    	2.29290457056041e-10 	 -9.27050961599247e-01   -2.85316954890000e+00 	1.78727566255911e-08	 5.88568742253832e-07	-5.45375002043998e-14		1.00000000000017e+00
1.80000000000000e-01    	1.32242916396141e-09 	 -9.27050939549263e-01   -2.85316954890000e+00 	6.13263244208612e-08	 8.66550974073136e-07	-1.90286508492029e-13		1.00000000000038e+00
2.10000000000000e-01    	4.41249330634334e-09 	 -9.27050911807648e-01   -2.85316954890001e+00 	1.55359941122880e-07	 9.19314604345341e-07	-4.66915246682087e-13		1.00000000000043e+00
2.40000000000000e-01    	1.14389318177110e-08 	 -9.27050890295639e-01   -2.85316954890003e+00 	3.29026890096440e-07	 3.76151567694249e-07	-7.76541922682592e-13		1.00000000000012e+00
2.70000000000000e-01    	2.52818682689837e-08 	 -9.27050900449153e-01   -2.85316954890005e+00 	6.15489720356673e-07	 -1.29307169151797e-06	-5.54078981203889e-13		1.00000000000103e+00
3.00000000000000e-01    	4.98337459899094e-08 	 -9.27050985874373e-01   -2.85316954890005e+00 	1.04834971453655e-06	 -4.76550222527338e-06	1.57764637373668e-12		1.00000000001190e+00
3.30000000000000e-01    	8.99413399395974e-08 	 -9.27051212264350e-01   -2.85316954889992e+00 	1.65671481639739e-06	 -1.08280997290157e-05	7.88168205476727e-12		1.00000000006000e+00
