0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e-01  	-9.51056516300000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.58974344514737e-13 	 -3.09016994368500e-01   -9.51056516300000e-01 	-4.29849260800359e-11	 2.46950427775953e-10	7.19519557189642e-22		1.00000000000000e+00
6.00000000000000e-02    	-8.04718564382833e-12 	 -3.09016994325313e-01   -9.51056516300000e-01 	-6.60320553905325e-10	 3.60083411073891e-09	3.65384092566241e-19		1.00000000000000e+00
9.00000000000000e-02    	-5.82649382707740e-11 	 -3.09016994061392e-01   -9.51056516300000e-01 	-3.12576642840251e-09	 1.60339739987987e-08	1.26584743301636e-17		1.00000000000000e+00
1.20000000000000e-01    	-2.29498600025343e-10 	 -3.09016993219968e-01   -9.51056516300000e-01 	-8.96416170804894e-09	 4.25867808793637e-08	1.43434131379546e-16		1.00000000000000e+00
1.50000000000000e-01    	-6.40122284940125e-10 	 -3.09016991374203e-01   -9.51056516300000e-01 	-1.91533515128883e-08	 8.19317446177879e-08	8.56384633162582e-16		1.00000000000000e+00
1.80000000000000e-01    	-1.41779622304325e-09 	 -3.09016988304733e-01   -9.51056516300000e-01 	-3.31689884272846e-08	 1.20628276390014e-07	3.28027549978135e-15		1.00000000000001e+00
2.10000000000000e-01    	-2.63959195881735e-09 	 -3.09016984442960e-01   -9.51056516300000e-01 	-4.80053509160696e-08	 1.27973228773765e-07	8.68579344858005e-15		1.00000000000001e+00
2.40000000000000e-01    	-4.24422526152835e-09 	 -3.09016981448381e-01   -9.51056516300000e-01 	-5.73202652754064e-08	 5.23621159893913e-08	1.52527162276769e-14		1.00000000000000e+00
2.70000000000000e-01    	-5.92237586793640e-09 	 -3.09016982861808e-01   -9.51056516300000e-01 	-5.08535740776991e-08	 -1.80002484182842e-07	9.88001170861272e-15		1.00000000000002e+00
3.00000000000000e-01    	-6.99539851235436e-09 	 -3.09016994753452e-01   -9.51056516300000e-01 	-1.42556854514616e-08	 -6.63383233113045e-07	-4.56714236180397e-14		1.00000000000022e+00
3.30000000000000e-01    	-6.29645725625644e-09 	 -3.09017026268146e-01   -9.51056516300004e-01 	7.05640524293157e-08	 -1.50732965022785e-06	-2.30588527524344e-13		1.00000000000114e+00
3.60000000000000e-01    	-2.07084749913614e-09 	 -3.09017089961416e-01   -9.51056516300016e-01 	2.24498637789330e-07	 -2.82791920401334e-06	-6.71919805168874e-13		1.00000000000402e+00
3.90000000000000e-01    	8.08633193972366e-09 	 -3.09017201821274e-01   -9.51056516300048e-01 	4.69693096416817e-07	 -4.73562968083942e-06	-1.52392612562953e-12		1.00000000001132e+00
4.20000000000000e-01    	2.72371840541345e-08 	 -3.09017380882331e-01   -9.51056516300113e-01 	8.27417291370665e-07	 -7.32041175140937e-06	-2.89663439689548e-12		1.00000000002714e+00
4.50000000000000e-01    	5.90366464157409e-08 	 -3.09017648361106e-01   -9.51056516300227e-01 	1.31545543930860e-06	 -1.06348761969287e-05	-4.71404709706366e-12		1.00000000005742e+00
4.80000000000000e-01    	1.07584378916306e-07 	 -3.09018026273591e-01   -9.51056516300396e-01 	1.94516328873112e-06	 -1.46768165285801e-05	-6.49870810448097e-12		1.00000000010960e+00
5.10000000000000e-01    	1.77185854828042e-07 	 -3.09018535536563e-01   -9.51056516300605e-01 	2.71839537790933e-06	 -1.93725282040020e-05	-7.10942398666797e-12		1.00000000019134e+00
5.40000000000000e-01    	2.72022325335774e-07 	 -3.09019193600470e-01   -9.51056516300790e-01 	3.62454603075127e-06	 -2.45625367744183e-05	-4.49901213735504e-12		1.00000000030823e+00
