0.00000000000000e+00    	0.00000000000000e+00 	 -3.09016994370000e+00  	9.51056516300000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-5.25578875831780e-13 	 -3.09016994373415e+00   9.51056516300000e+00 	-8.77887956748615e-11	 -5.71630155871947e-09	-7.03972774507642e-20		1.00000000000000e+00
6.00000000000000e-02    	-1.68591838726647e-11 	 -3.09016994480763e+00   9.51056516300000e+00 	-1.40152045079687e-09	 -9.24893685763096e-08	-2.14066654746558e-17		1.00000000000000e+00
9.00000000000000e-02    	-1.26170922043815e-10 	 -3.09016995208235e+00   9.51056516300000e+00 	-6.91209823449416e-09	 -4.62360998084148e-07	-6.09793752177428e-16		1.00000000000011e+00
1.20000000000000e-01    	-5.14964473794158e-10 	 -3.09016997830753e+00   9.51056516300000e+00 	-2.07548134623195e-08	 -1.40838411401934e-06	-6.39628195403860e-15		1.00000000000099e+00
1.50000000000000e-01    	-1.49449823855769e-09 	 -3.09017004537033e+00   9.51056516300000e+00 	-4.68319087725281e-08	 -3.22914491429682e-06	-3.80020383206401e-14		1.00000000000521e+00
1.80000000000000e-01    	-3.46651550220581e-09 	 -3.09017018272257e+00   9.51056516300000e+00 	-8.69310292337377e-08	 -6.10798541262271e-06	-1.54821254559664e-13		1.00000000001866e+00
2.10000000000000e-01    	-6.82813877164479e-09 	 -3.09017042182814e+00   9.51056516299999e+00 	-1.38595483851915e-07	 -9.97123651600438e-06	-4.77958728090719e-13		1.00000000004972e+00
2.40000000000000e-01    	-1.18127071596356e-08 	 -3.09017078626563e+00   9.51056516299997e+00 	-1.93034511062661e-07	 -1.43435975995343e-05	-1.18293415149157e-12		1.00000000010289e+00
2.70000000000000e-01    	-1.82724177458787e-08 	 -3.09017127770328e+00   9.51056516299992e+00 	-2.33385503844812e-07	 -1.82210781477436e-05	-2.42232596557799e-12		1.00000000016603e+00
3.00000000000000e-01    	-2.54179250403472e-08 	 -3.09017185858764e+00   9.51056516299982e+00 	-2.33629861572088e-07	 -1.99823940968212e-05	-4.16399886907532e-12		1.00000000019968e+00
3.30000000000000e-01    	-3.15385083235091e-08 	 -3.09017243299740e+00   9.51056516299967e+00 	-1.58418952771607e-07	 -1.73582574518562e-05	-6.01107191153479e-12		1.00000000015067e+00
3.60000000000000e-01    	-3.37330552534165e-08 	 -3.09017282765059e+00   9.51056516299947e+00 	3.60077597933353e-08	 -7.47462378830364e-06	-7.20408730689378e-12		1.00000000002794e+00
3.90000000000000e-01    	-2.76862225941414e-08 	 -3.09017277546304e+00   9.51056516299925e+00 	3.99721864590834e-07	 1.30191773139288e-05	-7.15752366203995e-12		1.00000000008483e+00
4.20000000000000e-01    	-7.52544980420082e-09 	 -3.09017190428694e+00   9.51056516299904e+00 	9.85824017590095e-07	 4.77331174367492e-05	-6.97785927706792e-12		1.00000000113971e+00
4.50000000000000e-01    	3.42067563634589e-08 	 -3.09016973347524e+00   9.51056516299878e+00 	1.84605949432433e-06	 1.00233312141124e-04	-1.23521939970491e-11		1.00000000502506e+00
4.80000000000000e-01    	1.06434063553709e-07 	 -3.09016568069391e+00   9.51056516299810e+00 	3.02546274658993e-06	 1.73664613355798e-04	-3.78987236473052e-11		1.00000001508428e+00
5.10000000000000e-01    	2.19254332574630e-07 	 -3.09015908093298e+00   9.51056516299602e+00 	4.55619383708586e-06	 2.70318716489467e-04	-1.12501771419839e-10		1.00000003654648e+00
