0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e+00  	5.87785252290000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-2.63629182381961e-13 	 8.09016994368325e+00   5.87785252290000e+00 	-4.29762826009832e-11	 -2.66253964795752e-09	2.74451764773794e-20		1.00000000000000e+00
6.00000000000000e-02    	-7.44554609949271e-12 	 8.09016994329145e+00   5.87785252290000e+00 	-5.85323611505166e-10	 -2.96842089698377e-08	1.98931346800915e-18		1.00000000000000e+00
9.00000000000000e-02    	-4.81048608272223e-11 	 8.09016994161152e+00   5.87785252290000e+00 	-2.37792813901226e-09	 -8.16596120199268e-08	-1.89584812569460e-17		1.00000000000000e+00
1.20000000000000e-01    	-1.64023280299610e-10 	 8.09016993928783e+00   5.87785252290000e+00 	-5.50045650282695e-09	 -3.65531595574932e-08	-2.45327617685018e-16		1.00000000000000e+00
1.50000000000000e-01    	-3.75192345748870e-10 	 8.09016994372518e+00   5.87785252290000e+00 	-8.23275458503767e-09	 4.49262719575740e-07	1.95781577136303e-15		1.00000000000010e+00
1.80000000000000e-01    	-6.09557280892878e-10 	 8.09016997693264e+00   5.87785252290000e+00 	-5.99832259579717e-09	 2.01515892620547e-06	3.73246268065262e-14		1.00000000000203e+00
2.10000000000000e-01    	-6.04455478025674e-10 	 8.09017008501116e+00   5.87785252290000e+00 	9.43650751314909e-09	 5.62920064147887e-06	2.64638159696961e-13		1.00000000001584e+00
2.40000000000000e-01    	2.10024827279548e-10 	 8.09017034784479e+00   5.87785252290002e+00 	5.03418082207732e-08	 1.25669878273607e-05	1.23262299657963e-12		1.00000000007897e+00
2.70000000000000e-01    	2.83103254983252e-09 	 8.09017088723879e+00   5.87785252290010e+00 	1.32849270216807e-07	 2.43284196549737e-05	4.39006427102121e-12		1.00000000029594e+00
3.00000000000000e-01    	8.78821626436876e-09 	 8.09017187159735e+00   5.87785252290034e+00 	2.76134349196047e-07	 4.24904711522562e-05	1.28482336091069e-11		1.00000000090276e+00
3.30000000000000e-01    	2.02142234544302e-08 	 8.09017351527623e+00   5.87785252290098e+00 	5.00913581830595e-07	 6.85007838760931e-05	3.22116309674393e-11		1.00000000234630e+00
3.60000000000000e-01    	3.98598600449278e-08 	 8.09017607099266e+00   5.87785252290246e+00 	8.27262905968830e-07	 1.03423729558214e-04	7.10264064091702e-11		1.00000000534858e+00
3.90000000000000e-01    	7.10342353492103e-08 	 8.09017981412324e+00   5.87785252290554e+00 	1.27181188289773e-06	 1.47657057995484e-04	1.40148558288560e-10		1.00000001090211e+00
4.20000000000000e-01    	1.17452686226794e-07 	 8.09018501834935e+00   5.87785252291128e+00 	1.84442552797424e-06	 2.00642743514997e-04	2.50265907176813e-10		1.00000002013046e+00
4.50000000000000e-01    	1.82979677558478e-07 	 8.09019192288306e+00   5.87785252292103e+00 	2.54455915971801e-06	 2.60599694952132e-04	4.07096564177005e-10		1.00000003395934e+00
4.80000000000000e-01    	2.71260839975321e-07 	 8.09020069237429e+00   5.87785252293612e+00 	3.35756933969285e-06	 3.24308166024938e-04	6.04553305208423e-10		1.00000005259353e+00
5.10000000000000e-01    	3.85248555548837e-07 	 8.09021137150028e+00   5.87785252295747e+00 	4.25138405472879e-06	 3.86975679073826e-04	8.17386957503782e-10		1.00000007488412e+00
5.40000000000000e-01    	5.26639510872588e-07 	 8.09022383710315e+00   5.87785252298484e+00 	5.17406170299611e-06	 4.42211873476061e-04	9.96272781269494e-10		1.00000009778905e+00
5.70000000000000e-01    	6.95260137037143e-07 	 8.09023775149711e+00   5.87785252301619e+00 	6.05286786093557e-06	 4.82134882859519e-04	1.06952896898940e-09		1.00000011624533e+00
6.00000000000000e-01    	8.88455349895248e-07 	 8.09025252114463e+00   5.87785252304713e+00 	6.79552360961103e-06	 4.97624768732382e-04	9.56043847851477e-10		1.00000012383829e+00
6.30000000000000e-01    	1.10055446512726e-06 	 8.09026726523498e+00   5.87785252307103e+00 	7.29417725733619e-06	 4.78730492508091e-04	5.92916552325749e-10		1.00000011461804e+00
6.60000000000000e-01    	1.32250112566817e-06 	 8.09028079873807e+00   5.87785252308016e+00 	7.43238184134950e-06	 4.15226347036583e-04	-2.16316741231181e-11		1.00000008623408e+00
6.90000000000000e-01    	1.54173626256999e-06 	 8.09029163421304e+00   5.87785252306830e+00 	7.09491332943173e-06	 2.97302279891335e-04	-7.74321013522398e-10		1.00000004421949e+00
7.20000000000000e-01    	1.74240959093594e-06 	 8.09029800600827e+00   5.87785252303508e+00 	6.17967567265954e-06	 1.16360814827741e-04	-1.38211585022417e-09		1.00000000678901e+00
7.50000000000000e-01    	1.90596293121630e-06 	 8.09029791950011e+00   5.87785252299167e+00 	4.61030156404455e-06	 -1.34117927348148e-04	-1.35295536335906e-09		1.00000000900444e+00
7.80000000000000e-01    	2.01207833967307e-06 	 8.09028922671063e+00   5.87785252296726e+00 	2.34751612895110e-06	 -4.57691510200957e-04	1.79222844545315e-11		1.00000010474351e+00
8.10000000000000e-01    	2.03992107649934e-06 	 8.09026972806863e+00   5.87785252301480e+00 	-6.02941017823713e-07	 -8.54107007938031e-04	3.59591930514567e-09		1.00000036474951e+00
8.40000000000000e-01    	1.96954250397005e-06 	 8.09023729830688e+00   5.87785252321417e+00 	-4.18787527628769e-06	 -1.31855070600412e-03	1.02848964887642e-08		1.00000086929637e+00
