0.00000000000000e+00    	0.00000000000000e+00 	 -9.18485099360000e-16  	-5.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	1.00222740022568e-12 	 -3.14868194235467e-11   -5.00000000000000e+00 	1.66452487417732e-10	 -5.22925868645502e-09	2.20787968384325e-19		1.00000000000000e+00
6.00000000000000e-02    	3.12393548253418e-11 	 -9.81413500665273e-10   -5.00000000000000e+00 	2.56670590100670e-09	 -8.06353417803058e-08	1.08007589407615e-16		1.00000000000000e+00
9.00000000000000e-02    	2.26939457491341e-10 	 -7.12949014367118e-09   -5.00000000000000e+00 	1.22010697469136e-08	 -3.83305600224801e-07	3.84727053048925e-15		1.00000000000007e+00
1.20000000000000e-01    	8.97196001540323e-10 	 -2.81859675493525e-08   -5.00000000000000e+00 	3.51621196697731e-08	 -1.10463137542810e-06	4.59383477987470e-14		1.00000000000061e+00
1.50000000000000e-01    	2.51318605712520e-09 	 -7.89523772491503e-08   -5.00000000000000e+00 	7.55876421902946e-08	 -2.37456709983325e-06	2.95859903850209e-13		1.00000000000282e+00
1.80000000000000e-01    	5.59523942626447e-09 	 -1.75772897639580e-07   -4.99999999999998e+00 	1.31974629349369e-07	 -4.14583471011768e-06	1.26516222835744e-12		1.00000000000860e+00
2.10000000000000e-01    	1.04859827946260e-08 	 -3.29407593743770e-07   -4.99999999999990e+00 	1.93361489596273e-07	 -6.07404910845438e-06	3.98916190705264e-12		1.00000000001847e+00
2.40000000000000e-01    	1.70140598778477e-08 	 -5.34471007194510e-07   -4.99999999999971e+00 	2.35948682740850e-07	 -7.41167929614930e-06	9.77447908675179e-12		1.00000000002749e+00
2.70000000000000e-01    	2.40703773668531e-08 	 -7.56125825698869e-07   -4.99999999999928e+00 	2.20742421795671e-07	 -6.93406319265971e-06	1.88781741645367e-11		1.00000000002406e+00
3.00000000000000e-01    	2.91359391041998e-08 	 -9.15250853720470e-07   -4.99999999999857e+00 	9.27688459914568e-08	 -2.91426826188711e-06	2.76288102521770e-11		1.00000000000425e+00
3.30000000000000e-01    	2.78155270558432e-08 	 -8.73763542437895e-07   -4.99999999999774e+00 	-2.17684685843238e-07	 6.83953136123569e-06	2.43403677372059e-11		1.00000000002341e+00
3.60000000000000e-01    	1.34431477808172e-08 	 -4.22121167640923e-07   -4.99999999999746e+00 	-7.91489478723075e-07	 2.48751453925500e-05	-1.39716857837986e-11		1.00000000030970e+00
3.90000000000000e-01    	-2.31683203621746e-08 	 7.28790674111600e-07   -4.99999999999925e+00 	-1.71464218898243e-06	 5.39128149548050e-05	-1.19881858955125e-10		1.00000000145477e+00
4.20000000000000e-01    	-9.37609556895886e-08 	 2.94918017178387e-06   -5.00000000000563e+00 	-3.06990674944106e-06	 9.65906738071380e-05	-3.22776840521410e-10		1.00000000466959e+00
4.50000000000000e-01    	-2.12384674937486e-07 	 6.68329666142624e-06   -5.00000000001958e+00 	-4.92653310399301e-06	 1.55150038167310e-04	-6.18579802488250e-10		1.00000001204790e+00
4.80000000000000e-01    	-3.94820989107513e-07 	 1.24322487220137e-05   -5.00000000004284e+00 	-7.32873212828219e-06	 2.31078364454211e-04	-9.18048461883123e-10		1.00000002672546e+00
5.10000000000000e-01    	-6.57653662259798e-07 	 2.07257712122597e-05   -5.00000000007232e+00 	-1.02838325620978e-05	 3.24734058979012e-04	-9.75918297581968e-10		1.00000005277898e+00
5.40000000000000e-01    	-1.01699290458379e-06 	 3.20828256446918e-05   -5.00000000009428e+00 	-1.37512183433299e-05	 4.34982457148170e-04	-3.12828676502961e-10		1.00000009469941e+00
5.70000000000000e-01    	-1.48689387805589e-06 	 4.69618542230835e-05   -5.00000000007624e+00 	-1.76332022439835e-05	 5.58875730592136e-04	1.84667017144726e-09		1.00000015632649e+00
6.00000000000000e-01    	-2.07754405345765e-06 	 6.57025165427988e-05   -4.99999999995776e+00 	-2.17689052305048e-05	 6.91410830954756e-04	6.58706942001528e-09		1.00000023926138e+00
6.30000000000000e-01    	-2.79332286088095e-06 	 8.84617520649003e-05   -4.99999999964202e+00 	-2.59319752770797e-05	 8.25398554632871e-04	1.52294247117959e-08		1.00000034097756e+00
6.60000000000000e-01    	-3.63085696455763e-06 	 1.15147957196028e-04   -4.99999999899118e+00 	-2.98326215799430e-05	 9.51473267292706e-04	2.91444697752455e-08		1.00000045309558e+00
