0.00000000000000e+00    	0.00000000000000e+00 	 1.83697019870000e-16  	3.00000000000000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.90070500858196e-13 	 -3.58256084914318e-12   3.00000000000000e+00 	-3.15673932018822e-11	 -5.95031346802437e-10	-4.44693075786429e-22		1.00000000000000e+00
6.00000000000000e-02    	-5.92447944264718e-12 	 -1.11673628264462e-10   3.00000000000000e+00 	-4.86770208165618e-10	 -9.17540305545830e-09	-2.17540057293169e-19		1.00000000000000e+00
9.00000000000000e-02    	-4.30384790414241e-11 	 -8.11256221312372e-10   3.00000000000000e+00 	-2.31389467304986e-09	 -4.36159050166730e-08	-7.74885789802471e-18		1.00000000000000e+00
1.20000000000000e-01    	-1.70149722678776e-10 	 -3.20724868468661e-09   3.00000000000000e+00 	-6.66830520564067e-09	 -1.25694741211482e-07	-9.25252688343794e-17		1.00000000000001e+00
1.50000000000000e-01    	-4.76610036671148e-10 	 -8.98390052083521e-09   3.00000000000000e+00 	-1.43344807217228e-08	 -2.70199286096721e-07	-5.95896891896783e-16		1.00000000000004e+00
1.80000000000000e-01    	-1.06108310953159e-09 	 -2.00009976065843e-08   3.00000000000000e+00 	-2.50269945541238e-08	 -4.71749837345760e-07	-2.54818680121812e-15		1.00000000000011e+00
2.10000000000000e-01    	-1.98852253122413e-09 	 -3.74829163225787e-08   3.00000000000000e+00 	-3.66668955546530e-08	 -6.91159215391294e-07	-8.03464609264662e-15		1.00000000000024e+00
2.40000000000000e-01    	-3.22641713542073e-09 	 -6.08168521195454e-08   3.00000000000000e+00 	-4.47416355523539e-08	 -8.43366690671704e-07	-1.96869643179803e-14		1.00000000000036e+00
2.70000000000000e-01    	-4.56446737382042e-09 	 -8.60387057647972e-08   3.00000000000000e+00 	-4.18584592924315e-08	 -7.89019270244583e-07	-3.80228923193368e-14		1.00000000000031e+00
3.00000000000000e-01    	-5.52504955565746e-09 	 -1.04145362328369e-07   3.00000000000000e+00 	-1.75924623093182e-08	 -3.31611176557679e-07	-5.56477153718654e-14		1.00000000000006e+00
3.30000000000000e-01    	-5.27460132613122e-09 	 -9.94245619540397e-08   3.00000000000000e+00 	4.12884293847176e-08	 7.78262774166897e-07	-4.90243931999202e-14		1.00000000000030e+00
3.60000000000000e-01    	-2.54812831496714e-09 	 -4.80326901665670e-08   3.00000000000000e+00 	1.50167443790170e-07	 2.83051382555051e-06	2.81406278102548e-14		1.00000000000402e+00
3.90000000000000e-01    	4.39986192536706e-09 	 8.29281767223753e-08   3.00000000000000e+00 	3.25473326242024e-07	 6.13467189286142e-06	2.41456122420239e-13		1.00000000001887e+00
4.20000000000000e-01    	1.78047335383973e-08 	 3.35583384103027e-07   3.00000000000002e+00 	5.83147000392592e-07	 1.09909202542652e-05	6.50110047544348e-13		1.00000000006057e+00
4.50000000000000e-01    	4.03494339679784e-08 	 7.60483049378988e-07   3.00000000000004e+00 	9.36745084613239e-07	 1.76542832515909e-05	1.24589124653618e-12		1.00000000015628e+00
4.80000000000000e-01    	7.50611426603660e-08 	 1.41464676810919e-06   3.00000000000009e+00 	1.39528654055357e-06	 2.62939975786810e-05	1.84905804424632e-12		1.00000000034666e+00
5.10000000000000e-01    	1.25141224051953e-07 	 2.35835081627012e-06   3.00000000000015e+00 	1.96098647113210e-06	 3.69508200044902e-05	1.96563068601494e-12		1.00000000068460e+00
5.40000000000000e-01    	1.93727656265184e-07 	 3.65064475550222e-06   3.00000000000020e+00 	2.62705196347263e-06	 4.94956086391939e-05	6.30153769397716e-13		1.00000000122836e+00
5.70000000000000e-01    	2.83594701882016e-07 	 5.34369087533797e-06   3.00000000000016e+00 	3.37573630835734e-06	 6.35929061516980e-05	-3.71914646773490e-12		1.00000000202773e+00
6.00000000000000e-01    	3.96800655585078e-07 	 7.47613469606870e-06   2.99999999999992e+00 	4.17685772519970e-06	 7.86734063072547e-05	-1.32664298189707e-11		1.00000000310348e+00
