0.00000000000000e+00    	0.00000000000000e+00 	 -1.76335575690000e+00  	-2.42705098310000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-1.34568997763379e-13 	 -1.76335575689737e+00   -2.42705098310000e+00 	-2.20725848477095e-11	 4.28245445439617e-10	-1.73467833598789e-21		1.00000000000000e+00
6.00000000000000e-02    	-3.92992735463315e-12 	 -1.76335575682651e+00   -2.42705098310000e+00 	-3.13834901104484e-10	 5.74520271463975e-09	-2.30115370726257e-19		1.00000000000000e+00
9.00000000000000e-02    	-2.64977524984468e-11 	 -1.76335575643249e+00   -2.42705098310000e+00 	-1.35318049766242e-09	 2.28233136346683e-08	-1.54124106922607e-18		1.00000000000000e+00
1.20000000000000e-01    	-9.57900739260881e-11 	 -1.76335575534192e+00   -2.42705098310000e+00 	-3.43603233683673e-09	 5.07700854754525e-08	1.31567522785356e-17		1.00000000000000e+00
1.50000000000000e-01    	-2.39434362360299e-10 	 -1.76335575347036e+00   -2.42705098310000e+00 	-6.15510273365123e-09	 6.92974026958187e-08	1.46526883757960e-16		1.00000000000000e+00
1.80000000000000e-01    	-4.55674110633018e-10 	 -1.76335575176864e+00   -2.42705098310000e+00 	-7.87568806604883e-09	 2.80918380891835e-08	4.73097466030786e-16		1.00000000000000e+00
2.10000000000000e-01    	-6.69621047710986e-10 	 -1.76335575324871e+00   -2.42705098310000e+00 	-5.29516287665767e-09	 -1.60882596468466e-07	-3.41644676099954e-16		1.00000000000001e+00
2.40000000000000e-01    	-6.78612027462096e-10 	 -1.76335576417415e+00   -2.42705098310000e+00 	6.82944253593663e-09	 -6.26396204891429e-07	-1.01189925265082e-14		1.00000000000020e+00
2.70000000000000e-01    	-9.28557291536233e-11 	 -1.76335579525275e+00   -2.42705098310000e+00 	3.57120603575165e-08	 -1.53488681401076e-06	-5.53636244022670e-14		1.00000000000118e+00
3.00000000000000e-01    	1.72049273271728e-09 	 -1.76335586263424e+00   -2.42705098310000e+00 	9.02711396525105e-08	 -3.08044027242037e-06	-2.03202275027130e-13		1.00000000000475e+00
3.30000000000000e-01    	5.68039467186283e-09 	 -1.76335598849936e+00   -2.42705098310001e+00 	1.80535930475837e-07	 -5.46758644589489e-06	-5.91685630803455e-13		1.00000000001496e+00
3.60000000000000e-01    	1.30122264011353e-08 	 -1.76335620103022e+00   -2.42705098310004e+00 	3.16725203094882e-07	 -8.88739877323650e-06	-1.45945129214505e-12		1.00000000003954e+00
3.90000000000000e-01    	2.52358886084363e-08 	 -1.76335653357766e+00   -2.42705098310011e+00 	5.08030750823920e-07	 -1.34881291201295e-05	-3.15600433668162e-12		1.00000000009109e+00
4.20000000000000e-01    	4.41137693884918e-08 	 -1.76335702288916e+00   -2.42705098310025e+00 	7.61171036232887e-07	 -1.93423192020117e-05	-6.10584081049491e-12		1.00000000018735e+00
4.50000000000000e-01    	7.15530368632821e-08 	 -1.76335770632852e+00   -2.42705098310049e+00 	1.07881127884620e-06	 -2.64129467994417e-05	-1.06989331490808e-11		1.00000000034940e+00
4.80000000000000e-01    	1.09460037532637e-07 	 -1.76335861810285e+00   -2.42705098310091e+00 	1.45797276684890e-06	 -3.45216343697967e-05	-1.70924782488847e-11		1.00000000059693e+00
5.10000000000000e-01    	1.59548576479014e-07 	 -1.76335978460789e+00   -2.42705098310153e+00 	1.88857399194625e-06	 -4.33222217708058e-05	-2.49376907979095e-11		1.00000000094019e+00
5.40000000000000e-01    	2.23108325059703e-07 	 -1.76336121910290e+00   -2.42705098310241e+00 	2.35225738771992e-06	 -5.22830467724183e-05	-3.30891705250772e-11		1.00000000136952e+00
5.70000000000000e-01    	3.00744255996299e-07 	 -1.76336291602419e+00   -2.42705098310350e+00 	2.82165634228702e-06	 -6.06810637490893e-05	-3.94043733325825e-11		1.00000000184508e+00
6.00000000000000e-01    	3.92102516014624e-07 	 -1.76336484533374e+00   -2.42705098310472e+00 	3.26024649018814e-06	 -6.76104553360207e-05	-4.07812605520489e-11		1.00000000229090e+00
6.30000000000000e-01    	4.95602152817124e-07 	 -1.76336694736880e+00   -2.42705098310586e+00 	3.62290230224015e-06	 -7.20076641631370e-05	-3.35928720352683e-11		1.00000000259911e+00
6.60000000000000e-01    	6.08195243137646e-07 	 -1.76336912870224e+00   -2.42705098310662e+00 	3.85724458218690e-06	 -7.26938199648277e-05	-1.46382964915828e-11		1.00000000264963e+00
6.90000000000000e-01    	7.25179858139155e-07 	 -1.76337125953621e+00   -2.42705098310661e+00 	3.90581740010697e-06	 -6.84344062088936e-05	1.73724532808621e-11		1.00000000234926e+00
7.20000000000000e-01    	8.40090625749525e-07 	 -1.76337317312848e+00   -2.42705098310547e+00 	3.70907605964128e-06	 -5.80147597662974e-05	5.99449101702078e-11		1.00000000168973e+00
7.50000000000000e-01    	9.44690153302035e-07 	 -1.76337466768905e+00   -2.42705098310299e+00 	3.20910393284419e-06	 -4.03286991621159e-05	1.04884717688985e-10		1.00000000081835e+00
7.80000000000000e-01    	1.02908111401162e-06 	 -1.76337551108439e+00   -2.42705098309930e+00 	2.35390965837600e-06	 -1.44763122487956e-05	1.36883740191257e-10		1.00000000010755e+00
8.10000000000000e-01    	1.08195337762797e-06 	 -1.76337544855009e+00   -2.42705098309513e+00 	1.10209260300230e-06	 2.01342124969350e-05	1.33282630209077e-10		1.00000000020330e+00
8.40000000000000e-01    	1.09097334996975e-06 	 -1.76337421344434e+00   -2.42705098309194e+00 	-5.72390394953952e-07	 6.36867713843567e-05	6.56848146694045e-11		1.00000000202817e+00
8.70000000000000e-01    	1.04331403009725e-06 	 -1.76337154088206e+00   -2.42705098309213e+00 	-2.67566416217531e-06	 1.15866272140229e-04	-9.60897532682939e-11		1.00000000671608e+00
9.00000000000000e-01    	9.26314719518632e-07 	 -1.76336718388226e+00   -2.42705098309891e+00 	-5.18990766209951e-06	 1.75783342684769e-04	-3.77621090850630e-10		1.00000001546336e+00
9.30000000000000e-01    	7.28249479678308e-07 	 -1.76336093144990e+00   -2.42705098311612e+00 	-8.07018414135132e-06	 2.41921779666766e-04	-7.91573553685128e-10		1.00000002929564e+00
9.60000000000000e-01    	4.39174057684687e-07 	 -1.76335262781180e+00   -2.42705098314765e+00 	-1.12424256601098e-05	 3.12115178927386e-04	-1.32864212015750e-09		1.00000004877114e+00
9.90000000000000e-01    	5.18128022458856e-08 	 -1.76334219184565e+00   -2.42705098319669e+00 	-1.46028183327326e-05	 3.83558232770389e-04	-1.94962299662502e-09		1.00000007366508e+00
1.02000000000000e+00    	-4.37559307883215e-07 	 -1.76332963559694e+00   -2.42705098326474e+00 	-1.80187660917158e-05	 4.52856794881840e-04	-2.58093433541301e-09		1.00000010270197e+00
1.05000000000000e+00    	-1.02828855725794e-06 	 -1.76331508068063e+00   -2.42705098335059e+00 	-2.13315310691884e-05	 5.16119043750704e-04	-3.11598577506827e-09		1.00000013341694e+00
