0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	8.09016994370000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
3.00000000000000e-02    	-4.69271949804193e-13 	 5.87785252287680e-01   8.09016994370000e-01 	-7.77717462789499e-11	 -3.77439163452310e-10	-1.16831376400353e-21		1.00000000000000e+00
6.00000000000000e-02    	-1.44684660597764e-11 	 5.87785252225227e-01   8.09016994370000e-01 	-1.18333273558979e-09	 -5.06360203212824e-09	-7.81927588824807e-19		1.00000000000000e+00
9.00000000000000e-02    	-1.03876043267265e-10 	 5.87785251877957e-01   8.09016994370000e-01 	-5.54188541561311e-09	 -2.01155961403839e-08	-2.68957128579400e-17		1.00000000000000e+00
1.20000000000000e-01    	-4.05288530334840e-10 	 5.87785250916765e-01   8.09016994370000e-01 	-1.56928159304928e-08	 -4.47468126526139e-08	-2.77812255765067e-16		1.00000000000000e+00
1.50000000000000e-01    	-1.11793732627095e-09 	 5.87785249267243e-01   8.09016994370000e-01 	-3.29955452715182e-08	 -6.10760816821283e-08	-1.36721906537226e-15		1.00000000000000e+00
1.80000000000000e-01    	-2.44246611561340e-09 	 5.87785247767415e-01   8.09016994370000e-01 	-5.58861140734712e-08	 -2.47590674613136e-08	-3.35139309027433e-15		1.00000000000000e+00
2.10000000000000e-01    	-4.46674162301952e-09 	 5.87785249071895e-01   8.09016994370000e-01 	-7.81336287735335e-08	 1.41795801087730e-07	5.09322435365879e-16		1.00000000000001e+00
2.40000000000000e-01    	-7.00274307174122e-09 	 5.87785258701161e-01   8.09016994370000e-01 	-8.73682488905906e-08	 5.52081787344097e-07	4.21196079252785e-14		1.00000000000016e+00
2.70000000000000e-01    	-9.38675114257008e-09 	 5.87785286092655e-01   8.09016994370004e-01 	-6.41497374015504e-08	 1.35279089788601e-06	2.15342128143005e-13		1.00000000000092e+00
3.00000000000000e-01    	-1.02627623733732e-08 	 5.87785345480139e-01   8.09016994370017e-01 	1.81830702935361e-08	 2.71498305567665e-06	7.29531294993755e-13		1.00000000000369e+00
3.30000000000000e-01    	-7.37552186884427e-09 	 5.87785456412876e-01   8.09016994370055e-01 	1.92695051727258e-07	 4.81892307399962e-06	1.96070763700413e-12		1.00000000001163e+00
3.60000000000000e-01    	2.59590887880546e-09 	 5.87785643729502e-01   8.09016994370147e-01 	4.96958357118849e-07	 7.83301557237752e-06	4.45717640812875e-12		1.00000000003080e+00
3.90000000000000e-01    	2.41311384460772e-08 	 5.87785936824171e-01   8.09016994370341e-01 	9.70057668077311e-07	 1.18879234483063e-05	8.83476814367693e-12		1.00000000007113e+00
4.20000000000000e-01    	6.28560338991112e-08 	 5.87786368084665e-01   8.09016994370700e-01 	1.64858135040578e-06	 1.70475809235429e-05	1.54923092711378e-11		1.00000000014667e+00
4.50000000000000e-01    	1.25397088668796e-07 	 5.87786970441919e-01   8.09016994371291e-01 	2.56178958498766e-06	 2.32793560050799e-05	2.41063046205994e-11		1.00000000027425e+00
4.80000000000000e-01    	2.19082040086725e-07 	 5.87787774044623e-01   8.09016994372149e-01 	3.72625319187249e-06	 3.04260309511821e-05	3.29355018147370e-11		1.00000000046981e+00
5.10000000000000e-01    	3.51476413849069e-07 	 5.87788802156742e-01   8.09016994373231e-01 	5.14034719076897e-06	 3.81825109438128e-05	3.80781548340306e-11		1.00000000074216e+00
5.40000000000000e-01    	5.29758307468166e-07 	 5.87790066464187e-01   8.09016994374332e-01 	6.77905342072416e-06	 4.60802081017145e-05	3.29554949413415e-11		1.00000000108467e+00
5.70000000000000e-01    	7.59948078683471e-07 	 5.87791562063045e-01   8.09016994375014e-01 	8.58956979584965e-06	 5.34818598456509e-05	8.40224108046249e-12		1.00000000146704e+00
6.00000000000000e-01    	1.04602477722121e-06 	 5.87793262478824e-01   8.09016994374535e-01 	1.04882342556310e-05	 5.95891212096775e-05	-4.62267281287747e-11		1.00000000183043e+00
6.30000000000000e-01    	1.38897610026933e-06 	 5.87795115127261e-01   8.09016994371841e-01 	1.23592451086513e-05	 6.34646290579023e-05	-1.40630661630079e-10		1.00000000209026e+00
6.60000000000000e-01    	1.78584222303179e-06 	 5.87797037666067e-01   8.09016994365646e-01 	1.40555942968135e-05	 6.40693969877265e-05	-2.79791742775585e-10		1.00000000215122e+00
6.90000000000000e-01    	2.22882489223446e-06 	 5.87798915698080e-01   8.09016994354646e-01 	1.54025266168934e-05	 6.03154025677332e-05	-4.59273517131276e-10		1.00000000193759e+00
7.20000000000000e-01    	2.70454056425879e-06 	 5.87800602265852e-01   8.09016994337866e-01 	1.62036993538875e-05	 5.11321263479808e-05	-6.60548999970110e-10		1.00000000143853e+00
7.50000000000000e-01    	3.19349915193777e-06 	 5.87801919523290e-01   8.09016994315147e-01 	1.62500491809707e-05	 3.55446584339911e-05	-8.47844661962717e-10		1.00000000076374e+00
7.80000000000000e-01    	3.66988737028572e-06 	 5.87802662881619e-01   8.09016994287659e-01 	1.53311853897905e-05	 1.27598744417181e-05	-9.68324231242561e-10		1.00000000019893e+00
8.10000000000000e-01    	4.10172729875170e-06 	 5.87802607806447e-01   8.09016994258361e-01 	1.32489317483152e-05	 -1.77438269810898e-05	-9.57400834116711e-10		1.00000000024519e+00
8.40000000000000e-01    	4.45146652776326e-06 	 5.87801519294506e-01   8.09016994232182e-01 	9.83244649959097e-06	 -5.61285642461895e-05	-7.50405507298228e-10		1.00000000162355e+00
8.70000000000000e-01    	4.67703645581215e-06 	 5.87799163888975e-01   8.09016994215777e-01 	4.95417499584527e-06	 -1.02116714092680e-04	-3.00690752756038e-10		1.00000000522618e+00
9.00000000000000e-01    	4.73339068757204e-06 	 5.87795323909612e-01   8.09016994216646e-01 	-1.45425430417526e-06	 -1.54924555883715e-04	3.97416635762582e-10		1.00000001200187e+00
9.30000000000000e-01    	4.57450717614399e-06 	 5.87789813388015e-01   8.09016994241539e-01 	-9.38718026967522e-06	 -2.13215947504506e-04	1.28433897438364e-09		1.00000002277458e+00
9.60000000000000e-01    	4.15580719912976e-06 	 5.87782495020313e-01   8.09016994294176e-01 	-1.87521436700464e-05	 -2.75081708243924e-04	2.21498863014527e-09		1.00000003801079e+00
9.90000000000000e-01    	3.43691313478800e-06 	 5.87773297290983e-01   8.09016994372503e-01 	-2.93602330254201e-05	 -3.38049542449813e-04	2.94905133101093e-09		1.00000005756976e+00
1.02000000000000e+00    	2.38463710379685e-06 	 5.87762230793822e-01   8.09016994465893e-01 	-4.09204979582863e-05	 -3.99128120899925e-04	3.15836403787552e-09		1.00000008048887e+00
1.05000000000000e+00    	9.76065652886064e-07 	 5.87749402690156e-01   8.09016994552895e-01 	-5.30392571003107e-05	 -4.54887380243488e-04	2.45639732892034e-09		1.00000010486784e+00
1.08000000000000e+00    	-7.98416549256948e-07 	 5.87735028209544e-01   8.09016994600225e-01 	-6.52249457495263e-05	 -5.01575262029151e-04	4.51573262575236e-10		1.00000012791601e+00
1.11000000000000e+00    	-2.93233709140153e-06 	 5.87719438121805e-01   8.09016994563683e-01 	-7.68989220035135e-05	 -5.35269069629207e-04	-3.17867138048239e-09		1.00000014621320e+00
1.14000000000000e+00    	-5.40076207359798e-06 	 5.87703081196048e-01   8.09016994391495e-01 	-8.74123884373492e-05	 -5.52057469355736e-04	-8.60191152505067e-09		1.00000015620418e+00
1.17000000000000e+00    	-8.15852048928008e-06 	 5.87686520813970e-01   8.09016994030245e-01 	-9.60692991629807e-05	 -5.48247010651104e-04	-1.57473329741660e-08		1.00000015490204e+00
1.20000000000000e+00    	-1.11392005575003e-05 	 5.87670425119390e-01   8.09016993433037e-01 	-1.02154818246810e-04	 -5.20585007874896e-04	-2.42436354208436e-08		1.00000014072217e+00
