0.00000000000000e+00    	0.00000000000000e+00 	 5.87785252290000e-01  	-8.09016994370000e-01    1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
3.00000000000000e-02    	2.12132034355986e-02 	 5.87785252290002e-01   -8.09016994370000e-01 	1.00000000000102e+00	 5.10687482914450e-13	5.18116648865094e-25		1.41421356237382e+00
6.00000000000000e-02    	4.24264068712681e-02 	 5.87785252290062e-01   -8.09016994370000e-01 	1.00000000001840e+00	 6.85715218902272e-12	1.11636586262170e-22		1.41421356238611e+00
9.00000000000000e-02    	6.36396103074143e-02 	 5.87785252290399e-01   -8.09016994370000e-01 	1.00000000010324e+00	 2.79973031398069e-11	2.33348286450166e-21		1.41421356244610e+00
1.20000000000000e-01    	8.48528137452423e-02 	 5.87785252291381e-01   -8.09016994370000e-01 	1.00000000035745e+00	 6.70950130604301e-11	1.81911699422556e-20		1.41421356262585e+00
1.50000000000000e-01    	1.06066017187366e-01 	 5.87785252293288e-01   -8.09016994370000e-01 	1.00000000094688e+00	 1.11304324004861e-10	7.91118364678256e-20		1.41421356304264e+00
1.80000000000000e-01    	1.27279220638551e-01 	 5.87785252295872e-01   -8.09016994370000e-01 	1.00000000211315e+00	 1.21590752953264e-10	2.20338649041783e-19		1.41421356386732e+00
2.10000000000000e-01    	1.48492424106572e-01 	 5.87785252297686e-01   -8.09016994370000e-01 	1.00000000418388e+00	 2.27444119016543e-11	3.70015339907087e-19		1.41421356533155e+00
2.40000000000000e-01    	1.69705627603176e-01 	 5.87785252295222e-01   -8.09016994370000e-01 	1.00000000758127e+00	 -3.06261212251400e-10	3.57007205668135e-20		1.41421356773386e+00
2.70000000000000e-01    	1.90918831145116e-01 	 5.87785252281836e-01   -8.09016994370000e-01 	1.00000001282871e+00	 -1.04141315657272e-09	-2.34325412032099e-18		1.41421357144436e+00
3.00000000000000e-01    	2.12132034755259e-01 	 5.87785252246491e-01   -8.09016994370000e-01 	1.00000002055543e+00	 -2.42215738491087e-09	-1.05000382346446e-17		1.41421357690798e+00
3.30000000000000e-01    	2.33345238463716e-01 	 5.87785252172329e-01   -8.09016994370000e-01 	1.00000003149894e+00	 -4.75910828891309e-09	-3.19647668301461e-17		1.41421358464621e+00
3.60000000000000e-01    	2.54558442308997e-01 	 5.87785252035090e-01   -8.09016994370000e-01 	1.00000004650516e+00	 -8.44083190419453e-09	-8.01467367249773e-17		1.41421359525721e+00
3.90000000000000e-01    	2.75771646339151e-01 	 5.87785251801388e-01   -8.09016994370000e-01 	1.00000006652629e+00	 -1.39395726979273e-08	-1.76607332165677e-16		1.41421360941429e+00
4.20000000000000e-01    	2.96984850612870e-01 	 5.87785251426894e-01   -8.09016994370000e-01 	1.00000009261611e+00	 -2.18158021949717e-08	-3.52962941047670e-16		1.41421362786257e+00
4.50000000000000e-01    	3.18198055200534e-01 	 5.87785250854422e-01   -8.09016994370000e-01 	1.00000012592291e+00	 -3.27214772391802e-08	-6.51472225986112e-16		1.41421365141404e+00
4.80000000000000e-01    	3.39411260185159e-01 	 5.87785250011970e-01   -8.09016994370000e-01 	1.00000016767994e+00	 -4.74019062742700e-08	-1.12288908597478e-15		1.41421368094072e+00
5.10000000000000e-01    	3.60624465663241e-01 	 5.87785248810727e-01   -8.09016994370000e-01 	1.00000021919326e+00	 -6.66961336070754e-08	-1.81961291937499e-15		1.41421371736615e+00
5.40000000000000e-01    	3.81837671745455e-01 	 5.87785247143102e-01   -8.09016994370000e-01 	1.00000028182732e+00	 -9.15357641106633e-08	-2.78156083574143e-15		1.41421376165512e+00
5.70000000000000e-01    	4.03050878557179e-01 	 5.87785244880780e-01   -8.09016994370000e-01 	1.00000035698797e+00	 -1.22942164154873e-07	-4.01155007573481e-15		1.41421381480174e+00
6.00000000000000e-01    	4.24264086238841e-01 	 5.87785241872868e-01   -8.09016994370000e-01 	1.00000044610331e+00	 -1.62021988630560e-07	-5.43634893582901e-15		1.41421387781581e+00
6.30000000000000e-01    	4.45477294946040e-01 	 5.87785237944144e-01   -8.09016994370000e-01 	1.00000055060226e+00	 -2.09960998668872e-07	-6.84897409268001e-15		1.41421395170775e+00
6.60000000000000e-01    	4.66690504849433e-01 	 5.87785232893462e-01   -8.09016994370000e-01 	1.00000067189107e+00	 -2.68016149951046e-07	-7.82733058447266e-15		1.41421403747193e+00
6.90000000000000e-01    	4.87903716134359e-01 	 5.87785226492342e-01   -8.09016994370000e-01 	1.00000081132797e+00	 -3.37505947255750e-07	-7.62396143912442e-15		1.41421413606876e+00
7.20000000000000e-01    	5.09116929000190e-01 	 5.87785218483779e-01   -8.09016994370000e-01 	1.00000097019600e+00	 -4.19799076994426e-07	-5.02155296349993e-15		1.41421424840550e+00
7.50000000000000e-01    	5.30330143659384e-01 	 5.87785208581316e-01   -8.09016994370000e-01 	1.00000114967441e+00	 -5.16301345831500e-07	1.85101519585553e-15		1.41421437531600e+00
7.80000000000000e-01    	5.51543360336221e-01 	 5.87785196468410e-01   -8.09016994370000e-01 	1.00000135080867e+00	 -6.28440969964377e-07	1.57468260621489e-14		1.41421451753953e+00
8.10000000000000e-01    	5.72756579265224e-01 	 5.87785181798124e-01   -8.09016994369999e-01 	1.00000157447943e+00	 -7.57652276134221e-07	4.05772142498068e-14		1.41421467569882e+00
8.40000000000000e-01    	5.93969800689244e-01 	 5.87785164193190e-01   -8.09016994369998e-01 	1.00000182137072e+00	 -9.05357891837890e-07	8.17388886624886e-14		1.41421485027756e+00
8.70000000000000e-01    	6.15183024857199e-01 	 5.87785143246450e-01   -8.09016994369996e-01 	1.00000209193756e+00	 -1.07294951839847e-06	1.46492935929302e-13		1.41421504159751e+00
9.00000000000000e-01    	6.36396252021475e-01 	 5.87785118521736e-01   -8.09016994369992e-01 	1.00000238637333e+00	 -1.26176739641110e-06	2.44394658829533e-13		1.41421524979543e+00
9.30000000000000e-01    	6.57609482434978e-01 	 5.87785089555183e-01   -8.09016994369985e-01 	1.00000270457726e+00	 -1.47307858849724e-06	3.87770679363381e-13		1.41421547480008e+00
9.60000000000000e-01    	6.78822716347840e-01 	 5.87785055857029e-01   -8.09016994369975e-01 	1.00000304612225e+00	 -1.70805421916093e-06	5.92236806762459e-13		1.41421571630947e+00
9.90000000000000e-01    	7.00035954003795e-01 	 5.87785016913889e-01   -8.09016994369959e-01 	1.00000341022339e+00	 -1.96774582573260e-06	8.77246885768406e-13		1.41421597376861e+00
1.02000000000000e+00    	7.21249195636218e-01 	 5.87784972191561e-01   -8.09016994369937e-01 	1.00000379570754e+00	 -2.25306098780250e-06	1.26665927242539e-12		1.41421624634798e+00
1.05000000000000e+00    	7.42462441463849e-01 	 5.87784921138335e-01   -8.09016994369904e-01 	1.00000420098426e+00	 -2.56473841507872e-06	1.78930382976132e-12		1.41421653292300e+00
1.08000000000000e+00    	7.63675691686229e-01 	 5.87784863188844e-01   -8.09016994369860e-01 	1.00000462401849e+00	 -2.90332268515578e-06	2.47952851395366e-12		1.41421683205469e+00
1.11000000000000e+00    	7.84888946478839e-01 	 5.87784797768456e-01   -8.09016994369798e-01 	1.00000506230520e+00	 -3.26913883314943e-06	3.37770087513303e-12		1.41421714197174e+00
