0.00000000000000e+00    	0.00000000000000e+00 	 8.09016994370000e-01  	-5.87785252290000e-01    1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
3.00000000000000e-02    	2.12132034355945e-02 	 8.09016994370008e-01   -5.87785252290000e-01 	9.99999999999132e-01	 1.79305778172274e-12	1.89641378239235e-24		1.41421356237248e+00
6.00000000000000e-02    	4.24264068711398e-02 	 8.09016994370241e-01   -5.87785252290000e-01 	9.99999999988185e-01	 2.81772012469780e-11	4.83094526887714e-22		1.41421356236474e+00
9.00000000000000e-02    	6.36396103064424e-02 	 8.09016994371797e-01   -5.87785252290000e-01 	9.99999999950804e-01	 1.39768638631129e-10	1.22658433854151e-20		1.41421356233831e+00
1.20000000000000e-01    	8.48528137411623e-02 	 8.09016994377439e-01   -5.87785252290000e-01 	9.99999999878368e-01	 4.31751370418824e-10	1.20840336829349e-19		1.41421356228709e+00
1.50000000000000e-01    	1.06066017174981e-01 	 8.09016994392259e-01   -5.87785252290000e-01 	9.99999999786210e-01	 1.02758312341491e-09	7.07211167660846e-19		1.41421356222192e+00
1.80000000000000e-01    	1.27279220607940e-01 	 8.09016994424202e-01   -5.87785252290000e-01 	9.99999999729830e-01	 2.07158708193715e-09	2.97222937707696e-18		1.41421356218206e+00
2.10000000000000e-01    	1.48492424040955e-01 	 8.09016994484425e-01   -5.87785252290000e-01 	9.99999999820847e-01	 3.72052513982158e-09	9.92498869220259e-18		1.41421356224641e+00
2.40000000000000e-01    	1.69705627476491e-01 	 8.09016994587460e-01   -5.87785252290000e-01 	1.00000000024244e+00	 6.13425995538455e-09	2.79693756281228e-17		1.41421356254453e+00
2.70000000000000e-01    	1.90918830919400e-01 	 8.09016994751173e-01   -5.87785252290000e-01 	1.00000000126405e+00	 9.46562378939757e-09	6.91522726854926e-17		1.41421356326691e+00
3.00000000000000e-01    	2.12132034377912e-01 	 8.09016994996503e-01   -5.87785252290000e-01 	1.00000000325507e+00	 1.38496218626972e-08	1.54023356801022e-16		1.41421356467478e+00
3.30000000000000e-01    	2.33345237864760e-01 	 8.09016995346964e-01   -5.87785252290000e-01 	1.00000000669740e+00	 1.93921067104323e-08	3.14906629367940e-16		1.41421356710887e+00
3.60000000000000e-01    	2.54558441398434e-01 	 8.09016995827904e-01   -5.87785252290000e-01 	1.00000001219643e+00	 2.61580676657217e-08	5.99210175608924e-16		1.41421357099727e+00
3.90000000000000e-01    	2.75771645004544e-01 	 8.09016996465510e-01   -5.87785252290000e-01 	1.00000002049053e+00	 3.41596861150683e-08	1.07222104866499e-15		1.41421357686209e+00
4.20000000000000e-01    	2.96984848717269e-01 	 8.09016997285560e-01   -5.87785252290000e-01 	1.00000003245861e+00	 4.33443124768867e-08	1.81866931608485e-15		1.41421358532480e+00
4.50000000000000e-01    	3.18198052580883e-01 	 8.09016998311924e-01   -5.87785252290000e-01 	1.00000004912565e+00	 5.35825249161313e-08	2.94222577102372e-15		1.41421359711018e+00
4.80000000000000e-01    	3.39411256651322e-01 	 8.09016999564806e-01   -5.87785252290000e-01 	1.00000007166611e+00	 6.46564325833231e-08	4.56205074091517e-15		1.41421361304869e+00
5.10000000000000e-01    	3.60624460997777e-01 	 8.09017001058753e-01   -5.87785252290000e-01 	1.00000010140495e+00	 7.62483876244194e-08	6.80556693882228e-15		1.41421363407723e+00
5.40000000000000e-01    	3.81837665704283e-01 	 8.09017002800416e-01   -5.87785252290000e-01 	1.00000013981620e+00	 8.79302703264679e-08	9.79681665882060e-15		1.41421366123808e+00
5.70000000000000e-01    	4.03050870871288e-01 	 8.09017004786105e-01   -5.87785252290000e-01 	1.00000018851898e+00	 9.91535105288254e-08	1.36401092329581e-14		1.41421369567615e+00
6.00000000000000e-01    	4.24264076617152e-01 	 8.09017006999137e-01   -5.87785252290000e-01 	1.00000024927084e+00	 1.09240005835543e-07	1.83991900408541e-14		1.41421373863421e+00
6.30000000000000e-01    	4.45477283079569e-01 	 8.09017009406994e-01   -5.87785252290000e-01 	1.00000032395840e+00	 1.17374093214652e-07	2.40728820052824e-14		1.41421379144630e+00
6.60000000000000e-01    	4.66690490416880e-01 	 8.09017011958338e-01   -5.87785252289999e-01 	1.00000041458525e+00	 1.22595725276602e-07	3.05690699793202e-14		1.41421385552918e+00
6.90000000000000e-01    	4.87903698809229e-01 	 8.09017014579883e-01   -5.87785252289998e-01 	1.00000052325705e+00	 1.23794995907786e-07	3.76800125794309e-14		1.41421393237176e+00
7.20000000000000e-01    	5.09116908459560e-01 	 8.09017017173172e-01   -5.87785252289997e-01 	1.00000065216391e+00	 1.19708152025402e-07	4.50632575088208e-14		1.41421402352270e+00
7.50000000000000e-01    	5.30330119594407e-01 	 8.09017019611286e-01   -5.87785252289996e-01 	1.00000080356005e+00	 1.08915219054787e-07	5.22338746507278e-14		1.41421413057598e+00
7.80000000000000e-01    	5.51543332464450e-01 	 8.09017021735519e-01   -5.87785252289995e-01 	1.00000097974081e+00	 8.98393573562420e-08	5.85752617301378e-14		1.41421425515464e+00
8.10000000000000e-01    	5.72756547344824e-01 	 8.09017023352061e-01   -5.87785252289994e-01 	1.00000118301709e+00	 6.07480552997810e-08	6.33773617562121e-14		1.41421439889275e+00
8.40000000000000e-01    	5.93969764535132e-01 	 8.09017024228725e-01   -5.87785252289993e-01 	1.00000141568740e+00	 1.97562520655955e-08	6.59126879926119e-14		1.41421456341561e+00
8.70000000000000e-01    	6.15182984359157e-01 	 8.09017024091759e-01   -5.87785252289991e-01 	1.00000168000753e+00	 -3.51685303944074e-08	6.55619968822952e-14		1.41421475031831e+00
9.00000000000000e-01    	6.36396207164242e-01 	 8.09017022622798e-01   -5.87785252289990e-01 	1.00000197815822e+00	 -1.06198981385623e-07	6.20026878402058e-14		1.41421496114288e+00
9.30000000000000e-01    	6.57609433320309e-01 	 8.09017019455978e-01   -5.87785252289989e-01 	1.00000231221073e+00	 -1.95638672089054e-07	5.54739389224191e-14		1.41421519735394e+00
9.60000000000000e-01    	6.78822663218508e-01 	 8.09017014175281e-01   -5.87785252289988e-01 	1.00000268409089e+00	 -3.05910569584090e-07	4.71331021489919e-14		1.41421546031327e+00
9.90000000000000e-01    	7.00035897269479e-01 	 8.09017006312144e-01   -5.87785252289987e-01 	1.00000309554150e+00	 -4.39543377979945e-07	3.95178737320920e-14		1.41421575125324e+00
1.02000000000000e+00    	7.21249135901207e-01 	 8.09016995343379e-01   -5.87785252289986e-01 	1.00000354808360e+00	 -5.99155707819069e-07	3.71281178414233e-14		1.41421607124942e+00
1.05000000000000e+00    	7.42462379556455e-01 	 8.09016980689451e-01   -5.87785252289985e-01 	1.00000404297686e+00	 -7.87438092837822e-07	4.71398607943862e-14		1.41421642119256e+00
1.08000000000000e+00    	7.63675628689783e-01 	 8.09016961713167e-01   -5.87785252289984e-01 	1.00000458117920e+00	 -1.00713289144278e-06	8.02618013016709e-14		1.41421680176004e+00
1.11000000000000e+00    	7.84888883764129e-01 	 8.09016937718802e-01   -5.87785252289981e-01 	1.00000516330626e+00	 -1.26101212876951e-06	1.51741634895534e-13		1.41421721338724e+00
1.14000000000000e+00    	8.06102145246967e-01 	 8.09016907951728e-01   -5.87785252289977e-01 	1.00000578959074e+00	 -1.55185335381613e-06	2.82525522818060e-13		1.41421765623875e+00
1.17000000000000e+00    	8.27315413606027e-01 	 8.09016871598566e-01   -5.87785252289969e-01 	1.00000645984225e+00	 -1.88241360476436e-06	5.00569130768382e-13		1.41421813017999e+00
1.20000000000000e+00    	8.48528689304599e-01 	 8.09016827787915e-01   -5.87785252289955e-01 	1.00000717340776e+00	 -2.25540159409436e-06	8.42292836140508e-13		1.41421863474926e+00
1.23000000000000e+00    	8.69741972796421e-01 	 8.09016775591688e-01   -5.87785252289932e-01 	1.00000792913323e+00	 -2.67344824334010e-06	1.35416700452644e-12		1.41421916913061e+00
1.26000000000000e+00    	8.90955264520169e-01 	 8.09016714027086e-01   -5.87785252289896e-01 	1.00000872532670e+00	 -3.13907571519674e-06	2.09440575686290e-12		1.41421973212772e+00
1.29000000000000e+00    	9.12168564893561e-01 	 8.09016642059245e-01   -5.87785252289841e-01 	1.00000955972316e+00	 -3.65466510805422e-06	3.13473951813376e-12		1.41422032213904e+00
1.32000000000000e+00    	9.33381874307104e-01 	 8.09016558604587e-01   -5.87785252289760e-01 	1.00001042945171e+00	 -4.22242299476958e-06	4.56222802947428e-12		1.41422093713466e+00
1.35000000000000e+00    	9.54595193117504e-01 	 8.09016462534880e-01   -5.87785252289644e-01 	1.00001133100532e+00	 -4.84434700348192e-06	6.48106663218218e-12		1.41422157463479e+00
1.38000000000000e+00    	9.75808521640773e-01 	 8.09016352682044e-01   -5.87785252289481e-01 	1.00001226021351e+00	 -5.52219065339975e-06	9.01432974920686e-12		1.41422223169056e+00
1.41000000000000e+00    	9.97021860145059e-01 	 8.09016227843709e-01   -5.87785252289256e-01 	1.00001321221846e+00	 -6.25742767263402e-06	1.23055868892703e-11		1.41422290486706e+00
1.44000000000000e+00    	1.01823520884325e+00 	 8.09016086789531e-01   -5.87785252288952e-01 	1.00001418145475e+00	 -7.05121603819885e-06	1.65203185059789e-11		1.41422359022905e+00
1.47000000000000e+00    	1.03944856788537e+00 	 8.09015928268266e-01   -5.87785252288547e-01 	1.00001516163325e+00	 -7.90436199014957e-06	2.18470520112928e-11		1.41422428332950e+00
1.50000000000000e+00    	1.06066193735086e+00 	 8.09015751015622e-01   -5.87785252288016e-01 	1.00001614572927e+00	 -8.81728428236979e-06	2.84981325413538e-11		1.41422497920132e+00
1.53000000000000e+00    	1.08187531724070e+00 	 8.09015553762843e-01   -5.87785252287327e-01 	1.00001712597557e+00	 -9.78997894166077e-06	3.67100390855979e-11		1.41422567235229e+00
1.56000000000000e+00    	1.10308870746955e+00 	 8.09015335246050e-01   -5.87785252286445e-01 	1.00001809386029e+00	 -1.08219848144370e-05	4.67431547006687e-11		1.41422635676368e+00
1.59000000000000e+00    	1.12430210785784e+00 	 8.09015094216289e-01   -5.87785252285329e-01 	1.00001904013018e+00	 -1.19123501864087e-05	5.88809001117342e-11		1.41422702589251e+00
1.62000000000000e+00    	1.14551551812397e+00 	 8.09014829450285e-01   -5.87785252283930e-01 	1.00001995479938e+00	 -1.30596007650601e-05	7.34281434055547e-11		1.41422767267775e+00
1.65000000000000e+00    	1.16672893787661e+00 	 8.09014539761849e-01   -5.87785252282194e-01 	1.00002082716400e+00	 -1.42617093174452e-05	9.07088050566579e-11		1.41422828955058e+00
1.68000000000000e+00    	1.18794236660717e+00 	 8.09014224013911e-01   -5.87785252280060e-01 	1.00002164582259e+00	 -1.55160672567616e-05	1.11062587466133e-10		1.41422886844898e+00
1.71000000000000e+00    	1.20915580368255e+00 	 8.09013881131132e-01   -5.87785252277458e-01 	1.00002239870283e+00	 -1.68194584702802e-05	1.34840771735754e-10		1.41422940083646e+00
1.74000000000000e+00    	1.23036924833819e+00 	 8.09013510113053e-01   -5.87785252274313e-01 	1.00002307309439e+00	 -1.81680356784649e-05	1.62401041677336e-10		1.41422987772541e+00
1.77000000000000e+00    	1.25158269967152e+00 	 8.09013110047698e-01   -5.87785252270539e-01 	1.00002365568826e+00	 -1.95572996104802e-05	1.94101316110130e-10		1.41423028970483e+00
1.80000000000000e+00    	1.27279615663585e+00 	 8.09012680125607e-01   -5.87785252266046e-01 	1.00002413262240e+00	 -2.09820812747405e-05	2.30292595271088e-10		1.41423062697264e+00
1.83000000000000e+00    	1.29400961803472e+00 	 8.09012219654195e-01   -5.87785252260735e-01 	1.00002448953390e+00	 -2.24365275946939e-05	2.71310855489131e-10		1.41423087937258e+00
1.86000000000000e+00    	1.31522308251699e+00 	 8.09011728072383e-01   -5.87785252254499e-01 	1.00002471161754e+00	 -2.39140906696509e-05	3.17468057874514e-10		1.41423103643557e+00
1.89000000000000e+00    	1.33643654857238e+00 	 8.09011204965417e-01   -5.87785252247227e-01 	1.00002478369074e+00	 -2.54075209081914e-05	3.69042371245601e-10		1.41423108742569e+00
1.92000000000000e+00    	1.35765001452795e+00 	 8.09010650079787e-01   -5.87785252238802e-01 	1.00002469026480e+00	 -2.69088642675184e-05	4.26267746331009e-10		1.41423102139053e+00
1.95000000000000e+00    	1.37886347854514e+00 	 8.09010063338163e-01   -5.87785252229101e-01 	1.00002441562216e+00	 -2.84094638161247e-05	4.89323016793534e-10		1.41423082721582e+00
1.98000000000000e+00    	1.40007693861790e+00 	 8.09009444854245e-01   -5.87785252218000e-01 	1.00002394389979e+00	 -2.98999658193325e-05	5.58320742050139e-10		1.41423049368443e+00
2.01000000000000e+00    	1.42129039257150e+00 	 8.09008794947439e-01   -5.87785252205372e-01 	1.00002325917811e+00	 -3.13703305277204e-05	6.33296046321074e-10		1.41423000953922e+00
2.04000000000000e+00    	1.44250383806251e+00 	 8.09008114157251e-01   -5.87785252191090e-01 	1.00002234557547e+00	 -3.28098478272267e-05	7.14195746837009e-10		1.41422936354990e+00
2.07000000000000e+00    	1.46371727257968e+00 	 8.09007403257300e-01   -5.87785252175031e-01 	1.00002118734771e+00	 -3.42071578868992e-05	8.00868100580122e-10		1.41422854458339e+00
2.10000000000000e+00    	1.48493069344596e+00 	 8.09006663268829e-01   -5.87785252157073e-01 	1.00001976899251e+00	 -3.55502769159245e-05	8.93053532173151e-10		1.41422754167767e+00
2.13000000000000e+00    	1.50614409782162e+00 	 8.09005895473630e-01   -5.87785252137105e-01 	1.00001807535808e+00	 -3.68266281158238e-05	9.90376734344994e-10		1.41422634411861e+00
2.16000000000000e+00    	1.52735748270857e+00 	 8.09005101426249e-01   -5.87785252115023e-01 	1.00001609175579e+00	 -3.80230778866413e-05	1.09234055554785e-09		1.41422494151966e+00
2.19000000000000e+00    	1.54857084495590e+00 	 8.09004282965364e-01   -5.87785252090733e-01 	1.00001380407625e+00	 -3.91259773177058e-05	1.19832210553122e-09		1.41422332390393e+00
2.22000000000000e+00    	1.56978418126659e+00 	 8.09003442224235e-01   -5.87785252064159e-01 	1.00001119890832e+00	 -4.01212089642175e-05	1.30757151777075e-09		1.41422148178840e+00
2.25000000000000e+00    	1.59099748820561e+00 	 8.09002581640103e-01   -5.87785252035241e-01 	1.00000826366047e+00	 -4.09942388806621e-05	1.41921380644051e-09		1.41421940626968e+00
2.28000000000000e+00    	1.61221076220924e+00 	 8.09001703962430e-01   -5.87785252003937e-01 	1.00000498668387e+00	 -4.17301738509877e-05	1.53225424403417e-09		1.41421708911115e+00
2.31000000000000e+00    	1.63342399959570e+00 	 8.09000812259876e-01   -5.87785251970231e-01 	1.00000135739675e+00	 -4.23138237237745e-05	1.64558766283553e-09		1.41421452283089e+00
2.34000000000000e+00    	1.65463719657714e+00 	 8.08999909925894e-01   -5.87785251934128e-01 	9.99997366409093e-01	 -4.27297687284112e-05	1.75801204842545e-09		1.41421170078986e+00
2.37000000000000e+00    	1.67585034927293e+00 	 8.08999000682854e-01   -5.87785251895660e-01 	9.99993005647274e-01	 -4.29624316157390e-05	1.86824674569737e-09		1.41420861728008e+00
2.40000000000000e+00    	1.69706345372427e+00 	 8.08998088584579e-01   -5.87785251854889e-01 	9.99988268477706e-01	 -4.29961544338843e-05	1.97495553707083e-09		1.41420526761206e+00
2.43000000000000e+00    	1.71827650591010e+00 	 8.08997178017220e-01   -5.87785251811904e-01 	9.99983149828890e-01	 -4.28152797172520e-05	2.07677477863332e-09		1.41420164820115e+00
2.46000000000000e+00    	1.73948950176431e+00 	 8.08996273698348e-01   -5.87785251766822e-01 	9.99977646311082e-01	 -4.24042358340577e-05	2.17234669298147e-09		1.41419775665215e+00
2.49000000000000e+00    	1.76070243719417e+00 	 8.08995380674208e-01   -5.87785251719791e-01 	9.99971756332796e-01	 -4.17476262055117e-05	2.26035781805808e-09		1.41419359184171e+00
2.52000000000000e+00    	1.78191530810000e+00 	 8.08994504315037e-01   -5.87785251670984e-01 	9.99965480213406e-01	 -4.08303220780073e-05	2.33958250010427e-09		1.41418915399799e+00
2.55000000000000e+00    	1.80312811039601e+00 	 8.08993650308380e-01   -5.87785251620600e-01 	9.99958820291016e-01	 -3.96375584985888e-05	2.40893119712010e-09		1.41418444477690e+00
2.58000000000000e+00    	1.82434084003226e+00 	 8.08992824650340e-01   -5.87785251568856e-01 	9.99951781024852e-01	 -3.81550331137560e-05	2.46750322845337e-09		1.41417946733453e+00
2.61000000000000e+00    	1.84555349301765e+00 	 8.08992033634707e-01   -5.87785251515991e-01 	9.99944369091360e-01	 -3.63690073824734e-05	2.51464346816623e-09		1.41417422639512e+00
2.64000000000000e+00    	1.86676606544391e+00 	 8.08991283839919e-01   -5.87785251462249e-01 	9.99936593473232e-01	 -3.42664097662849e-05	2.55000233685186e-09		1.41416872831393e+00
2.67000000000000e+00    	1.88797855351053e+00 	 8.08990582113813e-01   -5.87785251407883e-01 	9.99928465540600e-01	 -3.18349404328422e-05	2.57359830110734e-09		1.41416298113472e+00
2.70000000000000e+00    	1.90919095355040e+00 	 8.08989935556150e-01   -5.87785251353137e-01 	9.99919999123609e-01	 -2.90631769841271e-05	2.58588194473002e-09		1.41415699464099e+00
2.73000000000000e+00    	1.93040326205633e+00 	 8.08989351498877e-01   -5.87785251298242e-01 	9.99911210575649e-01	 -2.59406806973398e-05	2.58780053398301e-09		1.41415078040065e+00
2.76000000000000e+00    	1.95161547570804e+00 	 8.08988837484153e-01   -5.87785251243404e-01 	9.99902118826501e-01	 -2.24581027450087e-05	2.58086186428568e-09		1.41414435180362e+00
2.79000000000000e+00    	1.97282759139977e+00 	 8.08988401240106e-01   -5.87785251188788e-01 	9.99892745424722e-01	 -1.86072898415084e-05	2.56719605092631e-09		1.41413772409169e+00
2.82000000000000e+00    	1.99403960626820e+00 	 8.08988050654369e-01   -5.87785251134509e-01 	9.99883114568576e-01	 -1.43813887460029e-05	2.54961381548414e-09		1.41413091438034e+00
2.85000000000000e+00    	2.01525151772069e+00 	 8.08987793745414e-01   -5.87785251080614e-01 	9.99873253124907e-01	 -9.77494903701089e-06	2.53165972626778e-09		1.41412394167206e+00
2.88000000000000e+00    	2.03646332346367e+00 	 8.08987638631727e-01   -5.87785251027065e-01 	9.99863190635329e-01	 -4.78402356145941e-06	2.51765877889154e-09		1.41411682686062e+00
2.91000000000000e+00    	2.05767502153096e+00 	 8.08987593498872e-01   -5.87785250973727e-01 	9.99852959309224e-01	 5.93734048624462e-07	2.51275465570032e-09		1.41410959272603e+00
2.94000000000000e+00    	2.07888661031199e+00 	 8.08987666564533e-01   -5.87785250920344e-01 	9.99842594003002e-01	 6.35897540560422e-06	2.52293798352468e-09		1.41410226391979e+00
2.97000000000000e+00    	2.10009808857975e+00 	 8.08987866041594e-01   -5.87785250866524e-01 	9.99832132185214e-01	 1.25105675598447e-05	2.55506292135495e-09		1.41409486694017e+00
3.00000000000000e+00    	2.12130945551826e+00 	 8.08988200099357e-01   -5.87785250811723e-01 	9.99821613887096e-01	 1.90455079765404e-05	2.61685045578090e-09		1.41408743009707e+00
3.03000000000000e+00    	2.14252071074947e+00 	 8.08988676823023e-01   -5.87785250755221e-01 	9.99811081638223e-01	 2.59588449129689e-05	2.71687686483701e-09		1.41407998346644e+00
3.06000000000000e+00    	2.16373185435934e+00 	 8.08989304171526e-01   -5.87785250696108e-01 	9.99800580387000e-01	 3.32436038083575e-05	2.86454593209888e-09		1.41407255883399e+00
3.09000000000000e+00    	2.18494288692308e+00 	 8.08990089933883e-01   -5.87785250633267e-01 	9.99790157405780e-01	 4.08907202903360e-05	3.07004365377397e-09		1.41406518962795e+00
3.12000000000000e+00    	2.20615380952925e+00 	 8.08991041684188e-01   -5.87785250565357e-01 	9.99779862180485e-01	 4.88889803904811e-05	3.34427438273165e-09		1.41405791084091e+00
3.15000000000000e+00    	2.22736462380264e+00 	 8.08992166735420e-01   -5.87785250490798e-01 	9.99769746284655e-01	 5.72249685467020e-05	3.69877759479698e-09		1.41405075894070e+00
3.18000000000000e+00    	2.24857533192568e+00 	 8.08993472092225e-01   -5.87785250407760e-01 	9.99759863237938e-01	 6.58830239521383e-05	4.14562474326292e-09		1.41404377177021e+00
3.21000000000000e+00    	2.26978593665835e+00 	 8.08994964402870e-01   -5.87785250314152e-01 	9.99750268349128e-01	 7.48452057888430e-05	4.69729598568411e-09		1.41403698843629e+00
3.24000000000000e+00    	2.29099644135628e+00 	 8.08996649910549e-01   -5.87785250207615e-01 	9.99741018543888e-01	 8.40912678597946e-05	5.36653691994527e-09		1.41403044918789e+00
3.27000000000000e+00    	2.31220684998694e+00 	 8.08998534404252e-01   -5.87785250085518e-01 	9.99732172177440e-01	 9.35986431047550e-05	6.16619585078579e-09		1.41402419528356e+00
3.30000000000000e+00    	2.33341716714382e+00 	 8.09000623169417e-01   -5.87785249944958e-01 	9.99723788832530e-01	 1.03342438454199e-04	7.10904251893715e-09		1.41401826884851e+00
3.33000000000000e+00    	2.35462739805834e+00 	 8.09002920938577e-01   -5.87785249782764e-01 	9.99715929103089e-01	 1.13295440441038e-04	8.20756965741933e-09		1.41401271272160e+00
3.36000000000000e+00    	2.37583754860941e+00 	 8.09005431842245e-01   -5.87785249595505e-01 	9.99708654364096e-01	 1.23428131952227e-04	9.47377918710657e-09		1.41400757029267e+00
3.39000000000000e+00    	2.39704762533044e+00 	 8.09008159360279e-01   -5.87785249379501e-01 	9.99702026528208e-01	 1.33708720461648e-04	1.09189553193517e-08		1.41400288533038e+00
3.42000000000000e+00    	2.41825763541377e+00 	 8.09011106273962e-01   -5.87785249130845e-01 	9.99696107789833e-01	 1.44103178042045e-04	1.25534272894436e-08		1.41399870180134e+00
3.45000000000000e+00    	2.43946758671222e+00 	 8.09014274619068e-01   -5.87785248845420e-01 	9.99690960357385e-01	 1.54575293407346e-04	1.43863248924932e-08		1.41399506368084e+00
3.48000000000000e+00    	2.46067748773785e+00 	 8.09017665640152e-01   -5.87785248518932e-01 	9.99686646174558e-01	 1.65086736187591e-04	1.64253304239755e-08		1.41399201475587e+00
3.51000000000000e+00    	2.48188734765755e+00 	 8.09021279746349e-01   -5.87785248146943e-01 	9.99683226631513e-01	 1.75597133587072e-04	1.86764310311540e-08		1.41398959842099e+00
3.54000000000000e+00    	2.50309717628569e+00 	 8.09025116468928e-01   -5.87785247724904e-01 	9.99680762266967e-01	 1.86064159522337e-04	2.11436758492462e-08		1.41398785746786e+00
3.57000000000000e+00    	2.52430698407339e+00 	 8.09029174420876e-01   -5.87785247248207e-01 	9.99679312462259e-01	 1.96443636280635e-04	2.38289426176097e-08		1.41398683386908e+00
3.60000000000000e+00    	2.54551678209459e+00 	 8.09033451258778e-01   -5.87785246712227e-01 	9.99678935128491e-01	 2.06689648681375e-04	2.67317187366466e-08		1.41398656855723e+00
3.63000000000000e+00    	2.56672658202877e+00 	 8.09037943647259e-01   -5.87785246112377e-01 	9.99679686387982e-01	 2.16754670663485e-04	2.98489019259900e-08		1.41398710119978e+00
3.66000000000000e+00    	2.58793639614018e+00 	 8.09042647226245e-01   -5.87785245444167e-01 	9.99681620251270e-01	 2.26589704160425e-04	3.31746257697483e-08		1.41398846997106e+00
3.69000000000000e+00    	2.60914623725369e+00 	 8.09047556581313e-01   -5.87785244703260e-01 	9.99684788291009e-01	 2.36144430062297e-04	3.67001154766709e-08		1.41399071132191e+00
3.72000000000000e+00    	2.63035611872710e+00 	 8.09052665217379e-01   -5.87785243885538e-01 	9.99689239314128e-01	 2.45367371001274e-04	4.04135791344624e-08		1.41399385974820e+00
3.75000000000000e+00    	2.65156605442002e+00 	 8.09057965535971e-01   -5.87785242987166e-01 	9.99695019033695e-01	 2.54206065632728e-04	4.43001395915360e-08		1.41399794755916e+00
3.78000000000000e+00    	2.67277605865919e+00 	 8.09063448816326e-01   -5.87785242004658e-01 	9.99702169741966e-01	 2.62607254020283e-04	4.83418118509721e-08		1.41400300464651e+00
3.81000000000000e+00    	2.69398614620039e+00 	 8.09069105200557e-01   -5.87785240934943e-01 	9.99710729986122e-01	 2.70517073668851e-04	5.25175305064678e-08		1.41400905825559e+00
3.84000000000000e+00    	2.71519633218690e+00 	 8.09074923683087e-01   -5.87785239775428e-01 	9.99720734248274e-01	 2.77881265685831e-04	5.68032312863815e-08		1.41401613275942e+00
3.87000000000000e+00    	2.73640663210460e+00 	 8.09080892104583e-01   -5.87785238524062e-01 	9.99732212631297e-01	 2.84645390487457e-04	6.11719901991596e-08		1.41402424943693e+00
3.90000000000000e+00    	2.75761706173372e+00 	 8.09086997150565e-01   -5.87785237179394e-01 	9.99745190552093e-01	 2.90755052404983e-04	6.55942230929163e-08		1.41403342625645e+00
3.93000000000000e+00    	2.77882763709743e+00 	 8.09093224354890e-01   -5.87785235740629e-01 	9.99759688443923e-01	 2.96156132484453e-04	7.00379476572426e-08		1.41404367766556e+00
3.96000000000000e+00    	2.80003837440728e+00 	 8.09099558108263e-01   -5.87785234207668e-01 	9.99775721469403e-01	 3.00795028714479e-04	7.44691090120427e-08		1.41405501438852e+00
3.99000000000000e+00    	2.82124929000573e+00 	 8.09105981671930e-01   -5.87785232581160e-01 	9.99793299245805e-01	 3.04618902859088e-04	7.88519690541247e-08		1.41406744323229e+00
4.02000000000000e+00    	2.84246040030570e+00 	 8.09112477196681e-01   -5.87785230862521e-01 	9.99812425584276e-01	 3.07575933017657e-04	8.31495586773497e-08		1.41408096690242e+00
